date,mean
1958-01-15,153.22580645161293
1958-02-15,102.54973118279568
1958-03-15,-242.0972222222222
1958-04-15,13.36827956989248
1958-05-15,-45.53055555555554
1958-06-15,-18.538978494623592
1958-07-15,8.247311827956992
1958-08-15,-3.9300595238095184
1958-09-15,-88.54301075268819
1958-10-15,-46.377777777777766
1958-11-15,-17.645161290322562
1958-12-15,-99.06388888888887
1959-01-15,49.61424731182797
1959-02-15,24.638440860215127
1959-03-15,94.2777777777778
1959-04-15,52.737903225806434
1959-05-15,125.60555555555555
1959-06-15,64.68548387096772
1959-07-15,-20.86155913978496
1959-08-15,-123.17780172413794
1959-09-15,-48.837365591397855
1959-10-15,286.6486111111111
1959-11-15,21.23924731182794
1959-12-15,48.11527777777786
1960-01-15,-112.81720430107526
1960-02-15,-19.53360215053769
1960-03-15,-99.84861111111113
1960-04-15,253.59005376344092
1960-05-15,134.17916666666673
1960-06-15,54.71102150537632
1960-07-15,-3.8561827956989134
1960-08-15,27.03048029556649
1960-09-15,-52.05241935483869
1960-10-15,-314.9263888888889
1960-11-15,-100.2284946236559
1960-12-15,-119.53055555555562
1961-01-15,53.92607526881727
1961-02-15,-100.06586021505373
1961-03-15,-73.37083333333334
1961-04-15,-310.6612903225807
1961-05-15,-248.24861111111116
1961-06-15,-123.95026881720429
1961-07-15,-74.00672043010753
1961-08-15,-70.20833333333333
1961-09-15,-56.77956989247312
1961-10-15,-28.674999999999983
1961-11-15,-17.094086021505376
1961-12-15,-38.650000000000006
1962-01-15,-185.2043010752689
1962-02-15,31.856182795698942
1962-03-15,50.78888888888892
1962-04-15,49.44354838709677
1962-05-15,8.549999999999983
1962-06-15,-25.806451612903203
1962-07-15,44.07661290322581
1962-08-15,-24.194940476190453
1962-09-15,0.49327956989247923
1962-10-15,-51.266666666666666
1962-11-15,-16.790322580645153
1962-12-15,21.8125
1963-01-15,-2.4610215053763227
1963-02-15,-15.630376344086045
1963-03-15,93.90833333333336
1963-04-15,-30.176075268817215
1963-05-15,-21.987499999999983
1963-06-15,-53.139784946236574
1963-07-15,-30.28763440860216
1963-08-15,27.454690065681433
1963-09-15,32.79166666666666
1963-10-15,46.99166666666663
1963-11-15,7.1922043010752645
1963-12-15,-57.104166666666686
1964-01-15,-38.154569892473134
1964-02-15,-80.94892473118281
1964-03-15,-164.76666666666674
1964-04-15,-56.75268817204301
1964-05-15,-32.776388888888874
1964-06-15,-40.18951612903224
1964-07-15,-33.001344086021504
1964-08-15,-1.2805829228242942
1964-09-15,-20.53763440860216
1964-10-15,-53.13611111111108
1964-11-15,-37.29838709677419
1964-12-15,139.21111111111114
1965-01-15,32.60080645161291
1965-02-15,42.1008064516129
1965-03-15,5.3402777777777715
1965-04-15,-53.00403225806451
1965-05-15,-9.966666666666683
1965-06-15,26.008064516129025
1965-07-15,24.948924731182785
1965-08-15,8.82142857142857
1965-09-15,55.86424731182798
1965-10-15,42.65138888888892
1965-11-15,81.2567204301075
1965-12-15,-88.39722222222227
1966-01-15,48.75403225806451
1966-02-15,51.84946236559142
1966-03-15,90.08333333333334
1966-04-15,68.57526881720432
1966-05-15,60.69027777777781
1966-06-15,62.86693548387096
1966-07-15,44.188172043010766
1966-08-15,27.752976190476176
1966-09-15,-47.2728494623656
1966-10-15,27.322222222222194
1966-11-15,198.50940860215056
1966-12-15,80.11666666666667
1967-01-15,-3.8615591397849585
1967-02-15,-10.02688172043014
1967-03-15,-28.3125
1967-04-15,-34.43548387096777
1967-05-15,13.84305555555548
1967-06-15,46.955645161290306
1967-07-15,35.22446236559139
1967-08-15,82.17600574712645
1967-09-15,142.23924731182797
1967-10-15,63.01111111111115
1967-11-15,-87.92607526881721
1967-12-15,144.51388888888894
1968-01-15,62.50940860215053
1968-02-15,40.60483870967744
1968-03-15,7.0305555555556225
1968-04-15,75.0604838709678
1968-05-15,53.14027777777784
1968-06-15,-46.94086021505373
1968-07-15,-55.182795698924735
1968-08-15,-37.396243842364555
1968-09-15,-28.986559139784987
1968-10-15,39.56527777777774
1968-11-15,-17.22446236559142
1968-12-15,-145.88055555555562
1969-01-15,-67.27016129032256
1969-02-15,-37.846774193548356
1969-03-15,20.62083333333328
1969-04-15,-37.29704301075273
1969-05-15,-57.21944444444446
1969-06-15,-53.26747311827958
1969-07-15,-14.27150537634408
1969-08-15,-98.10714285714283
1969-09-15,6.229838709677438
1969-10-15,-24.286111111111097
1969-11-15,-55.66666666666666
1969-12-15,27.279166666666697
1970-01-15,125.8346774193549
1970-02-15,75.57258064516122
1970-03-15,-29.133333333333326
1970-04-15,40.41532258064518
1970-05-15,71.44166666666663
1970-06-15,24.45430107526883
1970-07-15,85.9623655913979
1970-08-15,77.86607142857144
1970-09-15,-46.533602150537604
1970-10-15,4.315277777777766
1970-11-15,38.27016129032259
1970-12-15,-2.7944444444444514
1971-01-15,-100.88172043010763
1971-02-15,-55.40456989247309
1971-03-15,10.444444444444429
1971-04-15,-12.978494623655934
1971-05-15,-56.16111111111107
1971-06-15,34.30779569892471
1971-07-15,1.1397849462365457
1971-08-15,-17.241995073891644
1971-09-15,8.940860215053732
1971-10-15,-52.563888888888926
1971-11-15,-55.97446236559139
1971-12-15,37.84722222222217
1972-01-15,-12.961021505376266
1972-02-15,140.619623655914
1972-03-15,-11.284722222222257
1972-04-15,19.09811827956989
1972-05-15,14.344444444444434
1972-06-15,-36.169354838709666
1972-07-15,25.31854838709674
1972-08-15,115.24199507389164
1972-09-15,187.90591397849465
1972-10-15,192.4277777777779
1972-11-15,63.637096774193566
1972-12-15,10.46805555555568
