date,mean
1957-02-01,-51.315092165898605
1957-03-01,-205.92684331797233
1957-04-01,161.5827956989247
1957-05-01,271.51397849462364
1957-06-01,-57.630645161290325
1957-07-01,-20.48225806451613
1957-08-01,97.90322580645163
1957-09-01,-726.1043010752688
1957-10-01,595.7010752688172
1957-11-01,-75.80107526881719
1957-12-01,26.526881720430083
1958-01-01,1.6129032258064768
1958-02-01,-116.48502304147469
1958-03-01,-50.88594470046081
1958-04-01,152.71451612903226
1958-05-01,105.31774193548387
1958-06-01,-143.7510752688172
1958-07-01,-56.61989247311827
1958-08-01,164.1290322580645
1958-09-01,-133.09247311827957
1958-10-01,85.91505376344085
1958-11-01,200.2516129032258
1958-12-01,-214.44516129032257
1959-01-01,100.61290322580646
1959-02-01,-251.78917050691243
1959-03-01,77.24078341013826
1959-04-01,30.013978494623657
1959-05-01,99.09892473118279
1959-06-01,93.80107526881719
1959-07-01,-349.1881720430107
1959-08-01,43.19354838709671
1959-09-01,-85.63870967741931
1959-10-01,166.04193548387096
1959-11-01,-117.02526881720433
1959-12-01,59.49301075268818
1960-01-01,149.4677419354839
1960-02-01,70.77085650723026
1960-03-01,2.809788654060064
1960-04-01,-561.258064516129
1960-05-01,355.7419354838709
1960-06-01,125.17473118279571
1960-07-01,-30.27150537634408
1960-08-01,-13.90322580645163
1960-09-01,-107.30860215053761
1960-10-01,-276.8688172043011
1960-11-01,-7.231182795698857
1960-12-01,146.86021505376343
1961-01-01,301.1612903225806
1961-02-01,-51.80126728110599
1961-03-01,94.60771889400922
1961-04-01,22.238709677419358
1961-05-01,57.39032258064516
1961-06-01,5.743010752688175
1961-07-01,-261.98494623655915
1961-08-01,254.1290322580645
1961-09-01,-19.26075268817204
1961-10-01,-234.1586021505376
1961-11-01,129.39193548387095
1961-12-01,78.83387096774194
1962-01-01,93.25806451612902
1962-02-01,-27.06336405529954
1962-03-01,71.22465437788019
1962-04-01,-97.55322580645161
1962-05-01,116.50483870967741
1962-06-01,-23.104838709677416
1962-07-01,10.911290322580644
1962-08-01,-102.33870967741935
1962-09-01,-146.1225806451613
1962-10-01,20.34838709677419
1962-11-01,75.86827956989248
1962-12-01,-9.094086021505362
1963-01-01,75.51612903225806
1963-02-01,46.71486175115207
1963-03-01,47.59158986175115
1963-04-01,2.471505376344089
1963-05-01,-10.648924731182799
1963-06-01,-14.034408602150538
1963-07-01,23.744086021505375
1963-08-01,-73.0483870967742
1963-09-01,-304.0456989247312
1963-10-01,74.64247311827958
1963-11-01,94.65752688172043
1963-12-01,89.89086021505378
1964-01-01,-11.467741935483875
1964-02-01,-4.151279199110114
1964-03-01,-7.832591768631815
1964-04-01,-2.522580645161298
1964-05-01,72.50645161290322
1964-06-01,46.39354838709678
1964-07-01,24.058064516129033
1964-08-01,4.9677419354838745
1964-09-01,-30.79247311827957
1964-10-01,-70.59462365591398
1964-11-01,72.01129032258065
1964-12-01,75.50483870967741
1965-01-01,-4.8709677419354875
1965-02-01,-80.94815668202764
1965-03-01,21.899769585253456
1965-04-01,-49.73548387096774
1965-05-01,108.34838709677419
1965-06-01,-64.5983870967742
1965-07-01,13.953225806451611
1965-08-01,12.20967741935484
1965-09-01,-55.52956989247312
1965-10-01,89.51344086021506
1965-11-01,-8.546774193548384
1965-12-01,-25.953225806451616
1966-01-01,21.20967741935484
1966-02-01,-49.16359447004609
1966-03-01,-99.33640552995392
1966-04-01,79.37688172043012
1966-05-01,-21.4252688172043
1966-06-01,43.1252688172043
1966-07-01,-41.0768817204301
1966-08-01,13.129032258064512
1966-09-01,-276.8521505376344
1966-10-01,172.96505376344084
1966-11-01,32.234946236559146
1966-12-01,-70.21881720430109
1967-01-01,-55.90322580645161
1967-02-01,-8.572004608294918
1967-03-01,199.60426267281107
1967-04-01,-41.81021505376344
1967-05-01,-317.9317204301076
1967-06-01,82.98172043010757
1967-07-01,192.58279569892474
1967-08-01,55.41935483870969
1967-09-01,-186.83548387096775
1967-10-01,77.98064516129031
1967-11-01,27.702688172043025
1967-12-01,-75.20268817204303
1968-01-01,-27.43548387096773
1968-02-01,-77.38654060066742
1968-03-01,72.56395995550612
1968-04-01,82.14408602150539
1968-05-01,15.7268817204301
1968-06-01,-5.243548387096759
1968-07-01,91.75967741935483
1968-08-01,-10.016129032258057
1968-09-01,-66.51021505376345
1968-10-01,-57.5220430107527
1968-11-01,-191.31129032258067
1968-12-01,225.53709677419357
1969-01-01,78.0806451612903
1969-02-01,-172.57488479262673
1969-03-01,-90.44124423963133
1969-04-01,111.61505376344084
1969-05-01,42.03010752688175
1969-06-01,165.71989247311828
1969-07-01,73.63494623655913
1969-08-01,-46.725806451612904
1969-09-01,-96.3258064516129
1969-10-01,-29.56129032258064
1969-11-01,79.37795698924731
1969-12-01,76.83172043010752
1970-01-01,-62.53225806451613
1970-02-01,35.9660138248848
1970-03-01,-343.04665898617515
1970-04-01,32.49784946236559
1970-05-01,187.0989247311828
1970-06-01,-22.498924731182782
1970-07-01,-98.93655913978495
1970-08-01,-12.758064516129025
1970-09-01,98.19462365591397
1970-10-01,-82.06559139784946
1970-11-01,-16.734408602150523
1970-12-01,50.33118279569892
1971-01-01,27.596774193548377
1971-02-01,-34.83986175115208
1971-03-01,34.40437788018433
1971-04-01,-139.0258064516129
1971-05-01,113.38064516129033
1971-06-01,101.81935483870967
1971-07-01,61.74516129032259
1971-08-01,-70.90322580645162
1971-09-01,-88.09193548387096
1971-10-01,14.68870967741934
1971-11-01,8.327956989247312
1971-12-01,-112.27956989247313
1972-01-01,52.4677419354839
