H X Y Z date
 18360.477589418966 -6152.833387021291 -37837.0 1967-10-15
 18363.42744298507 -6159.7640820264205 -37847.0 1967-10-16
 18361.908921603223 -6148.56054330996 -37841.0 1967-10-17
 18367.525768623706 -6156.978247398976 -37847.0 1967-10-18
 18369.60117485985 -6157.079557435296 -37848.0 1967-10-19
 18375.416572361282 -6155.4615417684445 -37848.0 1967-10-20
 18371.265653602877 -6155.259806438004 -37848.0 1967-10-21
 18376.722882815193 -6154.710073449144 -37848.0 1967-10-22
 18371.676602530224 -6157.180751938624 -37846.0 1967-10-23
 18372.518617490485 -6151.518889669902 -37847.0 1967-10-24
 18367.525768623706 -6156.978247398976 -37850.0 1967-10-25
 18370.675508175213 -6153.873363446093 -37845.0 1967-10-26
 18366.00546484351 -6145.773528640497 -37844.0 1967-10-27
 18365.48290150542 -6137.876977792239 -37851.0 1967-10-28
 18374.609942370214 -6142.115715757042 -37843.0 1967-10-29
 18358.939126970785 -6151.129825664651 -37847.0 1967-10-30
 18367.061621016997 -6152.068547225765 -37855.0 1967-10-31
 18369.47438387812 -6160.603530502962 -37844.0 1967-11-01
 18375.59561970513 -6154.927019963247 -37853.0 1967-11-02
 18380.230181215313 -6150.533512268814 -37872.0 1967-11-03
 18358.276246968184 -6156.253912892468 -37845.0 1967-11-04
 18364.144039772196 -6157.627358528558 -37851.0 1967-11-05
 18362.247798970937 -6156.991535578635 -37852.0 1967-11-06
 18371.98172624068 -6153.122170953415 -37843.0 1967-11-07
 18391.48379799886 -6157.868844652787 -37853.0 1967-11-08
 18369.137032295974 -6152.169429455977 -37855.0 1967-11-09
 18364.80726990008 -6152.50176265112 -37846.0 1967-11-10
 18388.691552082273 -6159.9084410710275 -37857.0 1967-11-11
 18372.33966928643 -6152.053321970175 -37860.0 1967-11-12
 18368.884641775338 -6159.216915903366 -37842.0 1967-11-13
 18360.60295046185 -6149.311204963663 -37844.0 1967-11-14
 18370.568209735815 -6147.8945706187815 -37854.0 1967-11-15
 18370.622099439646 -6150.883894171613 -37841.0 1967-11-16
 18368.473916763734 -6157.2960761336135 -37842.0 1967-11-17
 18364.270292907793 -6154.1043709888645 -37843.0 1967-11-18
 18360.656560319214 -6152.299299774603 -37841.0 1967-11-19
 18361.19337980308 -6150.697006801391 -37838.0 1967-11-20
 18366.345671007188 -6154.205610237248 -37840.0 1967-11-21
 18358.597641136814 -6142.700843346179 -37829.0 1967-11-22
 18367.435153974453 -6141.499398725315 -37837.0 1967-11-23
 18351.835648414093 -6144.000108528457 -37836.0 1967-11-24
 18358.78758167374 -6132.671076373004 -37854.0 1967-11-25
 18358.006635803307 -6141.315523550448 -37843.0 1967-11-26
 18360.066251914253 -6150.913446417474 -37837.0 1967-11-27
 18357.5794002524 -6148.892466406341 -37827.0 1967-11-28
 18354.734734023026 -6147.939642160512 -37847.0 1967-11-29
 18371.7492818878 -6150.66698199919 -37844.0 1967-11-30
 18385.973305797594 -6155.429034478285 -37850.0 1967-12-01
 18326.327022070705 -6150.877895074901 -37831.0 1967-12-02
 18358.061519459727 -6144.302909828907 -37851.0 1967-12-03
 18348.562805823145 -6150.621672706225 -37840.0 1967-12-04
 18369.727295338 -6153.555727781623 -37848.0 1967-12-05
 18366.70367709441 -6153.137089144578 -37846.0 1967-12-06
 18352.12289428725 -6149.4398340806365 -37825.0 1967-12-07
 18370.622099439646 -6150.883894171613 -37832.0 1967-12-08
 18357.99093261447 -6150.812134835932 -37839.0 1967-12-09
 18355.3788140865 -6152.31254012542 -37844.0 1967-12-10
    1967-12-11
 18359.86645840294 -6160.946325818036 -37842.0 1967-12-12
 18360.941466744964 -6157.74183079847 -37839.0 1967-12-13
 18357.970365615744 -6160.310061610062 -37839.0 1967-12-14
 18372.1910615197 -6165.082043169871 -37843.0 1967-12-15
    1967-12-16
 18352.89218244131 -6150.291419086146 -37831.0 1967-12-17
    1967-12-18
 18372.33966928643 -6152.053321970175 -37831.0 1967-12-19
 18349.868770064382 -6149.871959757854 -37835.0 1967-12-20
    1967-12-21
 18364.270292907793 -6154.1043709888645 -37827.0 1967-12-22
 18356.863819860566 -6151.028426132841 -37825.0 1967-12-23
    1967-12-24
 18356.684885930135 -6151.562403053718 -37823.0 1967-12-25
 18352.9455943471 -6153.2785578856565 -37823.0 1967-12-26
 18355.915634745903 -6150.7107077224 -37821.0 1967-12-27
 18364.270292907793 -6154.1043709888645 -37822.0 1967-12-28
 18351.63946890028 -6154.028339510748 -37817.0 1967-12-29
    1967-12-30
 18377.16165351113 -6169.129157403008 -37783.0 1967-12-31
 18325.161291988963 -6138.626851551522 -37817.0 1968-01-01
 18334.519351618917 -6145.320914737603 -37823.0 1968-01-02
 18334.732935590913 -6157.259875996608 -37825.0 1968-01-03
 18356.663914352855 -6161.059887348575 -37839.0 1968-01-04
 18354.461044965024 -6164.479195265523 -37829.0 1968-01-05
 18365.348565000466 -6172.892116831084 -37833.0 1968-01-06
 18344.674358422086 -6165.349275057441 -37820.0 1968-01-07
 18348.566988012106 -6172.598357777086 -37819.0 1968-01-08
 18346.211401276098 -6167.053771428209 -37820.0 1968-01-09
 18349.413849549666 -6166.942141609154 -37817.0 1968-01-10
 18370.474277419387 -6163.911406134307 -37835.0 1968-01-11
   -37830.0 1968-01-12
   -37820.0 1968-01-13
   -37814.0 1968-01-14
   -37838.0 1968-01-15
 18354.40942861125 -6161.491339514039 -37836.0 1968-01-16
 18341.062063433288 -6163.54146455495 -37812.0 1968-01-17
 18344.05757573553 -6173.457431464144  1968-01-18
    1968-01-19
    1968-01-20
   -37797.0 1968-01-21
    1968-01-22
    1968-01-23
    1968-01-24
    1968-01-25
   -37800.0 1968-01-26
   -37807.0 1968-01-27
 18349.644030189444 -6169.3958347096595 -37822.0 1968-01-28
 18332.424944882514 -6176.667438048564 -37809.0 1968-01-29
 18330.097446544933 -6161.637087671336 -37796.0 1968-01-30
 18343.51877009517 -6175.0582289696895 -37799.0 1968-01-31
 18345.852585583798 -6168.121100305049 -37805.0 1968-02-01
 18352.66709413977 -6169.818030677991 -37802.0 1968-02-02
 18341.881746928768 -6167.379912222151 -37815.0 1968-02-03
 18314.699676609922 -6154.08943350553 -37795.0 1968-02-04
 18335.70714738203 -6170.053436190289 -37810.0 1968-02-05
 18329.045101579562 -6155.349759701898 -37803.0 1968-02-06
 18342.316714272718 -6159.806697722887 -37802.0 1968-02-07
 18338.039070843468 -6163.119261885045 -37801.0 1968-02-08
 18316.380677271816 -6142.7973990083465 -37780.0 1968-02-09
 18363.17210564767 -6166.810457470156 -37807.0 1968-02-10
 18244.73812134991 -6101.6534548728205 -37762.0 1968-02-11
   -37786.0 1968-02-12
   -37790.0 1968-02-13
    1968-02-14
    1968-02-15
 18337.57685259659 -6158.214934143963 -37808.0 1968-02-16
   -37811.0 1968-02-17
    1968-02-18
 18324.33381512892 -6166.226255313917 -37792.0 1968-02-19
    1968-02-20
    1968-02-21
   -37832.0 1968-02-22
 18348.875612455206 -6168.543406562574 -37828.0 1968-02-23
    1968-02-24
    1968-02-25
    1968-02-26
    1968-02-27
    1968-02-28
    1968-02-29
    1968-03-01
    1968-03-02
   -37820.0 1968-03-03
    1968-03-04
 18352.9455943471 -6153.2785578856565 -37794.0 1968-03-05
 18355.05032359163 -6165.865439532299 -37792.0 1968-03-06
    1968-03-07
 18361.27616097722 -6166.173752038586 -37802.0 1968-03-08
 18363.76125789471 -6168.19718094723 -37800.0 1968-03-09
   -37783.0 1968-03-10
   -37783.0 1968-03-11
   -37800.0 1968-03-12
   -37789.0 1968-03-13
   -37794.0 1968-03-14
   -37768.0 1968-03-15
   -37747.0 1968-03-16
 18356.05449502636 -6137.6940601191955 -37756.0 1968-03-17
 18355.271173077545 -6146.337865980732 -37771.0 1968-03-18
 18357.53845589542 -6136.409197594369 -37775.0 1968-03-19
 18355.752670171194 -6141.748929376963  1968-03-20
 18358.954977916947 -6141.632773035082 -37776.0 1968-03-21
 18358.899659763385 -6138.645394770725 -37777.0 1968-03-22
   -37776.0 1968-03-23
 18352.739994173055 -6131.8377919087925 -37765.0 1968-03-24
 18342.873916982975 -6148.714700298399 -37751.0 1968-03-25
 18354.10168921364 -6134.07329447611 -37784.0 1968-03-26
 18349.526855805863 -6141.446423120479 -37778.0 1968-03-27
 18335.715087982993 -6138.603115718815 -37738.0 1968-03-28
 18341.69285802597 -6145.9449315657885 -37742.0 1968-03-29
 18336.755328792697 -6154.377954918977 -37763.0 1968-03-30
 18339.61772023041 -6145.842975199639 -37765.0 1968-03-31
 18320.843001901176 -6129.4757279631 -37740.0 1968-04-01
 18344.90835288043 -6136.340401608914 -37767.0 1968-04-02
 18348.767807290013 -6131.103975154696 -37761.0 1968-04-03
 18340.15397637378 -6144.24251823616 -37761.0 1968-04-04
 18410.038551245383 -6162.294746412155 -37768.0 1968-04-05
 18320.49228565616 -6121.063503282183 -37755.0 1968-04-06
 18346.692565786525 -6131.003824539131 -37779.0 1968-04-07
 18357.23692032188 -6140.464286287415 -37773.0 1968-04-08
 18359.903320030586 -6141.950022519716 -37776.0 1968-04-09
 18359.43528772595 -6137.043255168 -37771.0 1968-04-10
   -37768.0 1968-04-11
   -37769.0 1968-04-12
 18355.106106780688 -6137.376948568686 -37772.0 1968-04-13
 18354.10168921364 -6134.07329447611 -37770.0 1968-04-14
 18354.03465286999 -6140.580425435987 -37779.0 1968-04-15
 18353.6220891455 -6138.661516066044 -37767.0 1968-04-16
 18350.955538419832 -6137.176128068879 -37773.0 1968-04-17
 18356.41154052796 -6136.626137770816 -37768.0 1968-04-18
 18358.72108603988 -6139.179430917023 -37776.0 1968-04-19
 18359.133623005182 -6141.098730084108 -37775.0 1968-04-20
 18360.85166214422 -6142.267272004351 -37772.0 1968-04-21
 18355.449955032942 -6145.803930185305 -37765.0 1968-04-22
 18347.435744833845 -6150.837551845549 -37746.0 1968-04-23
 18349.92223376277 -6152.858686404136 -37753.0 1968-04-24
 18350.047654824688 -6149.3381811104655 -37770.0 1968-04-25
 18340.7987725733 -6148.612557640447 -37762.0 1968-04-26
 18338.024045644866 -6141.155844085923 -37762.0 1968-04-27
 18331.60399588075 -6150.869120555966 -37744.0 1968-04-28
 18342.407847029055 -6143.81073709526 -37748.0 1968-04-29
 18350.5842159426 -6147.736813950181 -37773.0 1968-04-30
 18350.11780737817 -6142.8313875071135 -37764.0 1968-05-01
 18350.832434046926 -6140.696212770293 -37751.0 1968-05-02
 18354.7490176009 -6138.444794968737 -37748.0 1968-05-03
 18359.600582329014 -6146.005813318445 -37762.0 1968-05-04
 18360.727641352274 -6145.789166582474 -37764.0 1968-05-05
 18367.95620884519 -6149.397101338098 -37753.0 1968-05-06
 18320.18593087039 -6134.589428669098 -37709.0 1968-05-07
 18347.630263882784 -6140.811648296384 -37764.0 1968-05-08
 18341.71493358167 -6126.968034454492 -37735.0 1968-05-09
 18355.271173077545 -6146.337865980732 -37754.0 1968-05-10
   -37748.0 1968-05-11
    1968-05-12
 18362.03346299373 -6145.038332174864 -37738.0 1968-05-13
   -37747.0 1968-05-14
 18355.98620770871 -6144.2020915988505 -37742.0 1968-05-15
 18352.673728576643 -6138.344321754254 -37751.0 1968-05-16
 18353.553436982107 -6145.168934687017 -37758.0 1968-05-17
 18353.6220891455 -6138.661516066044 -37750.0 1968-05-18
 18355.106106780688 -6137.376948568686 -37763.0 1968-05-19
 18337.790199942072 -6138.704633952383 -37721.0 1968-05-20
 18336.78619706707 -6135.402836248862 -37756.0 1968-05-21
 18317.809675169643 -6138.534817386094 -37731.0 1968-05-22
 18345.967364778753 -6142.628952693863 -37750.0 1968-05-23
 18328.664344651977 -6134.4639000554325 -37732.0 1968-05-24
 18350.296487336425 -6142.297601618503 -37762.0 1968-05-25
 18354.14413503811 -6146.554243659295 -37754.0 1968-05-26
 18361.31833102062 -6147.174810181187 -37755.0 1968-05-27
 18359.188547413036 -6144.086252693558 -37752.0 1968-05-28
 18357.52525797801 -6145.904929520095 -37743.0 1968-05-29
 18354.804346515986 -6141.431624720559 -37746.0 1968-05-30
 18354.68045319605 -6144.952519024276 -37748.0 1968-05-31
 18351.65691893127 -6144.533939188728 -37756.0 1968-06-01
 18337.678361286093 -6132.735793919372 -37736.0 1968-06-02
 18348.52321466693 -6138.143028704105 -37747.0 1968-06-03
 18351.835648414093 -6144.000108528457 -37747.0 1968-06-04
 18356.700993826402 -6142.066234033368 -37756.0 1968-06-05
 18359.72465017893 -6142.484087859911 -37758.0 1968-06-06
 18366.665397709727 -6140.648025133193 -37744.0 1968-06-07
 18364.878378574424 -6145.99041165617 -37755.0 1968-06-08
   -37746.0 1968-06-09
 18337.6116245043 -6139.238056049362 -37698.0 1968-06-10
 18236.857177443188 -6103.146834997408 -37710.0 1968-06-11
 18287.35567816571 -6112.949067370047 -37728.0 1968-06-12
 18290.969768614577 -6105.285736444089 -37743.0 1968-06-13
 18340.710893890835 -6114.181294884384 -37755.0 1968-06-14
 18351.011051895162 -6140.162406094938 -37753.0 1968-06-15
 18352.7290628965 -6141.330877254069 -37747.0 1968-06-16
 18336.914711827932 -6122.4000891111555 -37729.0 1968-06-17
 18350.419898894204 -6138.777527673374 -37751.0 1968-06-18
 18345.086844025762 -6135.806767259937 -37740.0 1968-06-19
 18354.804346515986 -6141.431624720559 -37754.0 1968-06-20
 18361.26389271958 -6144.186867431058 -37752.0 1968-06-21
 18361.332119556486 -6137.67731274163 -37745.0 1968-06-22
 18351.780748471712 -6141.013545012181 -37746.0 1968-06-23
 18356.343631832344 -6143.134173212253 -37752.0 1968-06-24
 18359.188547413036 -6144.086252693558 -37750.0 1968-06-25
 18364.645030598775 -6143.536269942888 -37750.0 1968-06-26
 18359.72465017893 -6142.484087859911 -37748.0 1968-06-27
 18355.752670171194 -6141.748929376963 -37751.0 1968-06-28
 18352.605177956688 -6144.851436937873 -37748.0 1968-06-29
 18348.866612919304 -6146.567743163278 -37739.0 1968-06-30
 18347.272974892916 -6141.879059763714 -37731.0 1968-07-01
 18351.174709172592 -6149.122115670196 -37745.0 1968-07-02
 18353.15325485599 -6133.756320866433 -37732.0 1968-07-03
 18352.550411058084 -6141.864733903844 -37742.0 1968-07-04
 18357.181423012986 -6137.477185504394 -37743.0 1968-07-05
 18359.188547413036 -6144.086252693558 -37744.0 1968-07-06
 18360.205167299446 -6137.894363270742 -37742.0 1968-07-07
 18357.95127151771 -6138.328283220216 -37741.0 1968-07-08
 18359.188547413036 -6144.086252693558 -37742.0 1968-07-09
 18348.04257537148 -6142.730227867365 -37727.0 1968-07-10
 18337.37752796105 -6136.786976670213 -37731.0 1968-07-11
 18348.578559844325 -6141.129035708432 -37743.0 1968-07-12
 18344.537413369955 -6146.89808679711 -37734.0 1968-07-13
 18304.233911272415 -6138.131386784175 -37706.0 1968-07-14
 18345.25251325843 -6144.7635613410885 -37737.0 1968-07-15
 18353.086319985166 -6140.263148365333 -37737.0 1968-07-16
 18351.368241007844 -6139.094777158008 -37743.0 1968-07-17
 18350.296487336425 -6142.297601618503 -37730.0 1968-07-18
 18352.550411058084 -6141.864733903844 -37735.0 1968-07-19
 18351.835648414093 -6144.000108528457 -37740.0 1968-07-20
 18354.447021445212 -6142.499453558049 -37737.0 1968-07-21
 18344.963969509565 -6139.325855287029 -37727.0 1968-07-22
 18341.817007855043 -6142.426055750246 -37718.0 1968-07-23
 18346.736924973102 -6143.48013798601 -37734.0 1968-07-24
 18350.94184571719 -6146.669209832743 -37729.0 1968-07-25
 18350.172405997917 -6145.817819473057 -37720.0 1968-07-26
 18340.744672911307 -6145.627213155348 -37710.0 1968-07-27
 18348.633424551866 -6144.115188651504 -37721.0 1968-07-28
 18351.066084873255 -6143.148830088247 -37722.0 1968-07-29
 18351.835648414093 -6144.000108528457 -37716.0 1968-07-30
 18352.783916674744 -6144.31757869373 -37718.0 1968-07-31
 18358.061519459727 -6144.302909828907 -37722.0 1968-08-01
 18356.343631832344 -6143.134173212253 -37725.0 1968-08-02
 18358.348741291436 -6149.74409980798 -37707.0 1968-08-03
 18355.807472348675 -6144.736042993913 -37720.0 1968-08-04
 18357.16767265631 -6146.972916646226 -37716.0 1968-08-05
 18349.332022622573 -6151.473264475578 -37703.0 1968-08-06
 18344.125548733235 -6144.979564840927 -37702.0 1968-08-07
 18344.963969509565 -6139.325855287029 -37694.0 1968-08-08
 18345.30677546365 -6147.749451150999 -37710.0 1968-08-09
 18349.224174683015 -6145.500238973911 -37714.0 1968-08-10
 18351.532419539766 -6148.054477196911 -37712.0 1968-08-11
 18353.249960832894 -6149.223680692335 -37717.0 1968-08-12
 18353.071079401914 -6149.757552491077 -37719.0 1968-08-13
 18346.146038850176 -6142.095287536818 -37699.0 1968-08-14
 18328.40201038066 -6150.981120591586 -37704.0 1968-08-15
 18330.850569012244 -6140.532665538344 -37694.0 1968-08-16
 18313.83843816429 -6137.796563980931 -37678.0 1968-08-17
 18333.87384834092 -6140.952264357778 -37692.0 1968-08-18
 18343.946790762442 -6145.513171223077 -37709.0 1968-08-19
 18342.283437032784 -6147.329771173238 -37721.0 1968-08-20
 18346.61260033869 -6146.999844891299 -37720.0 1968-08-21
 18347.38196871394 -6147.851242028433 -37719.0 1968-08-22
 18331.836204298314 -6153.320272728987 -37697.0 1968-08-23
 18332.032313252752 -6143.301007264493 -37693.0 1968-08-24
 18341.69285802597 -6145.9449315657885 -37719.0 1968-08-25
 18346.79140155394 -6146.466160963265 -37716.0 1968-08-26
 18348.866612919304 -6146.567743163278 -37715.0 1968-08-27
 18348.09717948781 -6145.716385586916 -37713.0 1968-08-28
 18349.278338943266 -6148.486678849315 -37706.0 1968-08-29
 18349.332022622573 -6151.473264475578 -37702.0 1968-08-30
 18348.454691722847 -6144.64892616281 -37705.0 1968-08-31
 18344.963969509565 -6139.325855287029 -37693.0 1968-09-01
 18340.20829592826 -6147.227721661553 -37710.0 1968-09-02
 18349.581674341247 -6144.432713984251 -37703.0 1968-09-03
 18342.297604223844 -6137.840222593303 -37710.0 1968-09-04
 18346.146038850176 -6142.095287536818 -37701.0 1968-09-05
    1968-09-06
    1968-09-07
 18246.86688862572 -6095.2844682405375 -37658.0 1968-09-08
 18333.571194234028 -6145.003113583611 -37707.0 1968-09-09
 18341.40469754691 -6140.507936710454 -37718.0 1968-09-10
 18341.280910221594 -6144.026657847517 -37714.0 1968-09-11
 18347.21775727434 -6138.893187469318 -37713.0 1968-09-12
 18277.100440256672 -6118.388308759863 -37677.0 1968-09-13
 18300.57176953323 -6123.877603950241 -37630.0 1968-09-14
 18325.584666325292 -6131.0621133163695 -37683.0 1968-09-15
 18334.409677711126 -6139.352308660301 -37695.0 1968-09-16
   -37704.0 1968-09-17
   -37712.0 1968-09-18
 18342.0070634982 -6132.403842098314 -37692.0 1968-09-19
 18343.47986491258 -6140.609289439182 -37704.0 1968-09-20
 18346.51421435245 -6131.5375055986915 -37708.0 1968-09-21
 18348.166080929546 -6139.210492125723 -37709.0 1968-09-22
 18333.706517199444 -6132.000435518461 -37693.0 1968-09-23
 18340.043896190462 -6138.272549000004 -37714.0 1968-09-24
 18341.471840467162 -6134.00446081923 -37714.0 1968-09-25
 18345.622224323946 -6134.205833063586 -37708.0 1968-09-26
 18348.64584578592 -6134.623429838474 -37707.0 1968-09-27
 18347.931925732344 -6136.758350195306 -37706.0 1968-09-28
 18349.716260086832 -6131.4208935861625 -37700.0 1968-09-29
 18348.64584578592 -6134.623429838474 -37707.0 1968-09-30
 18336.016328058347 -6134.552161093563 -37698.0 1968-10-01
 18277.92874582982 -6122.213387523172 -37649.0 1968-10-02
 18302.824943737505 -6104.509405259377 -37651.0 1968-10-03
 18339.161871089178 -6131.452590209675 -37712.0 1968-10-04
    1968-10-05
 18347.519000815293 -6134.840056164607 -37705.0 1968-10-06
 18348.824286984986 -6134.0896867709625 -37709.0 1968-10-07
 18337.499959474884 -6133.269212765619 -37708.0 1968-10-08
 18340.166596172177 -6134.7542921171835 -37700.0 1968-10-09
 18341.650263664185 -6133.470926435335 -37703.0 1968-10-10
 18351.6695070636 -6135.040855895907 -37704.0 1968-10-11
 18328.884801238906 -6146.397802201994 -37682.0 1968-10-12
 18310.178126028535 -6114.065177368177 -37680.0 1968-10-13
 18323.631062267617 -6127.4452828157755 -37694.0 1968-10-14
 18340.944662431713 -6126.117684930454 -37712.0 1968-10-15
 18347.17030106558 -6126.417464040232 -37706.0 1968-10-16
 18343.54702170593 -6134.105204711078 -37702.0 1968-10-17
 18345.565779994802 -6131.2205319890145 -37700.0 1968-10-18
 18343.960001538777 -6136.023179710568 -37711.0 1968-10-19
 18342.306912005824 -6128.351992647242 -37711.0 1968-10-20
 18347.9405911382 -6127.267911888889 -37714.0 1968-10-21
 18344.438997120586 -6131.437179073234 -37706.0 1968-10-22
 18347.697448316245 -6134.306345875594 -37703.0 1968-10-23
 18358.730821820278 -6129.6841363928415 -37704.0 1968-10-24
 18347.227526942774 -6129.402750235409 -37698.0 1968-10-25
 18347.4626487101 -6131.854479208369 -37697.0 1968-10-26
 18346.27905570999 -6129.085886983226 -37700.0 1968-10-27
 18350.542640725267 -6135.257597764235 -37695.0 1968-10-28
 18386.293514710967 -6141.859310575051 -37720.0 1968-10-29
 18337.912993827995 -6135.1867152348705 -37704.0 1968-10-30
 18334.54899246714 -6179.758671891822 -37595.0 1968-10-31
 18334.83325190029 -6131.784293744477 -37691.0 1968-11-01
 18192.320136506714 -6072.357783501591 -37761.0 1968-11-02
 18264.476195672672 -6108.845250757812 -37754.0 1968-11-03
 18304.661288864823 -6102.163558930026 -37722.0 1968-11-04
 18312.664407264325 -6125.554857065144 -37721.0 1968-11-05
 18326.711346053256 -6130.846290557516 -37725.0 1968-11-06
 18304.956945613467 -6126.529214754243 -37685.0 1968-11-07
 18338.931574713257 -6119.516132668098 -37715.0 1968-11-08
 18323.509665894184 -6130.96057105919 -37694.0 1968-11-09
 18331.815953521917 -6121.883112752097 -37710.0 1968-11-10
 18321.0263794555 -6119.464715422074 -37693.0 1968-11-11
 18330.861435492865 -6131.0488525830915 -37704.0 1968-11-12
 18344.438997120586 -6131.437179073234 -37703.0 1968-11-13
 18344.91685173477 -6126.8512878098745 -37701.0 1968-11-14
 18342.249542567748 -6125.367394546492 -37697.0 1968-11-15
 18359.978578205188 -6125.945772519263 -37700.0 1968-11-16
 18371.352098805055 -6139.244421077489 -37706.0 1968-11-17
 18301.048439601414 -6109.833222876268 -37677.0 1968-11-18
 18326.832703983415 -6127.330498692235 -37698.0 1968-11-19
 18345.807772095497 -6124.1830630150525 -37717.0 1968-11-20
 18338.3918133634 -6130.602066646164 -37711.0 1968-11-21
 18343.08196347338 -6119.715114390331 -37717.0 1968-11-22
 18342.542146846867 -6130.8031766764725 -37700.0 1968-11-23
 18356.890620774622 -6132.037405048725 -37701.0 1968-11-24
 18352.91835433947 -6131.303929748509 -37699.0 1968-11-25
 18350.372297736547 -6126.30006892113 -37701.0 1968-11-26
 18342.65465825211 -6136.773100588141 -37695.0 1968-11-27
 18347.704861984552 -6124.816348063707 -37699.0 1968-11-28
 18338.80512660157 -6132.51950902172 -37687.0 1968-11-29
 18342.72047692186 -6130.269611159983 -37688.0 1968-11-30
 18331.218094434593 -6129.982395918748 -37693.0 1968-12-01
 18338.570137590094 -6130.068621858066 -37691.0 1968-12-02
 18337.44340667053 -6130.285010271182 -37694.0 1968-12-03
 18337.800021162573 -6129.218170684571 -37688.0 1968-12-04
 18339.283279321808 -6127.934790840029 -37690.0 1968-12-05
 18314.26159164531 -6130.235831742966 -37682.0 1968-12-06
 18327.716048690436 -6134.146512643385 -37693.0 1968-12-07
 18327.593399566886 -6137.662762009034 -37687.0 1968-12-08
 18330.147931480627 -6133.181703654026 -37702.0 1968-12-09
 18333.649779899042 -6129.016784771255 -37676.0 1968-12-10
 18342.72047692186 -6130.269611159983 -37694.0 1968-12-11
 18333.04881246665 -6137.117421046718 -37676.0 1968-12-12
 18331.873829838594 -6124.866193385692 -37691.0 1968-12-13
 18327.959339741814 -6127.114446521365 -37683.0 1968-12-14
 18341.293401750325 -6134.537990012778 -37681.0 1968-12-15
 18341.237033442016 -6131.553235771109 -37681.0 1968-12-16
 18335.42483946393 -6133.168182625453 -37680.0 1968-12-17
 18342.888784075083 -6139.2247112361465 -37686.0 1968-12-18
 18337.321542147227 -6133.802626422145 -37679.0 1968-12-19
 18333.528136780627 -6132.53373882876 -37674.0 1968-12-20
 18344.138483456903 -6135.489572948148 -37674.0 1968-12-21
 18335.35792750051 -6139.669833993048 -37678.0 1968-12-22
 18348.354296728587 -6129.185884089469 -37690.0 1968-12-23
 18333.706517199444 -6132.000435518461 -37683.0 1968-12-24
 18328.596907568703 -6140.963719145631 -37645.0 1968-12-25
 18337.621721674826 -6129.751593071251 -37675.0 1968-12-26
 18333.114852476338 -6130.616674194491 -37665.0 1968-12-27
 18329.79108641253 -6134.248098053398 -37675.0 1968-12-28
 18334.88954975666 -6134.768226936051 -37684.0 1968-12-29
 18328.61429677977 -6121.999179996695 -37672.0 1968-12-30
 18341.950347898346 -6129.4190944356 -37686.0 1968-12-31
 18331.631434097326 -6131.899295032068 -37676.0 1969-01-01
 18331.86614555119 -6134.349567932537 -37671.0 1969-01-02
 18330.850569012244 -6140.532665538344 -37669.0 1969-01-03
 18338.147304267382 -6137.637774175908 -37674.0 1969-01-04
 18328.128941897772 -6136.063354396631 -37669.0 1969-01-05
 18336.729991490825 -6132.418627194406 -37671.0 1969-01-06
   -37686.0 1969-01-07
 18339.452660949486 -6136.888225867639 -37677.0 1969-01-08
 18333.528136780627 -6132.53373882876 -37679.0 1969-01-09
 18335.781621695558 -6132.101460469442 -37674.0 1969-01-10
 18336.25968643253 -6127.517418311363 -37673.0 1969-01-11
 18347.875880292115 -6133.772630395981 -37675.0 1969-01-12
 18339.80965959764 -6135.821269376179 -37664.0 1969-01-13
 18344.785375998163 -6139.859486060242 -37667.0 1969-01-14
 18339.9318948499 -6132.303163760527 -37670.0 1969-01-15
 18342.898791475982 -6129.736040456306 -37668.0 1969-01-16
 18339.15092665804 -6140.939935324035 -37660.0 1969-01-17
 18333.17132940388 -6133.600329881601 -37676.0 1969-01-18
 18328.19466333342 -6129.564126669723 -37670.0 1969-01-19
 18327.359147496143 -6135.212765559919 -37666.0 1969-01-20
 18323.866319712342 -6129.894542103613 -37671.0 1969-01-21
   -37669.0 1969-01-22
   -37669.0 1969-01-23
 18359.970775873426 -6135.441068829016 -37685.0 1969-01-24
 18323.264866314537 -6137.991580222582 -37654.0 1969-01-25
 18320.118361622302 -6141.086810667098 -37653.0 1969-01-26
 18324.227888761314 -6119.3490896289 -37656.0 1969-01-27
 18322.796172203733 -6133.092566713488 -37663.0 1969-01-28
 18322.917977598703 -6129.577292618979 -37661.0 1969-01-29
 18323.62192918064 -6136.925565496969 -37657.0 1969-01-30
 18332.879642098495 -6128.166449137175 -37656.0 1969-01-31
 18330.26971541372 -6129.665256780877 -37661.0 1969-02-01
 18363.536819727924 -6105.769359425299 -37594.0 1969-02-02
 18285.695901432737 -6114.759717300914 -37670.0 1969-02-03
 18316.992409121514 -6125.225308850675 -37660.0 1969-02-04
   -37655.0 1969-02-05
   -37622.0 1969-02-06
 18322.268899584586 -6125.212108271475 -37659.0 1969-02-07
 18315.687666391106 -6125.973743594456 -37653.0 1969-02-08
 18323.101377478535 -6119.56533674118 -37657.0 1969-02-09
 18332.10947034142 -6127.316163494289 -37664.0 1969-02-10
 18324.842186820988 -6152.158875395346 -37684.0 1969-02-11
 18310.175637223343 -6123.537958895392 -37665.0 1969-02-12
 18308.215308424064 -6129.396480925899 -37662.0 1969-02-13
 18315.857628888192 -6134.917710800872 -37672.0 1969-02-14
 18321.835994686022 -6142.255431340158 -37644.0 1969-02-15
 18323.929919923266 -6123.397120042184 -37650.0 1969-02-16
