H,X,Y,Z,date
NA,40058.18203703817,-2077.160534843741,666.0,1966-08-03
NA,40047.438146886845,-2071.9311936627264,667.0,1966-08-04
NA,40041.38588297103,-2072.785944329117,668.0,1966-08-05
NA,40044.14040272698,-2077.6003962958134,665.0,1966-08-06
NA,40047.25718429171,-2075.425984032221,NA,1966-08-07
NA,40055.125627536945,-2078.1703400426154,661.0,1966-08-08
NA,40055.06515906569,-2079.3354955373866,665.0,1966-08-09
NA,40040.14577552336,-2077.393144024249,665.0,1966-08-10
NA,40034.214237654225,-2075.9177184088526,668.0,1966-08-11
NA,40031.03696586497,-2079.255741257486,667.0,1966-08-12
NA,40037.089363786254,-2078.402337420264,668.0,1966-08-13
NA,40033.094742613044,-2078.194968949792,671.0,1966-08-14
NA,40052.06919318579,-2079.1799691845326,NA,1966-08-15
NA,40052.94681589319,-2081.562000813715,669.0,1966-08-16
NA,40057.87950259055,-2082.986739260665,671.0,1966-08-17
NA,40044.07995083937,-2078.7652322435893,669.0,1966-08-18
NA,40021.231679654586,-2075.244526173288,669.0,1966-08-19
NA,40030.09877673313,-2078.0394425969384,664.0,1966-08-20
NA,40038.20887088488,-2076.124854481334,662.0,1966-08-21
NA,40053.18874549985,-2076.9016147531393,658.0,1966-08-22
NA,40045.3202164059,-2074.157603826988,658.0,1966-08-23
NA,40032.277287088036,-2074.6496595076333,660.0,1966-08-24
NA,40052.19008719218,-2076.849830735019,661.0,1966-08-25
NA,40043.262545037396,-2075.2189641589976,658.0,1966-08-26
NA,40055.125627536945,-2078.1703400426154,663.0,1966-08-27
NA,40057.304152229655,-2074.778314848358,660.0,1966-08-28
NA,40057.12294113876,-2078.273966178397,658.0,1966-08-29
NA,40007.49157383691,-2069.864480918742,665.0,1966-08-30
NA,40001.37911838545,-2071.881663415297,659.0,1966-08-31
NA,40008.43000981632,-2071.0799476671177,656.0,1966-09-01
NA,40034.214237654225,-2075.9177184088526,653.0,1966-09-02
