date X Y Z
2005-01-01 8230.391208797544 3794.5526152826096 56855.0
2005-01-02 8232.780487459993 3746.111376520725 56850.0
2005-01-03 8210.360250558835 3763.9086806195864 56859.0
2005-01-04 8241.626658673413 3779.6929794685343 56853.0
2005-01-05 8252.55660133709 3777.4443135177544 56840.0
2005-01-06 8284.198383977791 3806.802613073041 56833.0
2005-01-07 8125.958431419578 3770.220626281844 56885.0
2005-01-08 8265.590621048172 3789.81011202943 56813.0
2005-01-09 8285.683381323937 3808.360789690535 56840.0
2005-01-10 8264.83310787253 3803.43761602765 56827.0
2005-01-11 8269.830780685403 3794.9571616591757 56818.0
2005-01-12 8230.249155866615 3773.31615854766 56839.0
2005-01-13 8283.97689915984 3807.2845617560743 56843.0
2005-01-14 8275.158044002112 3807.3140593845333 56832.0
2005-01-15 8273.882020841389 3793.320485431942 56826.0
2005-01-16 8253.27775333791 3790.26784360387 56842.0
2005-01-17 8193.880502764085 3763.8559093597864 56886.0
2005-01-18 8237.67914796644 3771.5039778792348 56879.0
2005-01-19 8135.408644540571 3713.808716982413 56934.0
2005-01-20 8241.491646668705 3787.17776687205 56866.0
2005-01-21 8240.415990623891 3791.910508104069 56915.0
2005-01-22 8218.354115381671 3770.466766089994 56839.0
2005-01-23 8263.662388898032 3789.216927323118 56852.0
2005-01-24 8279.777736748629 3794.857656097493 56841.0
2005-01-25 8263.27401575662 3794.85856660317 56840.0
2005-01-26 8287.075134788298 3800.536108284397 56840.0
2005-01-27 8290.979502134154 3806.414046736284 56832.0
2005-01-28 8284.040954138522 3802.3532805560976 56825.0
2005-01-29 8239.123550331158 3787.5410390355487 56852.0
2005-01-30 8250.083516428132 3787.6385746215046 56858.0
2005-01-31 8202.430563261656 3778.7688279214817 56896.0
2005-02-01 8234.164904318239 3779.170322768452 56842.0
2005-02-02 8244.382350983326 3783.2790870876343 56849.0
2005-02-03 8264.79184063831 3789.15291733105 56813.0
2005-02-04 8245.78741574483 3787.4088628433296 56836.0
2005-02-05 8266.195290727963 3793.2888652918127 56834.0
2005-02-06 8249.890066275133 3790.455763410898 56807.0
2005-02-07 8209.778097336659 3779.548596392333 56855.0
2005-02-08 8201.235531506942 3757.416234162521 56860.0
2005-02-09 8216.457928180958 3772.2009642160197 56840.0
2005-02-10 8214.913936843393 3758.769081794754 56828.0
2005-02-11 8240.057955525337 3780.7143358872786 56835.0
2005-02-12 8264.734679978144 3794.073888258708 56833.0
2005-02-13 8259.475449670295 3788.7510206258808 56832.0
2005-02-14 8247.879410145659 3782.850940189859 56829.0
2005-02-15 8276.277904620792 3795.293011808926 56832.0
2005-02-16 8188.023325306147 3764.627209199135 56872.0
2005-02-17 8263.689271082767 3791.556887479278 56833.0
2005-02-18 8209.164989592378 3744.8817302620905 56823.0
2005-02-19 8219.788766358351 3760.1321301849307 56860.0
2005-02-20 8227.72495679003 3788.39095598837 56844.0
2005-02-21 8264.736073496771 3784.473230905614 56818.0
2005-02-22 8249.284879058898 3786.9813815399484 56834.0
2005-02-23 8278.537511275388 3795.1634581933763 56827.0
2005-02-24 8254.159565233802 3788.3471160466975 56845.0
2005-02-25 8235.982600765108 3780.0045767028378 56847.0
2005-02-26 8251.926680296303 3781.2213718604235 56847.0
2005-02-27 8248.678313251477 3783.507775133384 56845.0
2005-02-28 8244.70243536705 3772.9790288646764 56835.0
2005-03-01 8250.972858380921 3768.884170449045 56855.0
2005-03-02 8246.248097160482 3762.3780139796054 56835.0
2005-03-03 8259.337732516464 3786.652376470515 56835.0
2005-03-04 8266.830355161814 3789.505492669881 56829.0
2005-03-05 8217.067822181878 3775.6648958379733 56835.0
2005-03-06 8214.543965019808 3764.3808849207385 56855.0
2005-03-07 8184.68909621882 3752.7164025858337 56834.0
2005-03-08 8228.707576934958 3752.6400857653853 56816.0
2005-03-09 8206.799662113843 3759.676622520631 56823.0
2005-03-10 8257.74640851387 3768.4948258789323 56847.0
2005-03-11 8270.742049995832 3785.7683424148845 56839.0
2005-03-12 8264.046995128805 3783.5761208547865 56836.0
2005-03-13 8250.907594789705 3781.0448109274707 56826.0
2005-03-14 8271.70366064965 3781.2621636690546 56841.0
2005-03-15 8269.282132943139 3786.5548993494563 56838.0
2005-03-16 8240.995519604572 3783.466247484887 56830.0
2005-03-17 8067.908177144046 4152.870530750055 56814.0
2005-03-18 8214.389558834451 3769.5156420568887 56844.0
2005-03-19 8275.92086104488 3784.0631471636616 56805.0
2005-03-20 8231.706954027944 3772.5357020189977 56842.0
2005-03-21 8231.816689160509 3772.2962497739363 56850.0
2005-03-22 8266.279106493299 3790.707814320744 56828.0
2005-03-23 8242.069739224635 3788.314587485782 56827.0
2005-03-24 8272.698576780353 3788.7015266099165 56836.0
2005-03-25 8254.485048325278 3778.0366047689954 56851.0
2005-03-26 8220.154159144531 3747.295237888105 56865.0
2005-03-27 8210.72169491529 3765.5196518737475 56863.0
2005-03-28 8270.439406918093 3788.8310884092366 56829.0
2005-03-29 8264.32360614644 3787.7745884477717 56827.0
2005-03-30   
2005-03-31 8234.98297767001 3772.5878859855848 56831.0
