date,X,Y,Z
1957-12-24,32484.81554244613,5414.72512444079,NA
1957-12-25,NA,NA,NA
1957-12-26,NA,NA,NA
1957-12-27,NA,NA,NA
1957-12-28,32474.79415833973,5414.025616254845,NA
1957-12-29,32481.38376483418,5417.066431341455,NA
1957-12-30,32464.101330974616,5411.272380153501,NA
1957-12-31,32398.327251829174,5398.371632574328,NA
1958-01-01,32373.51031073886,5395.20436688777,NA
1958-01-02,32414.3101512293,5405.8802631868475,NA
1958-01-03,32449.97712059337,5410.858422927648,NA
1958-01-04,32467.41696862611,5415.707837888733,6147.0
1958-01-05,32476.294315591644,5417.188618376672,6144.0
1958-01-06,32486.788324491037,5415.053957230055,6136.0
1958-01-07,32492.39152317667,5417.930795478741,6138.0
1958-01-08,32487.45961589954,5417.108426577452,6142.0
1958-01-09,32487.973127405785,5420.108031484217,6141.0
1958-01-10,32472.86238047397,5419.5288373435615,6144.0
1958-01-11,32489.117150097423,5419.327523525917,6141.0
1958-01-12,32484.85636217513,5420.559300372051,6142.0
1958-01-13,32485.171662557183,5418.669398864611,6140.0
1958-01-14,32481.73959818323,5421.0103925205285,6141.0
1958-01-15,32469.232152531913,5416.981394188829,6138.0
1958-01-16,32476.176923293453,5423.966117790712,6140.0
1958-01-17,NA,NA,NA
1958-01-18,32447.532076362164,5413.361077320485,NA
1958-01-19,32462.17002901396,5416.773763725772,NA
1958-01-20,32480.59554090635,5421.7905997976895,NA
1958-01-21,32440.312582206683,5414.096468361351,NA
1958-01-22,32474.677424500474,5420.802724194933,6146.0
1958-01-23,32471.20488672916,5417.310513904133,6145.0
1958-01-24,32483.081291830873,5425.119241851471,6146.0
1958-01-25,32484.6580207333,5415.670067129994,6139.0
1958-01-26,32464.853905482898,5424.987179307606,NA
1958-01-27,32483.751944992804,5427.173811126398,NA
1958-01-28,32492.273989003425,5424.711515235769,NA
1958-01-29,32483.396857502572,5423.229443605719,6144.0
1958-01-30,32499.533205426393,5429.810441386251,6144.0
1958-01-31,32493.102519949032,5425.821378195355,6146.0
1958-02-01,32494.2466848925,5425.040864486891,6150.0
1958-02-02,32490.301293114346,5424.382165984647,6144.0
1958-02-03,32505.72773518103,5423.070108921953,6147.0
1958-02-04,32499.178424615195,5425.864237614697,6157.0
1958-02-05,32470.0609275048,5418.090472124478,6152.0
1958-02-06,32461.49873731575,5414.720650896774,6145.0
