date,X,Y,Z
1965-01-17,23077.127615614692,-2926.913905914166,38184.0
1965-01-18,NA,NA,NA
1965-01-19,NA,NA,NA
1965-01-20,23086.226396788745,-2926.7032231188996,38180.0
1965-01-21,23081.606405160233,-2923.388745491445,38181.0
1965-01-22,23075.62439066076,-2930.8155829294838,38181.0
1965-01-23,23077.212746325516,-2926.242618244618,38182.0
1965-01-24,23080.10377341913,-2927.291377400614,38183.0
1965-01-25,23084.97885690488,-2928.592012598304,38180.0
1965-01-26,23089.03224683245,-2928.4237918599565,38178.0
1965-01-27,23085.06403642653,-2927.9204965446934,38181.0
1965-01-28,23085.234336868813,-2926.577457005578,38181.0
1965-01-29,23083.335330633498,-2925.6544590103776,38182.0
1965-01-30,23081.180971370024,-2926.745798129107,38181.0
1965-01-31,23085.149196414528,-2927.248978013595,38182.0
1965-02-01,23089.117421459036,-2927.752157898084,38177.0
1965-02-02,23089.939101609845,-2929.2212760303187,38177.0
1965-02-03,23090.194636468485,-2927.206287572188,38176.0
1965-02-04,23085.234336868813,-2926.577457005578,38178.0
1965-02-05,23083.505499245988,-2924.3115200471225,38177.0
1965-02-06,23084.157140153402,-2927.123183042473,38177.0
1965-02-07,23049.69013871481,-2920.708905254559,38186.0
1965-02-08,23080.04716505958,-2919.7806182357835,38181.0
1965-02-09,23076.390885588182,-2924.774298222468,38180.0
1965-02-10,23075.483886825623,-2923.9773235870293,38183.0
1965-02-11,23081.521357463345,-2924.060160968556,38182.0
1965-02-12,23078.545144789387,-2923.6831223507056,38183.0
1965-02-13,23086.311521367203,-2926.031670776624,38181.0
1965-02-14,23086.226396788745,-2926.7032231188996,38181.0
1965-02-15,23080.529286572026,-2923.934481429272,38181.0
1965-02-16,23083.505499245988,-2924.3115200471225,38179.0
1965-02-17,23084.4124919409,-2925.108699163654,38180.0
1965-02-18,23085.3194577893,-2925.9059335212087,38180.0
1965-02-19,23085.234336868813,-2926.577457005578,38181.0
1965-02-20,23089.45792459391,-2925.065597282823,38180.0
1965-02-21,23083.590554253777,-2923.6400468535608,38181.0
1965-02-22,23087.72893309269,-2922.799464902557,38180.0
1965-02-23,23080.784360106627,-2921.920314152543,38183.0
1965-02-24,23080.13208827024,-2919.109245643001,38183.0
1965-02-25,23085.007629116717,-2920.408150177461,38181.0
1965-02-26,23083.675589729166,-2922.968571186132,38182.0
1965-02-27,23084.83768759054,-2921.751176537694,38183.0
1965-02-28,23086.73685123754,-2922.6738719382693,38181.0
1965-03-01,23084.497570137308,-2924.437199586406,38180.0
1965-03-02,23085.574703347316,-2923.8913482156763,38179.0
1965-03-03,23080.784360106627,-2921.920314152543,38181.0
1965-03-04,23071.542586321546,-2915.2954717406114,38183.0
1965-03-05,23085.829773098623,-2921.8767406434367,38181.0
1965-03-06,23087.81394411479,-2922.1278688549232,38182.0
1965-03-07,23085.829773098623,-2921.8767406434367,38181.0
1965-03-08,23090.875203081443,-2921.832876075982,38182.0
1965-03-09,23095.580528145736,-2924.476033058843,38174.0
1965-03-10,23093.51129972148,-2924.896553664139,38175.0
1965-03-11,23089.62805893745,-2923.7223021224872,38175.0
1965-03-12,23090.449995485233,-2925.191276822107,38174.0
1965-03-13,23087.643902534688,-2923.4710584770355,38175.0
1965-03-14,23090.79020063904,-2922.5045611721525,38177.0
1965-03-15,23090.705178658147,-2923.17624379542,38178.0
1965-03-16,23088.806029622872,-2922.2534329606665,38177.0
1965-03-17,23091.697260513298,-2923.3018367597074,38177.0
1965-03-18,23090.535076081167,-2924.5196016209657,38176.0
1965-03-19,23097.224220724132,-2927.4147805861962,38174.0
1965-03-20,23099.71897021179,-2923.6346381238413,38173.0
1965-03-21,23094.928557230996,-2921.6632140608153,38174.0
1965-03-22,23094.191328745153,-2919.522370407894,38173.0
1965-03-23,23086.991814739573,-2920.6591629541317,38176.0
1965-03-24,23089.713096802992,-2923.0506508311323,38177.0
1965-03-25,23085.914757280567,-2921.20519984052,38178.0
1965-03-26,23086.906846440743,-2921.330735087612,38177.0
1965-03-27,23089.06095642681,-2920.2385434082516,38176.0
1965-03-28,23090.875203081443,-2921.832876075982,38175.0
1965-03-29,23089.06095642681,-2920.2385434082516,38177.0
1965-03-30,23095.920650042426,-2921.788720449151,38175.0
1965-03-31,23092.94437160814,-2921.4122012841444,38174.0
1965-04-01,23096.912742853852,-2921.9142268374862,38179.0
1965-04-02,23094.928557230996,-2921.6632140608153,38181.0
1965-04-03,23099.804005523023,-2922.9626932998135,38180.0
1965-04-04,23100.625997209663,-2924.4321734382966,38178.0
1965-04-05,23097.1676400256,-2919.898629842176,38181.0
1965-04-06,23102.950306892584,-2921.9952288208633,38176.0
1965-04-07,23093.199224985005,-2919.3969505964665,38181.0
1965-04-08,23098.811916362847,-2922.8371580527214,38179.0
1965-04-09,23097.252566661835,-2919.226759234915,38178.0
1965-04-10,23096.09059373406,-2920.4450493082345,38178.0
1965-04-11,23096.17553626545,-2919.773210030749,38179.0
1965-04-12,23098.66903231711,-2915.992615812755,38180.0
1965-04-13,23101.390820107616,-2918.384343544825,38177.0
