date,X,Y,Z
1980-01-01,31557.935574187257,-975.2083343811489,42462.0
1980-01-02,31564.675787017874,-983.6881926950308,42466.0
1980-01-03,31588.835476335218,-978.9224938807133,42463.0
1980-01-04,31592.69082633586,-983.6413734455532,42460.0
1980-01-05,31591.777026575808,-980.8533545424364,42462.0
1980-01-06,31595.689373301157,-983.7347334847944,42464.0
1980-01-07,31600.686951576645,-983.8903335501965,42460.0
1980-01-08,31597.65977374908,-984.7161125924006,42461.0
1980-01-09,31599.744621053604,-982.020816578623,42462.0
1980-01-10,31600.686951576645,-983.8903335501965,42461.0
1980-01-11,31586.807948730937,-979.779368015091,42463.0
1980-01-12,31593.633060778484,-985.5105381906533,42464.0
1980-01-13,31568.73102849927,-981.9761963853341,42463.0
1980-01-14,31574.584944113267,-986.7550896629363,42468.0
1980-01-15,31586.665111505346,-984.3734726266107,42462.0
1980-01-16,31585.722810017905,-982.504742337036,42464.0
1980-01-17,31593.66171475136,-984.5915162412042,42462.0
1980-01-18,31598.63062999307,-985.6664290031102,42462.0
1980-01-19,31602.657347496235,-984.871858031396,42461.0
1980-01-20,31605.51230005558,-989.5621511736417,42462.0
1980-01-21,31604.656376995095,-984.9341562069942,42461.0
1980-01-22,31613.594638783525,-987.0537040493501,42461.0
1980-01-23,31604.570304933888,-987.6921790168421,42462.0
1980-01-24,31605.598535299054,-986.8040461520914,42460.0
1980-01-25,31607.712174336135,-983.1887429804148,42462.0
1980-01-26,31608.539605234986,-988.7365798286452,42460.0
1980-01-27,31575.7847327034,-980.3568299221726,42464.0
1980-01-28,31568.55916050284,-987.4859643722466,42468.0
1980-01-29,31556.593727620897,-986.1928360505926,42467.0
1980-01-30,31574.556227212663,-987.6735566907064,42465.0
1980-01-31,31585.636950035143,-985.2611128907221,42466.0
1980-02-01,31593.546938460433,-988.2675990324957,42461.0
1980-02-02,31596.487917808787,-990.19960602053,42459.0
1980-02-03,31598.51572859673,-989.3430899466655,42459.0
1980-02-04,31602.62868536474,-985.7911416530759,42460.0
1980-02-05,31598.573232769762,-987.5047611460609,42460.0
1980-02-06,31563.847472066507,-978.1481279033997,42462.0
1980-02-07,31561.591287757667,-986.349017609577,42467.0
1980-02-08,31562.67675751901,-983.6258945194327,42465.0
1980-02-09,31576.72716097863,-982.2249238920174,42466.0
1980-02-10,31591.605354201234,-986.3671448318887,42464.0
1980-02-11,31598.65928849851,-984.7472616801997,42461.0
1980-02-12,31602.62868536474,-985.7911416530759,42462.0
1980-02-13,31611.681623782722,-984.232653694081,42459.0
1980-02-14,31584.780398006627,-980.6361250210709,42462.0
1980-02-15,31589.57762452358,-987.2236343398891,42461.0
1980-02-16,31519.811704149968,-978.618993751249,42471.0
1980-02-17,31575.64181160597,-984.949331265808,42466.0
1980-02-18,31566.78906740017,-980.077534823274,42466.0
1980-02-19,31580.553293922483,-987.8611490091662,42464.0
1980-02-20,31592.633546935565,-985.4793600281619,42463.0
1980-02-21,31604.656376995095,-984.9341562069942,42460.0
1980-02-22,31617.650068737694,-985.3390943483822,42461.0
1980-02-23,31599.77317351201,-981.1016168525682,42461.0
1980-02-24,31596.71749217702,-982.8467426587254,42462.0
1980-02-25,31602.9141033368,-976.598268028479,42464.0
1980-02-26,31587.721843137744,-982.5669242137068,42462.0
1980-02-27,31586.693732405274,-983.4546533670708,42463.0
1980-02-28,31592.604867136793,-986.398352069046,42464.0
1980-02-29,31597.65977374908,-984.7161125924006,42463.0
1980-03-01,31601.60048355682,-986.679217203462,42458.0
1980-03-02,31602.62868536474,-985.7911416530759,42458.0
1980-03-03,31611.710240575812,-983.3131067337564,42458.0
1980-03-04,31612.68113943782,-984.2637737071614,42455.0
1980-03-05,31600.57225682447,-987.5672337696546,42460.0
1980-03-06,31611.681623782722,-984.232653694081,42460.0
1980-03-07,31604.770765347137,-981.2567807964007,42459.0
1980-03-08,31598.802179962655,-980.1514125824026,42460.0
1980-03-09,31602.657347496235,-984.871858031396,42458.0
1980-03-10,31605.798814847825,-980.368438580001,42459.0
1980-03-11,31603.714108096454,-983.0643792270732,42461.0
1980-03-12,31606.655406493956,-984.9964543825923,42462.0
1980-03-13,31614.708790255572,-983.4063795487626,42457.0
1980-03-14,31604.713624656375,-983.0954701654086,42458.0
1980-03-15,31610.682108127625,-984.2015336810006,42457.0
1980-03-16,31617.650068737694,-985.3390943483822,42456.0
1980-03-17,31613.70927369565,-983.3752886104272,42457.0
1980-03-18,31616.70782337541,-983.4685614254334,42456.0
1980-03-19,31619.677749023507,-984.4816137987242,42453.0
1980-03-20,31616.650553988264,-985.3079452605831,42457.0
1980-03-21,31571.672390263888,-983.9062363096244,42461.0
1980-03-22,31580.582016277393,-986.9425075337174,42463.0
1980-03-23,31589.692279370567,-983.548013406312,42463.0
1980-03-24,31594.747033734126,-981.8655072608026,42460.0
1980-03-25,31613.680655092918,-984.2948937202418,42455.0
1980-03-26,31556.622401456683,-985.274891531382,42463.0
1980-03-27,31586.693732405274,-983.4546533670708,42460.0
1980-03-28,31599.687435921547,-983.859213537116,42458.0
1980-03-29,31595.689373301157,-983.7347334847944,42458.0
1980-03-30,31579.63986697764,-985.0740439157737,42461.0
1980-03-31,31582.667052507622,-984.2488762754143,42464.0
1980-04-01,31583.666567257053,-984.2800253632134,42464.0
1980-04-02,31588.749928950754,-981.6791360794181,42463.0
1980-04-03,31609.682592472527,-984.1704136679201,42460.0
1980-04-04,31598.63062999307,-985.6664290031102,42460.0
1980-04-05,31601.715074976615,-983.0021973504024,42461.0
1980-04-06,31596.746068661916,-981.9276309879308,42461.0
1980-04-07,31590.7203928175,-982.660197028713,42462.0
1980-04-08,31593.575672632993,-987.3485795870766,42464.0
1980-04-09,31574.6995445441,-983.0812132101058,42465.0
1980-04-10,31571.471391050043,-990.3348949262603,42466.0
1980-04-11,31574.64229776305,-984.9181531033166,42466.0
1980-04-12,31562.67675751901,-983.6258945194327,42473.0
1980-04-13,31561.648617805124,-984.5128369909285,42471.0
1980-04-14,31577.726677538547,-982.2560148303528,42466.0
1980-04-15,31575.756201920114,-981.2753318530849,42468.0
1980-04-16,31585.779916373653,-980.6671578098374,42469.0
1980-04-17,31588.69276371547,-983.5168933932316,42467.0
1980-04-18,31599.687435921547,-983.859213537116,42466.0
1980-04-19,31603.742690909185,-982.1450640328794,42466.0
1980-04-20,31603.799776309206,-980.3064311521157,42465.0
1980-04-21,31605.770283714166,-981.2878135851672,42464.0
1980-04-22,31616.736417939825,-982.5488682592126,42463.0
1980-04-23,31615.622365322666,-986.1964577654641,42465.0
1980-04-24,31605.56981696124,-987.723415328639,42466.0
1980-04-25,31600.658317997375,-984.8095598557978,42466.0
1980-04-26,31600.686951576645,-983.8903335501965,42466.0
1980-04-27,31609.625282265162,-986.0093887905157,42464.0
1980-04-28,31608.625768422244,-985.9782106280243,42465.0
1980-04-29,31609.711207455974,-983.2509248570856,42466.0
1980-04-30,31607.769320448217,-981.3498791627002,42463.0
1980-05-01,31609.625282265162,-986.0093887905157,42461.0
1980-05-02,31606.54058299838,-988.6740490558252,42465.0
1980-05-03,31609.682592472527,-984.1704136679201,42463.0
1980-05-04,31609.682592472527,-984.1704136679201,42467.0
1980-05-05,31625.61750375184,-986.5082393903781,42463.0
1980-05-06,31593.604380072353,-986.4295593062034,42468.0
1980-05-07,31608.510830680803,-989.6560345566315,42466.0
1980-05-08,31596.487917808787,-990.19960602053,42472.0
1980-05-09,31589.663655753637,-984.466919890008,42469.0
1980-05-10,31605.655891744525,-984.9653052947932,42467.0
1980-05-11,31583.666567257053,-984.2800253632134,42470.0
1980-05-12,31561.533850885648,-988.1851948897911,42471.0
1980-05-13,31587.463525227293,-990.836536687707,42473.0
1980-05-14,31573.499203962478,-989.4791647027243,42477.0
1980-05-15,31581.667537758192,-984.2177271876152,42474.0
1980-05-16,31586.521606095837,-988.9675564147062,42471.0
1980-05-17,31597.65977374908,-984.7161125924006,42469.0
1980-05-18,31603.62819920766,-985.8223198155673,42472.0
1980-05-19,31604.713624656375,-983.0954701654086,42470.0
1980-05-20,31601.62917152182,-985.7599634905845,42466.0
1980-05-21,31617.59269052576,-987.1785329979795,42464.0
1980-05-22,31619.677749023507,-984.4816137987242,42464.0
1980-05-23,31602.68598288684,-983.9525735763573,42468.0
1980-05-24,31592.69082633586,-983.6413734455532,42467.0
1980-05-25,31539.659313260938,-983.8269174161177,42479.0
1980-05-26,31554.39325182574,-992.5555446091666,42477.0
1980-05-27,31575.699060199197,-983.1123332231863,42477.0
1980-05-28,31598.601944750146,-986.58559549199,42470.0
1980-05-29,31606.51181026399,-989.5934456346383,42469.0
1980-05-30,31606.598048234613,-986.8352533892487,42465.0
1980-05-31,31585.52209588743,-988.9362619537096,42473.0
1980-06-01,31555.59421559354,-986.1615997387958,42477.0
1980-06-02,31583.580552359454,-987.036216469108,42477.0
1980-06-03,31588.635491563895,-985.3546473781962,42477.0
1980-06-04,31606.569328988597,-987.7546516404359,42470.0
1980-06-05,31595.66074425022,-984.6538144168024,42470.0
1980-06-06,31612.65249499054,-985.1833489093868,42470.0
1980-06-07,31593.66171475136,-984.5915162412042,42468.0
1980-06-08,31573.64278392013,-984.8869749408252,42475.0
1980-06-09,31588.578112496223,-987.1923980280923,42475.0
1980-06-10,31570.58689600385,-986.6301444157488,42478.0
1980-06-11,31549.482206556324,-989.6451375042709,42483.0
1980-06-12,31546.56991590016,-986.7981258712275,42482.0
1980-06-13,31543.68597727983,-983.0340618512502,42481.0
1980-06-14,31577.640839291802,-985.0116875907909,42480.0
1980-06-15,31587.57860046887,-987.1611617162954,42477.0
1980-06-16,31588.72135969766,-982.5980151520422,42475.0
1980-06-17,31591.634033092647,-985.4481818656704,42470.0
1980-06-18,31604.512789847173,-989.5308567126451,42475.0
1980-06-19,31606.712657776214,-983.1576520420795,42471.0
1980-06-20,31608.59707410573,-986.8976678635634,42471.0
1980-06-21,31602.51376943036,-989.4682677906519,42474.0
1980-06-22,31601.60048355682,-986.679217203462,42471.0
1980-06-23,31597.57372074241,-987.473524834264,42472.0
1980-06-24,31610.62479610808,-986.0405669530071,42471.0
1980-06-25,31601.657832746805,-984.840708943597,42470.0
1980-06-26,31589.663655753637,-984.466919890008,42473.0
1980-06-27,31577.640839291802,-985.0116875907909,42470.0
1980-06-28,31590.7203928175,-982.660197028713,42473.0
1980-06-29,31601.686467231742,-983.9214535632769,42474.0
1980-06-30,31591.576648578284,-987.2861069634829,42471.0
1980-07-01,31596.631602307236,-985.6040726781274,42477.0
1980-07-02,31603.656862245665,-984.9030071191951,42472.0
1980-07-03,31597.602431814586,-986.5543882548327,42469.0
1980-07-04,31603.685498541938,-983.9836935894377,42470.0
1980-07-05,31596.71749217702,-982.8467426587254,42475.0
1980-07-06,31600.54351628856,-988.4864567373654,42471.0
1980-07-07,31597.63111615015,-985.6352508406188,42469.0
1980-07-08,31588.72135969766,-982.5980151520422,42475.0
1980-07-09,31593.575672632993,-987.3485795870766,42468.0
1980-07-10,31601.715074976615,-983.0021973504024,42469.0
1980-07-11,31602.51376943036,-989.4682677906519,42471.0
1980-07-12,31601.62917152182,-985.7599634905845,42471.0
1980-07-13,31588.749928950754,-981.6791360794181,42471.0
1980-07-14,31594.66122950079,-984.6226653290033,42470.0
1980-07-15,31599.57274479712,-987.5359974578578,42471.0
1980-07-16,31602.57128087918,-987.6297063932484,42467.0
1980-07-17,31602.74317344529,-982.1140021693153,42471.0
1980-07-18,31593.633060778484,-985.5105381906533,42469.0
1980-07-19,31548.654937847197,-984.1075208785403,42478.0
1980-07-20,31569.64472854846,-984.7622622908597,42475.0
1980-07-21,31566.760544745055,-980.9957750810082,42478.0
1980-07-22,31569.673360765024,-983.8439381340263,42472.0
1980-07-23,31581.667537758192,-984.2177271876152,42474.0
1980-07-24,31592.83355701821,-979.0463924370835,42474.0
1980-07-25,31594.603893007912,-986.4607665433607,42473.0
1980-07-26,31554.6520209047,-984.2945898534887,42478.0
1980-07-27,31576.755719384008,-981.306393716649,42476.0
1980-07-28,31573.671419762748,-983.9685344852226,42472.0
1980-07-29,31587.693248060372,-983.4857733801512,42475.0
1980-07-30,31587.607302459,-986.2423158832594,42474.0
1980-07-31,31585.808429461627,-979.7483643011483,42476.0
1980-08-01,31589.433704544048,-991.8181417056845,42474.0
1980-08-02,31596.688888956254,-983.7658534978749,42474.0
1980-08-03,31561.705841027826,-982.6766530400606,42481.0
1980-08-04,31577.583480195328,-986.8487985983268,42475.0
1980-08-05,31588.664141004207,-984.4357708022088,42477.0
1980-08-06,31604.627713050573,-985.8534979780586,42475.0
1980-08-07,31582.69566978488,-983.3301733147491,42479.0
1980-08-08,31587.607302459,-986.2423158832594,42476.0
1980-08-09,31601.571768851827,-987.5984700814515,42474.0
1980-08-10,31584.580064386806,-987.0674527809049,42473.0
1980-08-11,31590.748963878545,-981.7412598065463,42475.0
1980-08-12,31590.57713655093,-987.254870651686,42471.0
1980-08-13,31599.601457685705,-986.6168027291474,42472.0
