H X Y Z date
 40613.74113822275 -1938.976729471722 3868.0 1964-01-01
 40555.14556902708 -1929.084983877866 3858.0 1964-01-02
 40567.0758677712 -1930.8351919559125 3862.0 1964-01-03
 40576.95213226299 -1933.6712895521553 3854.0 1964-01-04
 40581.060036932526 -1931.5007840738892 3859.0 1964-01-05
 40581.1162048438 -1930.3203280708865 3856.0 1964-01-06
 40588.10829910215 -1930.6529207382382 3852.0 1964-01-07
 40593.04646764223 -1932.0712916035834 3856.0 1964-01-08
 40597.9283278856 -1934.670898076405 3857.0 1964-01-09
 40584.88678746321 -1935.2326601197299 3863.0 1964-01-10
 40586.88451760953 -1935.3279190432177 3865.0 1964-01-11
 40591.935129136284 -1934.385295640905 3860.0 1964-01-12
 40593.82024984164 -1936.8421524602352 3859.0 1964-01-13
 40598.81456827789 -1937.0804450478904 3863.0 1964-01-14
 40605.46785308627 -1944.5010753345628 3859.0 1964-01-15
 40588.76958071032 -1937.784540139779 3858.0 1964-01-16
 40582.77640690734 -1937.4984147001128 3860.0 1964-01-17
 40587.88338268268 -1935.3755485049617 3853.0 1964-01-18
 40594.98798447731 -1933.3472373432198 3858.0 1964-01-19
 40596.15541826723 -1929.8521331675977 3854.0 1964-01-20
 40603.97779505925 -1933.7753794936614 3857.0 1964-01-21
 40606.08797005219 -1931.508159025714 3851.0 1964-01-22
 40608.029506029365 -1932.7844260157012 3868.0 1964-01-23
 40589.16331433712 -1929.5197438921641 3867.0 1964-01-24
 40594.213791473114 -1928.5763278060963 3867.0 1964-01-25
 40588.332666017406 -1925.9302668332698 3856.0 1964-01-26
 40599.488263475796 -1922.9086675895364 3859.0 1964-01-27
 40615.4703476735 -1923.6656251164509 3856.0 1964-01-28
 40581.340533107475 -1925.598487735277 3857.0 1964-01-29
 40594.43791672448 -1923.852963508891 3854.0 1964-01-30
 40594.43791672448 -1923.852963508891 3853.0 1964-01-31
 40585.16782637705 -1929.3298071633449 3862.0 1964-02-01
 40594.32592279735 -1926.2146489172635 3858.0 1964-02-02
 40604.37071201848 -1925.5074866060208 3858.0 1964-02-03
 40603.4278266962 -1924.2790136238411 3851.0 1964-02-04
 40605.369589526774 -1925.554854563871 3856.0 1964-02-05
 40577.28900354549 -1926.5892459852907 3854.0 1964-02-06
 40582.897839954916 -1913.8408794313623 3855.0 1964-02-07
 40587.333789887416 -1925.8828698192708 3852.0 1964-02-08
 40581.73178554304 -1917.3352044559238 3853.0 1964-02-09
 40588.27662580478 -1927.1109327564757 3851.0 1964-02-10
 40595.49274242637 -1922.7194282078078 3852.0 1964-02-11
 40600.48714373815 -1922.9559774349686 3847.0 1964-02-12
 40570.6324576818 -1919.1763816011842 3853.0 1964-02-13
 40583.5061792781 -1922.1517100626222 3850.0 1964-02-14
 40590.610117942626 -1920.1214162582658 3853.0 1964-02-15
 40601.76528404861 -1917.0980201922825 3850.0 1964-02-16
 40604.650336257095 -1919.6017999305525 3849.0 1964-02-17
 40602.59671409912 -1920.6884370525147 3847.0 1964-02-18
 40602.65256748286 -1919.5073545775424 3845.0 1964-02-19
 40607.87008682897 -1915.0185406991034 3855.0 1964-02-20
 40583.064699550014 -1910.2993462119525 3845.0 1964-02-21
    1964-02-22
    1964-02-23
 40606.03926113536 -1911.3807896736753 3843.0 1964-02-24
 40602.09926237202 -1910.0116461659015 3841.0 1964-02-25
 40585.006899252294 -1911.5739555779844 3847.0 1964-02-26
 40590.9446241181 -1913.0369891295968 3841.0 1964-02-27
   3851.0 1964-02-28
   3842.0 1964-02-29
 40608.92466652469 -1913.8843822244962  1964-03-01
 40614.75081677409 -1917.7111595202157 3841.0 1964-03-02
 40616.52516929281 -1922.531448950561 3840.0 1964-03-03
 40564.9178222056 -1912.9929633185886 3846.0 1964-03-04
 40572.79755719946 -1915.7302478453546 3843.0 1964-03-05
 40576.016865727965 -1911.1505205398303 3850.0 1964-03-06
 40583.78531565948 -1916.2490580459134 3846.0 1964-03-07
 40581.843262906346 -1914.9742517597824 3845.0 1964-03-08
 40583.84103991488 -1915.0685227742192 3841.0 1964-03-09
 40592.9980401628 -1911.9503422785658 3845.0 1964-03-10
 40599.878967829274 -1914.641689093426 3849.0 1964-03-11
 40585.72732858441 -1917.523978936388 3852.0 1964-03-12
 40597.76973551769 -1916.909361937534 3856.0 1964-03-13
 40600.71061498959 -1918.2318832381293 3853.0 1964-03-14
 40597.43455338172 -1923.9949802138742 3851.0 1964-03-15
 40608.64587380556 -1919.7906906365727 3846.0 1964-03-16
 40603.53970799723 -1921.9167986914406 3848.0 1964-03-17
 40601.70950074994 -1918.2790768582454 3851.0 1964-03-18
 40612.585544229536 -1921.1609543810555 3848.0 1964-03-19
 40619.2978260471 -1927.399574267237 3840.0 1964-03-20
 40600.37520198532 -1925.3180147746205 3844.0 1964-03-21
 40603.259747067445 -1927.8223238080911 3843.0 1964-03-22
 40587.22167787714 -1928.244141922862 3850.0 1964-03-23
 40589.107169710485 -1930.7004339764312 3844.0 1964-03-24
 40603.03515990032 -1932.5467145449952 3841.0 1964-03-25
 40595.268749060684 -1927.4429152472296 3849.0 1964-03-26
 40609.02837525517 -1932.8319683098423 3849.0 1964-03-27
 40612.9113247589 -1935.3849041651547 3849.0 1964-03-28
 40616.90679059178 -1935.5753057888212 3853.0 1964-03-29
 40589.881112828996 -1935.4708074284497 3845.0 1964-03-30
 40587.71433475777 -1938.917502138319 3856.0 1964-03-31
 40587.71433475777 -1938.917502138319 3853.0 1964-04-01
 40562.63001104348 -1940.0844278521647 3858.0 1964-04-02
