D H X Y Z date
     1902-01-01
     1902-01-02
     1902-01-03
     1902-01-04
     1902-01-05
     1902-01-06
     1902-01-07
     1902-01-08
     1902-01-09
     1902-01-10
     1902-01-11
     1902-01-12
     1902-01-13
     1902-01-14
     1902-01-15
     1902-01-16
     1902-01-17
     1902-01-18
     1902-01-19
     1902-01-20
     1902-01-21
     1902-01-22
     1902-01-23
     1902-01-24
     1902-01-25
     1902-01-26
     1902-01-27
     1902-01-28
     1902-01-29
     1902-01-30
     1902-01-31
     1902-02-01
     1902-02-02
     1902-02-03
     1902-02-04
     1902-02-05
     1902-02-06
     1902-02-07
     1902-02-08
     1902-02-09
     1902-02-10
     1902-02-11
     1902-02-12
     1902-02-13
     1902-02-14
     1902-02-15
     1902-02-16
     1902-02-17
     1902-02-18
     1902-02-19
     1902-02-20
     1902-02-21
     1902-02-22
     1902-02-23
     1902-02-24
     1902-02-25
     1902-02-26
     1902-02-27
     1902-02-28
     1902-03-01
  13948.546202163188 7518.89452287495 54816.0 1971-07-28
  13944.58783100298 7517.807807030157 54807.0 1971-07-29
  13941.061052208854 7513.812995981824 54817.0 1971-07-30
  13940.84828015324 7516.315136404837 54809.0 1971-07-31
  13947.895062547645 7522.209271494583 54812.0 1971-08-01
  13941.733942749712 7518.886531234567 54816.0 1971-08-02
  13941.515221307855 7519.292076654651 54817.0 1971-08-03
  13943.477354227392 7513.545120124578 54819.0 1971-08-04
  13949.6396335051 7516.865709545683 54844.0 1971-08-05
  13940.85898620255 7520.508674738409 54815.0 1971-08-06
  13950.316682937468 7524.039104480822 54813.0 1971-08-07
  13946.11226211164 7512.871206974029 54830.0 1971-08-08
  13945.69210058342 7519.973925202481 54815.0 1971-08-09
  13947.873023712815 7513.819741941135 54830.0 1971-08-10
  13937.134148875684 7525.30482547008 54823.0 1971-08-11
    54804.0 1971-08-12
  13947.24315131786 7525.524066669183 54812.0 1971-08-13
  13945.254582634245 7520.785239954576 54814.0 1971-08-14
  13946.586372347021 7526.7411645854 54811.0 1971-08-15
  13950.957276625153 7516.52845838953 54812.0 1971-08-16
  13948.33754690161 7523.495442790858 54812.0 1971-08-17
  13947.866765941671 7511.7226173188665 54825.0 1971-08-18
  13940.84828015324 7516.315136404837 54818.0 1971-08-19
  13948.775222518778 7522.683948674585 54813.0 1971-08-20
  13939.7650251057 7522.536210935767 54817.0 1971-08-21
  13943.258788160148 7513.950716260706 54813.0 1971-08-22
  13942.153744551812 7511.785271377232 54822.0 1971-08-23
  13941.952652394639 7518.480979452305 54817.0 1971-08-24
    54819.0 1971-08-25
  13928.313028863433 7512.171534915396 54794.0 1971-08-26
    54821.0 1971-08-27
  13950.525452857091 7519.43771762134 54808.0 1971-08-28
  13947.233695066 7521.328888914219 54814.0 1971-08-29
    54812.0 1971-08-30
  13955.122688712865 7513.012161774491 54830.0 1971-08-31
  13940.192304837517 7517.531676298334 54815.0 1971-09-01
  13942.176620423295 7520.172344097045 54814.0 1971-09-02
  13941.072478616077 7518.00632787532 54816.0 1971-09-03
  13947.228518005442 7519.2314545128675 54813.0 1971-09-04
  13936.45846253266 7518.134776798151 54799.0 1971-09-05
  13941.31066889412 7525.98869474164 54801.0 1971-09-06
  13941.260048144657 7507.118240044287 54804.0 1971-09-07
  13942.827373001339 7516.858708708351 54816.0 1971-09-08
  13945.468060003801 7518.28235619106 54814.0 1971-09-09
  13944.379405138458 7522.407793090616 54818.0 1971-09-10
  13944.61155194033 7528.294472554342 54814.0 1971-09-11
  13943.946306779313 7525.316365021181 54818.0 1971-09-12
  13946.134742605378 7521.259917134578 54830.0 1971-09-13
  13945.69210058342 7519.973925202481 54816.0 1971-09-14
  13947.685346142693 7526.810379237435 54809.0 1971-09-15
  13947.904286280498 7526.404654332513 54810.0 1971-09-16
  13952.285993676483 7520.386662310591 54805.0 1971-09-17
  13946.336926725002 7514.56255055919 54826.0 1971-09-18
  13940.85898620255 7520.508674738409 54814.0 1971-09-19
  13932.287293776544 7519.547510566889 54802.0 1971-09-20
  13938.437387400938 7518.678886446991 54816.0 1971-09-21
  13937.343692461622 7520.706070456433 54819.0 1971-09-22
  13942.405132118032 7523.96093370299 54814.0 1971-09-23
  13946.134742605378 7521.259917134578 54814.0 1971-09-24
  13910.976627354767 7519.022428028086 54810.0 1971-09-25
  13938.880035729166 7519.964584328233 54829.0 1971-09-26
  13934.660226269338 7504.6101416680785 54822.0 1971-09-27
  13940.20264493153 7521.725215550218 54819.0 1971-09-28
  13942.400399420472 7521.863805084472 54820.0 1971-09-29
  13925.222792984923 7507.367725490284 54776.0 1971-09-30
  13936.884324027169 7513.131460229199 54813.0 1971-10-01
  13932.938043596752 7516.235658445944 54802.0 1971-10-02
  13937.551783501836 7516.107721567377 54817.0 1971-10-03
  13938.426227997235 7514.485962903834 54811.0 1971-10-04
  13937.108827945878 7514.822254584138 54819.0 1971-10-05
  13945.035805959698 7521.19088778512 54822.0 1971-10-06
  13936.665769995594 7513.536864582027 54821.0 1971-10-07
  13935.135561590938 7516.374517018403 54809.0 1971-10-08
  13926.327973708083 7509.532153783997 54798.0 1971-10-09
  13942.619195670502 7521.458233914513 54819.0 1971-10-10
  13942.795619645922 7506.375643996407 54791.0 1971-10-11
  13947.223041687004 7517.1341231505985 54812.0 1971-10-12
  13942.60301916983 7515.167466519713 54814.0 1971-10-13
  13948.55144603122 7520.992059390857 54809.0 1971-10-14
  13947.228518005442 7519.2314545128675 54815.0 1971-10-15
  13949.4316474224 7521.466659760606 54820.0 1971-10-16
  13950.968208899552 7520.72383712326 54817.0 1971-10-17
  13952.509892010368 7522.078749478287 54814.0 1971-10-18
  13951.853413680117 7523.296307017453 54813.0 1971-10-19
  13950.093038509633 7522.347055070318 54813.0 1971-10-20
  13950.301282655084 7517.745880458577 54813.0 1971-10-21
  13944.144919125776 7516.522033122686 54805.0 1971-10-22
  13954.707998415563 7522.216008528119 54809.0 1971-10-23
  13942.827373001339 7516.858708708351 54804.0 1971-10-24
  13940.186685998877 7515.43506122564 54815.0 1971-10-25
  13943.270237684139 7518.144457172371 54819.0 1971-10-26
  13948.108747006263 7519.70600367377 54820.0 1971-10-27
  13949.655382489911 7523.158625854587 54807.0 1971-10-28
  13932.237171321862 7502.782377360906 54830.0 1971-10-29
  13934.48481108104 7519.686765401321 54830.0 1971-10-30
  13944.15043907532 7518.61905754212 54822.0 1971-10-31
  13942.608710545985 7517.264285935889 54822.0 1971-11-01
  13947.004371218309 7517.53982824284 54817.0 1971-11-02
  13948.32748048598 7519.300266455623 54814.0 1971-11-03
  13949.4316474224 7521.466659760606 54813.0 1971-11-04
  13945.040672188952 7523.2882206516515 54809.0 1971-11-05
  13948.55144603122 7520.992059390857 54815.0 1971-11-06
  13943.270237684139 7518.144457172371 54812.0 1971-11-07
  13949.196570210484 7515.579820987071 54811.0 1971-11-08
  13942.608710545985 7517.264285935889 54813.0 1971-11-09
  13952.291077706086 7522.484608356678 54813.0 1971-11-10
  13940.174550857872 7511.242140392928 54822.0 1971-11-11
  13941.509834901779 7517.195256432877 54817.0 1971-11-12
  13945.0306404665 7519.093657911867 54817.0 1971-11-13
  13949.869205007904 7520.655101995577 54816.0 1971-11-14
  13950.74417853166 7519.031910104183 54816.0 1971-11-15
  13948.988976007084 7520.180552834674 54816.0 1971-11-16
  13952.7286945086 7521.672884235018 54813.0 1971-11-17
  13949.645182447395 7518.9632452767155 54815.0 1971-11-18
  13952.50474695399 7519.9808035809765 54804.0 1971-11-19
  13949.858284363361 7516.459927797054 54815.0 1971-11-20
  13939.087849760494 7515.365986873785 54800.0 1971-11-21
  13926.764837011275 7508.721940156417 54789.0 1971-11-22
  13921.91305800937 7502.970198876453 54812.0 1971-11-23
  13921.91305800937 7502.970198876453 54810.0 1971-11-24
  13888.243999538996 7485.346191678048 54765.0 1971-11-25
  13935.354198167124 7515.969157176332 54814.0 1971-11-26
  13941.947144000518 7516.384159547447 54819.0 1971-11-27
  13942.827373001339 7516.858708708351 54815.0 1971-11-28
  13945.456587315412 7514.088206249724 54817.0 1971-11-29
  13944.363559989222 7516.116411208964 54819.0 1971-11-30
  13952.7286945086 7521.672884235018 54817.0 1971-12-01
  13956.025883798648 7521.878590534561 54816.0 1971-12-02
  13951.410862509714 7522.010033591152 54811.0 1971-12-03
  13956.463465338153 7521.066649131714 54821.0 1971-12-04
  13956.468511630528 7523.1650044290245 54817.0 1971-12-05
  13958.885574508668 7522.895886410618 54818.0 1971-12-06
  13959.984712585621 7522.9642312306505 54814.0 1971-12-07
  13961.968968183135 7525.605858101469 54811.0 1971-12-08
  13963.729509002527 7526.55480279072 54805.0 1971-12-09
  13961.083866449411 7523.032518470591 54811.0 1971-12-10
  13962.40676655622 7524.793570937681 54810.0 1971-12-11
  13960.411563983787 7517.954839195812 54815.0 1971-12-12
  13948.770216920595 7520.586309294574 54810.0 1971-12-13
  13956.473258551841 7525.263462718586 54817.0 1971-12-14
  13960.208427363745 7524.656913412218 54814.0 1971-12-15
  13961.95911652222 7521.408021677995 54810.0 1971-12-16
  13871.122242785104 7485.493418987977 54782.0 1971-12-17
  13931.827619598798 7511.974652365652 54806.0 1971-12-18
  13919.31150417012 7514.112805240375 54797.0 1971-12-19
  13945.462473264675 7516.185229673806 54827.0 1971-12-20
  13952.056284676954 7516.596931404952 54820.0 1971-12-21
  13937.764566831693 7513.605983785078 54802.0 1971-12-22
  13949.2022963779 7517.677253961194 54818.0 1971-12-23
  13955.15057901283 7523.5023969609965 54820.0 1971-12-24
  13956.687345724962 7522.759024033718 54818.0 1971-12-25
  13952.71217837562 7515.379356187463 54821.0 1971-12-26
  13950.102285371328 7526.54284699673 54822.0 1971-12-27
  13958.66673643214 7523.30193074975 54819.0 1971-12-28
  13931.620666041772 7516.5714004137435 54782.0 1971-12-29
  13951.17591767262 7516.122638312359 54812.0 1971-12-30
  13956.244680473004 7521.47262301532 54820.0 1971-12-31
  13949.6396335051 7516.865709545683 54817.0 1972-01-01
  13951.624462742826 7519.50635684258 54816.0 1972-01-02
  13951.405723266787 7519.912189965966 54826.0 1972-01-03
  13948.988976007084 7520.180552834674 54827.0 1972-01-04
  13950.31184881358 7521.941260130353 54817.0 1972-01-05
  13951.192050204761 7522.4158605001 54817.0 1972-01-06
  13953.827741808082 7521.741510577666 54816.0 1972-01-07
  13954.92680490557 7521.810079344466 54815.0 1972-01-08
  13952.285993676483 7520.386662310591 54818.0 1972-01-09
  13952.918156895334 7510.778315659471 54814.0 1972-01-10
  13942.17135024245 7518.075421308211 54826.0 1972-01-11
  13948.321998366011 7517.202832829428 54825.0 1972-01-12
  13950.962892401676 7518.626096224725 54822.0 1972-01-13
  13950.082594389787 7518.1516750929595 54819.0 1972-01-14
  13937.519869945972 7505.627213954951 54794.0 1972-01-15
  13914.86279512445 7497.081391639106 54774.0 1972-01-16
  13938.407245411148 7508.197350967141 54825.0 1972-01-17
  13928.100357598047 7514.672077255079 54789.0 1972-01-18
  13946.998656671796 7515.442599793781 54812.0 1972-01-19
  13941.952652394639 7518.480979452305 54811.0 1972-01-20
  13894.054590353215 7514.5767039990205 54755.0 1972-01-21
  13933.998070863232 7503.730656225588 54814.0 1972-01-22
  13925.684454373271 7514.937689510579 54838.0 1972-01-23
  13943.477354227392 7513.545120124578 54830.0 1972-01-24
  13942.165780854313 7515.978601564471 54840.0 1972-01-25
  13934.916913223404 7516.779870500423 54810.0 1972-01-26
  13946.774082650953 7513.751172849396 54819.0 1972-01-27
  13930.497641674883 7508.119635121069 54811.0 1972-01-28
  13940.611513620617 7510.43112120125 54817.0 1972-01-29
  13948.54065903135 7516.7970894091095 54828.0 1972-01-30
  13951.618963182542 7517.408616415985 54819.0 1972-01-31
  13949.655382489911 7523.158625854587 54818.0 1972-02-01
  13953.155308516341 7516.665346842457 54827.0 1972-02-02
  13943.285167788808 7524.435841292064 54815.0 1972-02-03
  13946.566994876932 7518.3512193438655 54820.0 1972-02-04
  13950.53064731334 7521.535458825626 54820.0 1972-02-05
  13955.347465144172 7514.704061178599 54823.0 1972-02-06
  13949.42645877067 7519.369020825402 54817.0 1972-02-07
  13952.06190627882 7518.694671508045 54822.0 1972-02-08
  13954.259981411313 7518.831649344383 54818.0 1972-02-09
  13959.093741290484 7518.292819640963 54818.0 1972-02-10
  13952.71217837562 7515.379356187463 54812.0 1972-02-11
  13952.06190627882 7518.694671508045 54817.0 1972-02-12
  13948.52867507191 7512.602531792607 54795.0 1972-02-13
  13945.025175733259 7516.996531073139 54820.0 1972-02-14
  13945.91084185768 7519.568258281614 54817.0 1972-02-15
  13949.63378531399 7514.768276908243 54815.0 1972-02-16
  13932.867581648312 7495.281312416065 54774.0 1972-02-17
  13947.873023712815 7513.819741941135 54832.0 1972-02-18
  13944.132981637951 7512.32829357162 54819.0 1972-02-19
  13944.144919125776 7516.522033122686 54828.0 1972-02-20
  13944.800806318459 7515.305148302365 54823.0 1972-02-21
  13950.082594389787 7518.1516750929595 54824.0 1972-02-22
  13953.608937313124 7522.147407790896 54817.0 1972-02-23
  13858.448818205976 7500.5306714368835 54776.0 1972-02-24
  13932.906550102822 7505.757194720723 54823.0 1972-02-25
  13943.931725412935 7519.024673255346 54826.0 1972-02-26
  13947.217266134592 7515.0368948686555 54818.0 1972-02-27
  13950.070953203034 7513.9567073946455 54832.0 1972-02-28
  13953.598336247156 7517.95141449322 54819.0 1972-02-29
  13952.723488425452 7519.5749384882565 54816.0 1972-03-01
  13946.561402342235 7516.253990565896 54813.0 1972-03-02
  13943.477354227392 7513.545120124578 54807.0 1972-03-03
  13946.139614606413 7523.357352266719 54812.0 1972-03-04
  13948.988976007084 7520.180552834674 54814.0 1972-03-05
  13948.988976007084 7520.180552834674 54812.0 1972-03-06
  13948.96571696488 7511.791026575382 54830.0 1972-03-07
  13946.767830702147 7511.654150484547 54816.0 1972-03-08
  13943.046023658837 7516.453125120351 54803.0 1972-03-09
  13948.103325898168 7517.608569888995 54822.0 1972-03-10
  13946.572288168663 7520.448551176049 54830.0 1972-03-11
  13951.405723266787 7519.912189965966 54820.0 1972-03-12
  13949.207723290505 7519.774790011502 54815.0 1972-03-13
  13953.166264086178 7520.861134655216 54816.0 1972-03-14
  13958.437593319868 7519.51095174378 54811.0 1972-03-15
  13948.726799100496 7505.905720434786 54830.0 1972-03-16
  13943.471119709875 7511.448404523368 54813.0 1972-03-17
  13946.780035407617 7515.848298359641 54828.0 1972-03-18
  13951.17591767262 7516.122638312359 54817.0 1972-03-19
  13954.691630366078 7515.921866370814 54817.0 1972-03-20
  13958.00527649678 7522.421465278851 54813.0 1972-03-21
  13957.976412170327 7511.930209826018 54815.0 1972-03-22
  13947.890001724223 7520.111734529047 54811.0 1972-03-23
  13948.522234292144 7510.505407724417 54838.0 1972-03-24
  13950.076923417819 7516.054139688301 54826.0 1972-03-25
  13952.280610338403 7518.288819297584 54821.0 1972-03-26
  13963.034974712798 7513.081278340277 54840.0 1972-03-27
  13954.046534495874 7521.335606999842 54824.0 1972-03-28
  13939.512684929809 7510.362315273542 54795.0 1972-03-29
  13943.258788160148 7513.950716260706 54829.0 1972-03-30
  13952.037624385117 7510.3043299018245 54819.0 1972-03-31
  13946.566994876932 7518.3512193438655 54815.0 1972-04-01
  13949.858284363361 7516.459927797054 54825.0 1972-04-02
  13956.900999640082 7520.254682272781 54818.0 1972-04-03
  13966.988135816157 7512.065189677918 54810.0 1972-04-04
  13950.31184881358 7521.941260130353 54812.0 1972-04-05
  13954.041261560604 7519.237559132186 54811.0 1972-04-06
  13947.665945555706 7518.420024924497 54802.0 1972-04-07
  13958.213319105602 7517.818628986934 54816.0 1972-04-08
  13959.317974120457 7519.985219227334 54815.0 1972-04-09
  13960.854585660245 7519.241200949023 54813.0 1972-04-10
  13955.796450918104 7518.088149293119 54821.0 1972-04-11
  13954.691630366078 7515.921866370814 54813.0 1972-04-12
  13951.388509854294 7513.61927749241 54817.0 1972-04-13
  13956.227928706641 7515.178174999493 54823.0 1972-04-14
  13957.545611575235 7514.840284450289 54815.0 1972-04-15
  13959.962416977069 7514.5702017206395 54821.0 1972-04-16
  13959.323215227208 7522.08377863599 54818.0 1972-04-17
  13963.253515480752 7512.675106938569 54833.0 1972-04-18
  13955.15057901283 7523.5023969609965 54809.0 1972-04-19
  13955.364382461115 7520.998201883554 54810.0 1972-04-20
  13952.904330979149 7506.58355915281 54809.0 1972-04-21
  13960.17461781188 7512.0658703316085 54817.0 1972-04-22
  13955.140320820901 7519.305993653849 54806.0 1972-04-23
  13960.427304854467 7524.250824226543 54817.0 1972-04-24
  13965.0429279425 7524.117557609208 54813.0 1972-04-25
  13967.455162149268 7521.747954654539 54809.0 1972-04-26
  13968.554418581216 7521.815768492017 54805.0 1972-04-27
  13903.653115181594 7494.6951274018575 54776.0 1972-04-28
  13877.983717527357 7500.146194311518 54794.0 1972-04-29
  13948.952292231783 7507.596882427937 54808.0 1972-04-30
  13957.551561701384 7516.938432796111 54823.0 1972-05-01
  13963.49585221489 7520.663772911112 54820.0 1972-05-02
  13962.177899505774 7521.001881568209 54814.0 1972-05-03
  13963.933363066528 7519.851396925175 54813.0 1972-05-04
  13965.694262607898 7520.799675789857 54815.0 1972-05-05
  13965.688747913102 7518.700605584277 54806.0 1972-05-06
  13963.49585221489 7520.663772911112 54814.0 1972-05-07
  13967.668489583852 7519.242379727254 54811.0 1972-05-08
  13956.233811939066 7517.276221244551 54810.0 1972-05-09
  13958.437593319868 7519.51095174378 54812.0 1972-05-10
  13961.948067294254 7517.210597434282 54812.0 1972-05-11
  13964.12756039932 7511.050357765958 54820.0 1972-05-12
  13963.697023569228 7513.961301069092 54812.0 1972-05-13
  13957.976412170327 7511.930209826018 54815.0 1972-05-14
  13954.685575766709 7513.824025187746 54814.0 1972-05-15
  13962.562584668281 7503.402366208373 54835.0 1972-05-16
  13950.289519441672 7513.550913100667 54814.0 1972-05-17
  13964.813812837212 7520.325536357516 54826.0 1972-05-18
  13964.589540725663 7518.632785224678 54818.0 1972-05-19
  13969.861233644588 7517.2783048596875 54821.0 1972-05-20
  13974.05607754391 7524.253965786783 54811.0 1972-05-21
  13973.175600190401 7523.7798775777355 54816.0 1972-05-22
  13971.61020546153 7514.027167015254 54806.0 1972-05-23
  13972.70949920545 7514.09437329701 54828.0 1972-05-24
  13976.25965985612 7526.489348977947 54815.0 1972-05-25
  13970.715954994988 7509.355278907004 54810.0 1972-05-26
  13963.458344653207 7508.072126527205 54801.0 1972-05-27
  13978.874577459117 7517.409763187529 54801.0 1972-05-28
  13964.819083294065 7522.42460719055 54806.0 1972-05-29
  13977.582607172988 7528.250823375587 54810.0 1972-05-30
  13965.27107770535 7527.909983933552 54816.0 1972-05-31
  13971.179176532676 7516.939365008854 54815.0 1972-06-01
  13977.349037308662 7522.356205953465 54809.0 1972-06-02
  13972.51897333003 7524.999238533671 54817.0 1972-06-03
  13972.3000740637 7525.405679451409 54806.0 1972-06-04
  13968.991996444682 7521.00309820867 54813.0 1972-06-05
  13976.035925595112 7524.795598983058 54809.0 1972-06-06
  13959.081884466852 7514.0962159629935 54808.0 1972-06-07
  13966.77603150383 7514.570332747585 54810.0 1972-06-08
  13968.755901160772 7515.1116141935045 54813.0 1972-06-09
  13974.941340618343 7526.828251413498 54808.0 1972-06-10
  13975.379210085435 7526.015209545606 54806.0 1972-06-11
  13979.338941664966 7527.098495041066 54806.0 1972-06-12
  13978.015816980045 7525.33712336236 54801.0 1972-06-13
  13981.090198487282 7523.845151367941 54811.0 1972-06-14
  13983.945662663142 7522.759115090998 54827.0 1972-06-15
  13969.429527028165 7520.1904024694495 54810.0 1972-06-16
  13966.812579380983 7529.265261129079 54780.0 1972-06-17
  13868.516957521386 7361.089484508511 54805.0 1972-06-18
  13954.06055721221 7527.630368559185 54810.0 1972-06-19
  13949.852375160413 7514.362495330618 54834.0 1972-06-20
  13952.262664712413 7511.995908869498 54823.0 1972-06-21
  13954.2543481409 7516.733704701186 54811.0 1972-06-22
  13952.24202617118 7505.703927223798 54812.0 1972-06-23
  13958.426102719039 7515.314347047088 54807.0 1972-06-24
  13966.131781362328 7519.987171905359 54821.0 1972-06-25
  13967.449757779808 7519.648679552574 54814.0 1972-06-26
  13966.78215086957 7516.669298974857 54820.0 1972-06-27
  13966.35052301327 7519.5809104182745 54818.0 1972-06-28
  13961.94209365241 7515.11203998297 54819.0 1972-06-29
  13963.271637206399 7518.97108556665 54826.0 1972-06-30
  13972.071083194638 7521.612436582744 54817.0 1972-07-01
  13971.857411002695 7524.118651816243 54818.0 1972-07-02
  13974.045497247256 7520.054084969318 54813.0 1972-07-03
  13969.861233644588 7517.2783048596875 54812.0 1972-07-04
  13968.318666050352 7515.924270751355 54811.0 1972-07-05
  13970.747556627719 7519.851641420901 54811.0 1972-07-06
  13969.594167613253 7502.991922705619 54809.0 1972-07-07
  13976.019753540151 7518.495318124199 54845.0 1972-07-08
  13963.271637206399 7518.97108556665 54812.0 1972-07-09
  13965.239620697223 7515.315251971038 54810.0 1972-07-10
  13969.434882143687 7522.289882312912 54739.0 1972-07-11
  13970.310045750322 7520.664413840547 54736.0 1972-07-12
  13972.065594089116 7519.512752464161 54742.0 1972-07-13
  13970.310045750322 7520.664413840547 54739.0 1972-07-14
  13979.990758918435 7523.777932698117 54745.0 1972-07-15
  13974.033719086636 7515.854616597486 54752.0 1972-07-16
  13968.549008306009 7519.716391098352 54741.0 1972-07-17
  13970.292349307167 7514.366285648423 54738.0 1972-07-18
  13964.589540725663 7518.632785224678 54750.0 1972-07-19
  13966.338827887239 7515.382874122204 54815.0 1972-07-20
  13969.642558972238 7517.684668470179 54813.0 1972-07-21
  13974.70731569889 7520.934479208813 54809.0 1972-07-22
  13972.3000740637 7525.405679451409 54800.0 1972-07-23
  13958.442889616108 7521.609408718688 54802.0 1972-07-24
  13949.420970843217 7517.271484933843 54802.0 1972-07-25
  13959.306593862842 7515.788409643887 54807.0 1972-07-26
  13964.59504952663 7520.731753143198 54820.0 1972-07-27
  13963.505959833088 7524.861813329586 54816.0 1972-07-28
  13967.006677058802 7518.3620877818075 54815.0 1972-07-29
  13968.335611919952 7522.222094086879 54810.0 1972-07-30
  13984.809105192322 7516.930443427684 54785.0 1972-07-31
  13973.351367522555 7508.6763520447175 54860.0 1972-08-01
  13964.583732545003 7516.533920414349 54836.0 1972-08-02
  13964.365079528152 7516.9401305088695 54826.0 1972-08-03
  14101.95647938449 7560.874582582747 54867.0 1972-08-04
  13937.330444843516 7465.824875473443 54774.0 1972-08-05
  13942.832826173199 7518.955631029291 54801.0 1972-08-06
  13947.435863795816 7514.631183584611 54838.0 1972-08-07
  13941.69677098677 7506.307157707915 54835.0 1972-08-08
  13919.31150417012 7514.112805240375 54823.0 1972-08-09
  13925.877881385613 7506.152491971833 54832.0 1972-08-10
  13945.880802231617 7509.083143097275 54839.0 1972-08-11
  13952.262664712413 7511.995908869498 54846.0 1972-08-12
  13952.274927715753 7516.191079358904 54839.0 1972-08-13
  13956.676831718692 7518.562416776673 54833.0 1972-08-14
  13958.229024845492 7524.114000329931 54846.0 1972-08-15
  13957.988855831582 7516.126402641283 54836.0 1972-08-16
  13961.286223246336 7516.330420663532 54833.0 1972-08-17
  13948.959154179392 7509.6939028854495 54825.0 1972-08-18
  13960.611628463443 7511.253687581807 54837.0 1972-08-19
  13960.63024651899 7517.548744103967 54830.0 1972-08-20
  13956.23939586916 7519.374370596909 54836.0 1972-08-21
  13960.6181337801 7513.35193657067 54825.0 1972-08-22
  13960.19286963585 7518.360927926268 54835.0 1972-08-23
  13960.41711031358 7520.053397819982 54830.0 1972-08-24
  13962.411365358363 7526.8926433496845 54829.0 1972-08-25
  13972.72741450249 7520.393114725492 54851.0 1972-08-26
  13933.786930903409 7506.231462204277 54816.0 1972-08-27
  13959.306593862842 7515.788409643887 54832.0 1972-08-28
  13957.545611575235 7514.840284450289 54836.0 1972-08-29
  13960.635853893375 7519.647302565913 54833.0 1972-08-30
  13961.51071008146 7518.0228579248615 54845.0 1972-08-31
  13964.600258923983 7522.830824128656 54822.0 1972-09-01
  13962.839497322808 7521.882289161548 54814.0 1972-09-02
  13964.813812837212 7520.325536357516 54815.0 1972-09-03
  13966.131781362328 7519.987171905359 54813.0 1972-09-04
  13967.231014157074 7520.054973015073 54811.0 1972-09-05
  13972.497127263267 7516.6002972500655 54820.0 1972-09-06
  13968.554418581216 7521.815768492017 54809.0 1972-09-07
  13964.583732545003 7516.533920414349 54797.0 1972-09-08
  13959.984712585621 7522.9642312306505 54813.0 1972-09-09
  13972.289872120104 7521.2060023276845 54818.0 1972-09-10
  13952.06190627882 7518.694671508045 54792.0 1972-09-11
  13965.251304008818 7519.513083696312 54813.0 1972-09-12
  13930.032209868452 7500.549555334427 54791.0 1972-09-13
  13962.166728179689 7516.804457647681 54808.0 1972-09-14
  13932.270740830476 7513.259812105463 54803.0 1972-09-15
  13947.654449655285 7514.22546594199 54810.0 1972-09-16
  13950.276559364684 7509.3563583865325 54808.0 1972-09-17
  13948.303756644415 7510.911150611443 54813.0 1972-09-18
  13954.697385689953 7518.019810682729 54821.0 1972-09-19
  13963.484547017935 7516.4661447512235 54819.0 1972-09-20
  13965.688747913102 7518.700605584277 54817.0 1972-09-21
  13967.662724739495 7517.1432078897415 54814.0 1972-09-22
  13965.676820381575 7514.5027745458165 54800.0 1972-09-23
  13955.559754425984 7512.2002729324095 54810.0 1972-09-24
  13963.714613548473 7520.257588099812 54819.0 1972-09-25
  13963.70318624747 7516.059960270556 54806.0 1972-09-26
  13955.801912782805 7520.186298966787 54812.0 1972-09-27
  13964.802373745586 7516.12770395964 54817.0 1972-09-28
  13950.480713032737 7504.756416786731 54819.0 1972-09-29
  13959.730999457674 7510.779881129553 54836.0 1972-09-30
  13960.836682422207 7512.945835471899 54820.0 1972-10-01
  13966.344825140064 7517.481840701936 54814.0 1972-10-02
  13967.887209569019 7518.836073539454 54814.0 1972-10-03
  13963.927738046395 7517.752531615979 54811.0 1972-10-04
  13965.251304008818 7519.513083696312 54815.0 1972-10-05
  13967.449757779808 7519.648679552574 54812.0 1972-10-06
  13970.310045750322 7520.664413840547 54808.0 1972-10-07
  13966.569252846455 7519.174642568425 54811.0 1972-10-08
  13970.298547526907 7516.465558556601 54810.0 1972-10-09
  13968.98063220525 7516.804447175316 54803.0 1972-10-10
  13958.201351956635 7513.6222302053475 54826.0 1972-10-11
  13954.672568837183 7509.628652373103 54804.0 1972-10-12
  13957.525965586507 7508.546458534998 54814.0 1972-10-13
  13947.866765941671 7511.7226173188665 54806.0 1972-10-14
  13960.411563983787 7517.954839195812 54816.0 1972-10-15
  13955.134742736996 7517.2079465752995 54807.0 1972-10-16
  13964.152100768868 7519.445199387545 54814.0 1972-10-17
  13958.88045549116 7520.797326700599 54800.0 1972-10-18
  13929.14377911948 7497.9807002030275 54776.0 1972-10-19
  13954.89772327216 7511.320358832625 54810.0 1972-10-20
  13952.692968950782 7509.086756336714 54810.0 1972-10-21
  13950.514166114577 7515.242544391796 54805.0 1972-10-22
  13952.256084379567 7509.898478401246 54814.0 1972-10-23
  13958.188187706357 7509.426244166375 54815.0 1972-10-24
  13956.665120431431 7514.366221853491 54804.0 1972-10-25
  13958.43199767954 7517.412597839497 54815.0 1972-10-26
  13963.70904958186 7518.158722627879 54813.0 1972-10-27
  13959.74978295652 7517.074630283072 54820.0 1972-10-28
  13939.52505244074 7514.555030896835 54792.0 1972-10-29
  13915.779278045009 7508.0244461997545 54793.0 1972-10-30
  13957.947933986521 7503.539063143565 54815.0 1972-10-31
  13872.269046781592 7498.1005923970715 54830.0 1972-11-01
  13933.32825941971 7500.7559362544325 54843.0 1972-11-02
  13950.070953203034 7513.9567073946455 54842.0 1972-11-03
  13956.889764901047 7516.058281466449 54828.0 1972-11-04
