date,dx,dy,dz
1960-01-01,16.79454171091127,31.20888376381944,26.836872643644643
1960-02-01,-9.41401803892299,30.714772608338265,-7.520174355274072
1960-03-01,-13.59775202542648,53.365443577567405,-77.5778307031268
1960-04-01,4.566696662695062,76.47595412607416,-34.9855116775619
1960-05-01,-19.502242486229463,22.52213712692228,-38.65652304254789
1960-06-01,-31.920052842221097,36.034425579233925,-43.23150612366298
1960-07-01,18.54804734305272,-11.39090882592308,132.7528747809318
1960-08-01,96.27246317297723,24.467848824208605,158.96576163717376
1960-09-01,91.62584301950326,28.466840004982792,5.835246738597743
1960-10-01,8.510994794543578,-12.971101840046586,18.864004605135424
1960-11-01,-47.013707699700724,35.465611888946874,-65.35958455380673
1960-12-01,-5.962256582836446,64.95261332639156,38.84855739313345
1961-01-01,-88.46795523843785,53.30987903499566,74.86109324896744
1961-02-01,20.23227747438089,30.569983535973222,24.876998499738722
1961-03-01,-35.945285464696966,42.25762642722573,50.344290963338324
1961-04-01,-18.319816671645764,38.523974461169374,41.99254066985234
1961-05-01,-37.699624665248706,42.51115566242476,50.54896533131944
1961-06-01,18.324381988106325,30.742729611464625,24.554493075151164
1961-07-01,113.50981242429997,10.78966795003224,-19.40075315243777
1961-08-01,-24.857345462244755,39.604189363657454,43.53492545738847
1961-09-01,27.72888889606388,28.532167850497846,19.018516397856775
1961-10-01,69.74671207095882,19.66024140394401,-0.6908591410459266
1961-11-01,10.630236287345582,31.901257895605156,25.868295081596667
1961-12-01,-14.667633709207166,37.07324036822843,36.91221214286388
1962-01-01,-18.842613301196607,37.82580965537614,38.25557320469448
1962-02-01,32.40378091024789,13.967920314637723,-22.280039774895442
1962-03-01,-6.638349735861496,42.41904473983983,24.779856391111927
1962-04-01,-31.665538761162146,49.837057431023496,34.496007948017905
1962-05-01,-7.481448056967089,24.600218718822163,-71.58246475684929
1962-06-01,9.841715619603274,31.878095133313906,42.84536380662868
1962-07-01,22.35084104552361,48.85879300625132,41.014039964526646
1962-08-01,58.332251860826915,30.84713369639946,107.12061839726486
1962-09-01,-10.739280624550338,24.117895890166167,-47.445173226128986
1962-10-01,12.966652861778435,5.051917634514371,16.360267878243988
1962-11-01,39.532510754022084,44.90626977801266,-13.93595379554323
1962-12-01,27.479642052933194,44.745085827279986,7.874657153708675
1963-01-01,32.86242228213529,6.082231168539586,170.30720855787874
1963-02-01,57.22700955218785,13.943858964975222,2.2166261558543887
1963-03-01,-29.979549438653116,38.14426074611743,-43.031444970804046
1963-04-01,-9.304605999334832,43.85271492925517,3.6633725059382023
1963-05-01,11.49853092780643,30.217494300467013,24.35680355106435
1963-06-01,24.71845735094918,45.491832534224045,59.478066698021365
1963-07-01,41.360236083650086,40.9066034205103,12.905161484635524
1963-08-01,-38.64753846397006,-8.003691972515696,-34.70590432438844
1963-09-01,49.797923544177905,30.13324442598092,59.37461354327051
1963-10-01,22.623738945813233,15.29597493237719,18.788058348705583
1963-11-01,6.416240001053211,32.39191439722211,-3.035696184380253
1963-12-01,39.228446794139494,12.361563119409936,57.33897170949217
1964-01-01,32.701693684409,32.79612393733945,51.60047601623529
1964-02-01,19.139722353583934,80.25748486851595,-30.594196146840197
1964-03-01,-6.359129432933184,-19.55461041480298,45.00759444893154
1964-04-01,17.740114490653305,41.42519125628324,-17.363001732321347
1964-05-01,24.93327569639001,47.855911455746885,13.733924370314819
1964-06-01,2.1095786583918468,28.271553804796014,-4.1301271366035515
1964-07-01,6.091181162489669,10.77290896049926,-22.11380281729133
1964-08-01,31.547539366208117,5.454629151885012,87.70287548463138
1964-09-01,1.52776407411109,1.8696643486118347,-2.7561053127971515
1964-10-01,27.870249755867462,60.2239296040088,-44.603123610920484
1964-11-01,29.16430296421471,19.32659862010336,73.88352137899582
1964-12-01,43.08769273836001,23.309384332208268,66.54220857947328
1965-01-01,15.838478622701471,-18.54398581578738,-15.585562650945992
1965-02-01,-4.029606140108555,23.587170154741067,-11.003377103554781
1965-03-01,8.83552012343214,28.49507035010578,-0.7681359219753059
1965-04-01,49.43584657366922,45.86684525776159,26.4353986635508
1965-05-01,-0.36329412920226645,20.777155035542386,11.483090502639772
1965-06-01,-26.8630296666881,15.706115873292893,-3.6042390077574193
1965-07-01,34.9808766164496,57.170386636621075,-23.201154346956578
1965-08-01,29.87353496437825,22.73231249042641,-18.70584107632947
1965-09-01,28.993782740454698,21.509390826996047,59.929505678411715
1965-10-01,13.468943505448605,-6.218036650239672,36.341411048676676
1965-11-01,14.188323095646686,28.0280249781665,10.675714038457318
1965-12-01,30.695969800788802,31.580895446021994,0.7856000966686629
1966-01-01,19.57716713007219,19.76560492467365,24.00525675778338
1966-02-01,6.609332417306426,47.38319854687751,17.198578273130277
1966-03-01,25.526603641478438,-7.591335800197523,9.964537905751804
1966-04-01,19.897509738639428,26.60958272273257,22.60790131673946
1966-05-01,-19.84716254221623,34.40936558626656,-96.06595952871126
1966-06-01,5.772177062992295,32.20733237761474,67.6147324377514
1966-07-01,37.026242087091404,49.98535880266623,20.171733402561877
1966-08-01,-16.737127728718217,-20.048302930469617,-65.67187118832943
1966-09-01,53.11983648236353,33.6066993895454,74.68871064543133
1966-10-01,21.358628861718106,-14.058121022023897,0.35649388416643646
1966-11-01,60.10308916485798,42.754677396499105,132.76354173261117
1966-12-01,-4.530267096673629,26.023761506552773,-63.257214612630825
1967-01-01,38.09342706159828,-22.510414966523527,90.22706568101816
1967-02-01,35.83955724373136,21.983808784164438,7.46078106891877
1967-03-01,18.48356550050925,36.02808673168015,36.95501307420146
