F,X,Y,Z,date
NA,24727.00536135876,1066.6329543639665,38725.0,1954-02-27
NA,24736.213755513447,1061.9840119075648,38724.0,1954-02-28
NA,24742.77265312465,1072.3606836260553,38724.0,1954-03-01
NA,24741.74238808098,1073.0370924795325,38725.0,1954-03-02
NA,24744.77077737993,1072.4472830513664,38722.0,1954-03-03
NA,24743.64676788568,1075.2830446447692,38721.0,1954-03-04
NA,24741.86707413208,1070.158252773329,38720.0,1954-03-05
NA,24747.86146954677,1070.4175279405665,38721.0,1954-03-06
NA,24741.92929154434,1068.718827484644,38720.0,1954-03-07
NA,24747.674269513896,1074.7368282699567,38719.0,1954-03-08
NA,24741.86707413208,1070.158252773329,38719.0,1954-03-09
NA,24744.83312795766,1071.0076888282006,38722.0,1954-03-10
NA,24741.147315832666,1063.6378595490073,38722.0,1954-03-11
NA,24743.427303917873,1080.3213668772767,38720.0,1954-03-12
NA,24739.650539554772,1075.1093808106925,38722.0,1954-03-13
NA,24731.938607396736,1068.287283439627,38724.0,1954-03-14
NA,24736.684627716448,1074.2595724017651,38722.0,1954-03-15
NA,24738.557571070553,1077.224815360248,38724.0,1954-03-16
NA,24740.89912614698,1069.3953571152388,38725.0,1954-03-17
NA,24733.90565603379,1069.0930728517997,38726.0,1954-03-18
NA,24740.086319339716,1065.0342302573533,38724.0,1954-03-19
NA,24741.898193306006,1069.4385405814444,38722.0,1954-03-20
NA,24742.02246064553,1066.5596827708393,38723.0,1954-03-21
NA,24745.143624557564,1063.809663435221,38723.0,1954-03-22
NA,24737.9019246699,1069.2658067166221,38726.0,1954-03-23
NA,24734.873612814943,1069.8557650782184,38725.0,1954-03-24
NA,24740.93022312958,1068.6756730801424,38720.0,1954-03-25
NA,24746.612646159436,1076.133142757834,38717.0,1954-03-26
NA,24750.546210552533,1077.7468530706237,38721.0,1954-03-27
NA,NA,NA,NA,1954-03-28
NA,NA,NA,NA,1954-03-29
NA,24746.76890163521,1072.5338824766775,38720.0,1954-03-30
NA,24743.771715252293,1072.403983338711,38722.0,1954-03-31
NA,NA,NA,38722.0,1954-04-01
NA,NA,NA,38723.0,1954-04-02
NA,NA,NA,38727.0,1954-04-03
NA,NA,NA,38723.0,1954-04-04
NA,NA,NA,38725.0,1954-04-05
NA,NA,NA,38724.0,1954-04-06
NA,NA,NA,38725.0,1954-04-07
NA,NA,NA,38723.0,1954-04-08
NA,NA,NA,38724.0,1954-04-09
NA,NA,NA,38723.0,1954-04-10
NA,NA,NA,38723.0,1954-04-11
NA,NA,NA,38728.0,1954-04-12
NA,NA,NA,38733.0,1954-04-13
NA,NA,NA,38733.0,1954-04-14
NA,NA,NA,38733.0,1954-04-15
NA,NA,NA,38730.0,1954-04-16
NA,NA,NA,38744.0,1954-04-17
NA,NA,NA,38731.0,1954-04-18
NA,NA,NA,38729.0,1954-04-19
NA,NA,NA,38729.0,1954-04-20
NA,NA,NA,38729.0,1954-04-21
NA,NA,NA,38731.0,1954-04-22
NA,NA,NA,38730.0,1954-04-23
NA,NA,NA,38731.0,1954-04-24
NA,NA,NA,38732.0,1954-04-25
NA,NA,NA,38733.0,1954-04-26
NA,NA,NA,38734.0,1954-04-27
NA,NA,NA,38732.0,1954-04-28
NA,NA,NA,38736.0,1954-04-29
NA,NA,NA,38737.0,1954-04-30
NA,24755.79166039212,1072.2034635552868,38728.0,1954-05-01
NA,24759.53769016402,1078.1383813534055,38728.0,1954-05-02
NA,24759.25438733399,1061.5301141666077,38729.0,1954-05-03
NA,24758.72642283153,1073.773681640532,38732.0,1954-05-04
NA,24750.88979773725,1069.8271917772947,38734.0,1954-05-05
NA,24757.945483561434,1068.6891189677178,38728.0,1954-05-06
NA,24765.782294259665,1072.636170066266,38725.0,1954-05-07
NA,24758.944553231082,1068.7322443104792,38727.0,1954-05-08
NA,24748.76702589049,1072.6204819019883,38727.0,1954-05-09
NA,24759.94362290073,1068.7753696532404,38729.0,1954-05-10
NA,24753.79353361861,1072.116922253091,38732.0,1954-05-11
NA,24756.82190369795,1071.5265879022452,38733.0,1954-05-12
NA,24756.07151423167,1065.7223757843135,38729.0,1954-05-13
NA,24754.886066373358,1069.9999256421172,38731.0,1954-05-14
NA,24760.911591424792,1069.5387611701763,38731.0,1954-05-15
NA,24760.067812954658,1065.8944121660536,38735.0,1954-05-16
NA,24767.998337244633,1067.6794304692864,38733.0,1954-05-17
NA,24760.849326278596,1070.9792908029149,38731.0,1954-05-18
NA,24758.757647166887,1073.0534790285433,38735.0,1954-05-19
NA,24761.437461449827,1057.2941136264778,38734.0,1954-05-20
NA,24756.74845822992,1049.8794101850626,38733.0,1954-05-21
NA,24758.131627913477,1064.3680260654155,38733.0,1954-05-22
NA,24757.070588912415,1065.7653848797486,38731.0,1954-05-23
NA,24761.12885945715,1064.496878980076,38731.0,1954-05-24
NA,24767.123322544492,1064.7545848093964,38729.0,1954-05-25
NA,24765.125168182047,1064.6686828662896,38731.0,1954-05-26
NA,24761.12885945715,1064.496878980076,38730.0,1954-05-27
NA,24762.940831909676,1068.9047456815244,38730.0,1954-05-28
NA,24763.877670804603,1070.3885768379673,38736.0,1954-05-29
NA,24766.000192890853,1067.5932960309444,38736.0,1954-05-30
NA,24772.242455570424,1062.0869655702138,38735.0,1954-05-31
NA,24766.843721693287,1071.2385659701524,38736.0,1954-06-01
NA,24764.783230872912,1072.592899415168,38735.0,1954-06-02
NA,24766.843721693287,1071.2385659701524,38733.0,1954-06-03
NA,24761.910659839552,1069.581915574678,38739.0,1954-06-04
NA,24764.720788037608,1074.0336542855907,38737.0,1954-06-05
NA,24767.717970640646,1074.16364060812,38736.0,1954-06-06
NA,24768.810679438237,1072.0454869762898,38735.0,1954-06-07
NA,24770.777611193436,1072.8525233217556,38737.0,1954-06-08
NA,24773.930598275812,1069.3791244518986,38734.0,1954-06-09
NA,24759.66296965657,1075.2574710352565,38737.0,1954-06-10
NA,NA,NA,NA,1954-06-11
NA,NA,NA,NA,1954-06-12
NA,24765.751082060364,1073.356577017132,38744.0,1954-06-13
NA,24767.749206315642,1073.4431764424428,38740.0,1954-06-14
NA,24765.53200990501,1078.3994002085933,38739.0,1954-06-15
NA,24765.657319727907,1075.5177924179063,38740.0,1954-06-16
NA,24773.806002663358,1072.2616949238086,38738.0,1954-06-17
NA,24770.58998582467,1077.175823235274,38739.0,1954-06-18
NA,24767.53011648534,1078.486406493656,38741.0,1954-06-19
NA,24767.655436418354,1075.6045662121228,38736.0,1954-06-20
NA,24769.653553108797,1075.6913400063395,38737.0,1954-06-21
NA,24763.376807221168,1081.9140925142144,38743.0,1954-06-22
NA,24770.464483047737,1080.058004956498,38746.0,1954-06-23
NA,24769.465432290173,1080.014443691476,38745.0,1954-06-24
NA,24771.4635338053,1080.10156622152,38744.0,1954-06-25
NA,24777.70857931744,1074.5969283498844,38744.0,1954-06-26
NA,24770.40160590058,1081.4990903361409,38747.0,1954-06-27
NA,24757.256501969405,1084.5328467564611,38751.0,1954-06-28
NA,24759.631681209303,1075.9776999810763,38752.0,1954-06-29
NA,24765.657319727907,1075.5177924179063,38749.0,1954-06-30
NA,24750.389196840973,1081.3466626839531,38752.0,1954-07-01
NA,24756.540530293525,1078.0078719258115,38751.0,1954-07-02
NA,24768.748268443283,1073.4864761550984,38748.0,1954-07-03
NA,24763.40826834951,1081.1937546245833,38747.0,1954-07-04
NA,24763.846523985943,1071.1089283865335,38747.0,1954-07-05
NA,24758.538636873855,1078.0948782108742,38750.0,1954-07-06
NA,24752.544317132866,1077.8338593556864,38749.0,1954-07-07
NA,24756.6657946209,1075.1273103439314,38750.0,1954-07-08
NA,24761.661086347016,1075.344244829473,38750.0,1954-07-09
NA,24755.72924022849,1073.6436953180028,38750.0,1954-07-10
NA,24764.249798194156,1061.7442877833791,38745.0,1954-07-11
NA,24757.789787165628,1072.2900048574825,38749.0,1954-07-12
NA,24748.860535449217,1070.4607404684396,38749.0,1954-07-13
NA,24748.860535449217,1070.4607404684396,38750.0,1954-07-14
NA,24749.672386204344,1074.8236020641732,38753.0,1954-07-15
NA,24754.761398656326,1072.8802801779213,38746.0,1954-07-16
NA,24746.86240364432,1070.3743154126937,38745.0,1954-07-17
NA,24757.91438618051,1069.4092979566713,38741.0,1954-07-18
NA,24766.279427532067,1084.2063075826645,38745.0,1954-07-19
NA,24751.91306992708,1092.2341226921408,38741.0,1954-07-20
NA,24754.259376368907,1084.4015526787293,38748.0,1954-07-21
NA,24752.41873791211,1080.7139413635648,38743.0,1954-07-22
NA,NA,NA,38746.0,1954-07-23
NA,24754.792597005366,1072.1601929041888,38748.0,1954-07-24
NA,24753.54337042303,1077.8773624982175,38750.0,1954-07-25
NA,24758.538636873855,1078.0948782108742,38748.0,1954-07-26
NA,24760.536743454188,1078.1818844959369,38747.0,1954-07-27
NA,24746.487264866195,1079.012534595969,38751.0,1954-07-28
NA,24753.54337042303,1077.8773624982175,38747.0,1954-07-29
NA,24758.601315992055,1076.6544829965542,38746.0,1954-07-30
NA,24745.613590340054,1076.089697737941,38745.0,1954-07-31
NA,24735.560411200055,1077.0943059326542,38748.0,1954-08-01
NA,24738.557571070553,1077.224815360248,38746.0,1954-08-02
NA,24747.61170197882,1076.1765877777275,38746.0,1954-08-03
NA,24751.63922454749,1075.6303723129229,38750.0,1954-08-04
NA,24749.64111038204,1075.5435403958845,38748.0,1954-08-05
NA,24746.424448582617,1080.4522250393727,38746.0,1954-08-06
NA,24744.426352139453,1080.364986264642,38752.0,1954-08-07
NA,24756.383478554908,1081.608553374843,38751.0,1954-08-08
NA,24761.410171906344,1081.1065158498527,38749.0,1954-08-09
NA,24762.409220127927,1081.1501352372181,38748.0,1954-08-10
NA,24763.50252601167,1079.0327354689543,38751.0,1954-08-11
NA,24759.349142410185,1082.4597194501293,38752.0,1954-08-12
NA,24751.482518654015,1079.2303409210792,38750.0,1954-08-13
NA,24753.260334502076,1084.3577879861523,38752.0,1954-08-14
NA,24756.50916184166,1078.7280100423886,38751.0,1954-08-15
NA,24748.296651021556,1083.419066213706,38753.0,1954-08-16
NA,24746.29856474261,1083.3315949504881,38752.0,1954-08-17
NA,24751.356776952438,1082.1102993736415,38755.0,1954-08-18
NA,24756.288996137337,1083.7689512665763,38755.0,1954-08-19
NA,24756.35200536353,1082.3286869214464,38755.0,1954-08-20
NA,24755.352959681313,1082.2850094118853,38755.0,1954-08-21
NA,24754.29090985839,1083.6814800033587,38756.0,1954-08-22
NA,24756.257460102574,1084.4890820638839,38756.0,1954-08-23
NA,24760.285168695227,1083.9438937930117,38754.0,1954-08-24
NA,24756.540530293525,1078.0078719258115,38756.0,1954-08-25
NA,24756.540530293525,1078.0078719258115,38757.0,1954-08-26
NA,24757.664852966125,1075.1706972410398,38756.0,1954-08-27
NA,24760.662028001792,1075.3008579323646,38754.0,1954-08-28
NA,24746.675211168673,1074.6934413728484,38755.0,1954-08-29
NA,24745.613590340054,1076.089697737941,38758.0,1954-08-30
NA,24757.070588912415,1065.7653848797486,38758.0,1954-08-31
NA,24747.79915329808,1071.8572983465035,38759.0,1954-09-01
NA,24747.830321892732,1071.1374135967117,38759.0,1954-09-02
NA,24742.897260465033,1069.4817240476498,38764.0,1954-09-03
NA,24746.0807674242,1065.2922848299634,38763.0,1954-09-04
NA,24746.17363748732,1063.132777844592,38762.0,1954-09-05
NA,24748.047915716674,1066.098195004394,38762.0,1954-09-06
NA,24745.925565203383,1068.8914451026508,38765.0,1954-09-07
NA,24752.856799059013,1070.6335905799313,38766.0,1954-09-08
NA,24743.865205936978,1070.2446778290748,38768.0,1954-09-09
NA,24750.983063527347,1067.6672651075921,38766.0,1954-09-10
NA,24744.926496788623,1068.8482906981492,38768.0,1954-09-11
NA,24756.040503150598,1066.442500262964,38767.0,1954-09-12
NA,24761.848392181044,1071.0225033307877,38763.0,1954-09-13
NA,24741.77359099701,1072.3173839134,38765.0,1954-09-14
NA,NA,NA,NA,1954-09-15
NA,NA,NA,NA,1954-09-16
NA,24752.825645117853,1071.3536215442302,38762.0,1954-09-17
NA,24752.106200639522,1064.8303302698423,38761.0,1954-09-18
NA,24753.19811004488,1062.7131903155146,38756.0,1954-09-19
NA,24736.840610797466,1070.6617561121707,38762.0,1954-09-20
NA,24732.875481010044,1069.7693400224725,38773.0,1954-09-21
NA,24741.991425214128,1067.2793985787325,38769.0,1954-09-22
NA,24741.77359099701,1072.3173839134,38770.0,1954-09-23
NA,24753.637338712942,1075.7172042299612,38766.0,1954-09-24
NA,24744.520537550212,1078.2056235968475,38771.0,1954-09-25
NA,24751.7954068451,1072.030380950895,38770.0,1954-09-26
NA,24747.642996216586,1075.4567084788462,38770.0,1954-09-27
NA,24744.67709447823,1074.6066675786317,38766.0,1954-09-28
NA,24746.424448582617,1080.4522250393727,38767.0,1954-09-29
NA,24747.674269513896,1074.7368282699567,38768.0,1954-09-30
NA,24730.56514474923,1076.8767902199975,38772.0,1954-10-01
NA,24745.676152823453,1074.65005447574,38770.0,1954-10-02
NA,24739.556624360717,1077.2683185027793,38771.0,1954-10-03
NA,24737.558517780388,1077.1813122177166,38773.0,1954-10-04
NA,24750.546210552533,1077.7468530706237,38772.0,1954-10-05
NA,24736.684627716448,1074.2595724017651,38775.0,1954-10-06
NA,24742.647710802954,1075.2396286862502,38770.0,1954-10-07
NA,24746.737692419378,1073.2537363504148,38770.0,1954-10-08
NA,24752.732057625453,1073.5137089954733,38766.0,1954-10-09
NA,24757.820968342974,1071.569829491749,38766.0,1954-10-10
NA,24754.792597005366,1072.1601929041888,38766.0,1954-10-11
NA,24760.880469327523,1070.2590264393502,38764.0,1954-10-12
NA,NA,NA,NA,1954-10-13
NA,NA,NA,NA,1954-10-14
NA,24756.82190369795,1071.5265879022452,38760.0,1954-10-15
NA,24754.761398656326,1072.8802801779213,38763.0,1954-10-16
NA,24755.72924022849,1073.6436953180028,38763.0,1954-10-17
NA,24742.647710802954,1075.2396286862502,38763.0,1954-10-18
NA,24740.555677650882,1077.3118216453106,38765.0,1954-10-19
NA,24734.62397632682,1075.6118025191142,38765.0,1954-10-20
NA,24746.675211168673,1074.6934413728484,38765.0,1954-10-21
NA,24743.427303917873,1080.3213668772767,38764.0,1954-10-22
NA,24726.16000345187,1086.053167988103,38770.0,1954-10-23
NA,24714.674112486613,1074.0239818477128,38770.0,1954-10-24
NA,24729.566091459066,1076.8332870774661,38768.0,1954-10-25
NA,24743.615478701282,1076.0028076981541,38765.0,1954-10-26
NA,24741.648653720225,1075.1962127277309,38761.0,1954-10-27
NA,24745.644882051132,1075.3698765618076,38762.0,1954-10-28
NA,24757.758585039246,1073.0101793158879,38759.0,1954-10-29
NA,24743.552837521376,1077.4423310729046,38762.0,1954-10-30
NA,24737.370137401387,1081.4988142397874,38764.0,1954-10-31
NA,24736.30813334788,1082.8942386344,38768.0,1954-11-01
NA,24740.555677650882,1077.3118216453106,38768.0,1954-11-02
NA,24737.683686061668,1074.3029592988735,38769.0,1954-11-03
NA,24747.54905068204,1077.6163436430297,38768.0,1954-11-04
NA,24746.549997391874,1077.5728405004984,38767.0,1954-11-05
NA,24743.427303917873,1080.3213668772767,38768.0,1954-11-06
NA,24751.670502894787,1074.91037585839,38764.0,1954-11-07
NA,24749.672386204344,1074.8236020641732,38764.0,1954-11-08
NA,24754.730179360813,1073.6003665438263,38766.0,1954-11-09
NA,24754.792597005366,1072.1601929041888,38765.0,1954-11-10
NA,NA,NA,NA,1954-11-11
NA,24740.05532828275,1065.7538897458242,38752.0,1954-11-12
NA,24758.820032988,1071.6130710812527,38757.0,1954-11-13
NA,NA,NA,NA,1954-11-14
NA,NA,NA,NA,1954-11-15
NA,NA,NA,NA,1954-11-16
NA,24762.81629156809,1071.7860374392676,38757.0,1954-11-17
NA,24761.879536486547,1070.3022099055559,38758.0,1954-11-18
NA,24742.55378423121,1077.3988279303733,38759.0,1954-11-19
NA,24731.43872525889,1079.7979342288927,38764.0,1954-11-20
NA,24748.67332785912,1074.7802151670649,38760.0,1954-11-21
NA,24748.64205329931,1075.5001244373652,38762.0,1954-11-22
NA,24741.52338147735,1078.0750269854623,38763.0,1954-11-23
NA,24741.648653720225,1075.1962127277309,38765.0,1954-11-24
NA,24756.75952291161,1072.9668796032324,38762.0,1954-11-25
NA,24754.63639579567,1075.7606201884803,38762.0,1954-11-26
NA,24765.813485503164,1071.9157622077787,38761.0,1954-11-27
NA,24753.76233652869,1072.836980465266,38764.0,1954-11-28
NA,24754.605092714515,1076.4807029169808,38764.0,1954-11-29
NA,24755.760460783968,1072.9235798905768,38765.0,1954-11-30
NA,24754.761398656326,1072.8802801779213,38754.0,1954-12-01
NA,24759.756709294525,1073.096778741199,38755.0,1954-12-02
NA,24764.81442085814,1071.872520618275,38755.0,1954-12-03
NA,24762.785104099403,1072.506358112972,38756.0,1954-12-04
NA,24756.6657946209,1075.1273103439314,38757.0,1954-12-05
NA,24760.786977325894,1072.4198168107764,38756.0,1954-12-06
NA,24762.785104099403,1072.506358112972,38754.0,1954-12-07
NA,24757.789787165628,1072.2900048574825,38757.0,1954-12-08
NA,24767.873939440713,1070.5613107027893,38756.0,1954-12-09
NA,24760.786977325894,1072.4198168107764,38757.0,1954-12-10
NA,24765.813485503164,1071.9157622077787,38756.0,1954-12-11
NA,24753.76233652869,1072.836980465266,38758.0,1954-12-12
NA,24753.54337042303,1077.8773624982175,38759.0,1954-12-13
NA,24756.6657946209,1075.1273103439314,38759.0,1954-12-14
NA,24758.66391131135,1075.214084138148,38759.0,1954-12-15
NA,24766.874872281685,1070.518127236584,38757.0,1954-12-16
NA,24746.80008991133,1071.8140276954055,38762.0,1954-12-17
NA,24749.54715726237,1077.7033499280924,38761.0,1954-12-18
NA,24751.60792525636,1076.3503678573009,38760.0,1954-12-19
NA,24758.820032988,1071.6130710812527,38760.0,1954-12-20
NA,24770.746392698562,1073.5730755804093,38759.0,1954-12-21
NA,24772.775737966946,1072.9390646239513,38758.0,1954-12-22
NA,24770.65261145402,1075.7347269034478,38759.0,1954-12-23
NA,24775.647903180135,1075.9516613889894,38759.0,1954-12-24
NA,24773.587153282824,1077.3061582949542,38759.0,1954-12-25
NA,24778.645078215803,1076.0818220803142,38764.0,1954-12-26
NA,24760.411123684764,1081.0628964624875,38767.0,1954-12-27
NA,24765.500630060247,1079.1197998765444,38769.0,1954-12-28
NA,24771.4635338053,1080.10156622152,38770.0,1954-12-29
NA,24776.7407654644,1073.8328738563423,38767.0,1954-12-30
NA,24773.774801353702,1072.9823352750493,38769.0,1954-12-31
NA,24756.603204353283,1076.5675929567674,38771.0,1955-01-01
NA,24757.53958358369,1078.0513750683428,38773.0,1955-01-02
NA,24754.667677930458,1075.0405365497147,38773.0,1955-01-03
NA,24753.512005768796,1078.5974134310034,38773.0,1955-01-04
NA,24755.635452878396,1075.8040361469996,38767.0,1955-01-05
NA,24753.54337042303,1077.8773624982175,38764.0,1955-01-06
NA,24749.672386204344,1074.8236020641732,38764.0,1955-01-07
NA,24754.542423713196,1077.9208656407488,38765.0,1955-01-08
NA,24747.674269513896,1074.7368282699567,38765.0,1955-01-09
NA,24754.542423713196,1077.9208656407488,38760.0,1955-01-10
NA,24748.548103972204,1077.659846785561,38764.0,1955-01-11
NA,24753.480620169143,1079.3174634511233,38762.0,1955-01-12
NA,24753.54337042303,1077.8773624982175,38764.0,1955-01-13
NA,24753.54337042303,1077.8773624982175,38764.0,1955-01-14
NA,24756.603204353283,1076.5675929567674,38764.0,1955-01-15
NA,24759.66296965657,1075.2574710352565,38763.0,1955-01-16
NA,24742.77265312465,1072.3606836260553,38765.0,1955-01-17
NA,24714.949040883355,1090.6030013432705,38768.0,1955-01-18
NA,24703.213709988504,1084.3253195586744,38775.0,1955-01-19
NA,24731.40730474684,1080.5173421628022,38770.0,1955-01-20
NA,24739.525277428773,1077.9879625778722,38768.0,1955-01-21
NA,24747.4234968042,1080.4958444267381,38768.0,1955-01-22
NA,24751.545263842698,1077.790356213155,38767.0,1955-01-23
NA,24752.544317132866,1077.8338593556864,38767.0,1955-01-24
NA,24755.635452878396,1075.8040361469996,38768.0,1955-01-25
NA,24758.538636873855,1078.0948782108742,38766.0,1955-01-26
NA,24761.504421963098,1078.945671061364,38767.0,1955-01-27
NA,24751.419689690527,1080.6703219761994,38769.0,1955-01-28
NA,24756.50916184166,1078.7280100423886,38768.0,1955-01-29
NA,24756.603204353283,1076.5675929567674,38768.0,1955-01-30
NA,24761.535796744352,1078.225387638468,38767.0,1955-01-31
NA,24763.596595088977,1076.8717080960207,38766.0,1955-02-01
NA,24756.477772441838,1079.4481472461894,38767.0,1955-02-02
NA,24759.53769016402,1078.1383813534055,38767.0,1955-02-03
NA,24758.4130272416,1080.9756576877567,38766.0,1955-02-04
NA,24748.296651021556,1083.419066213706,38769.0,1955-02-05
NA,24753.512005768796,1078.5974134310034,38771.0,1955-02-06
NA,24751.388243793295,1081.3903111324348,38769.0,1955-02-07
NA,NA,NA,NA,1955-02-08
NA,NA,NA,38770.0,1955-02-09
NA,24752.544317132866,1077.8338593556864,38770.0,1955-02-10
NA,24745.23645659326,1084.7274806549456,38771.0,1955-02-11
NA,24743.427303917873,1080.3213668772767,38777.0,1955-02-12
NA,24749.515797671647,1078.423284615823,38775.0,1955-02-13
NA,24749.421593247363,1080.5830832014688,38776.0,1955-02-14
NA,24751.419689690527,1080.6703219761994,38775.0,1955-02-15
NA,24754.416834355274,1080.8011801382954,38772.0,1955-02-16
NA,24754.47967092671,1079.3610247161453,38772.0,1955-02-17
NA,24754.47967092671,1079.3610247161453,38772.0,1955-02-18
NA,24759.50631791452,1078.858606653774,38772.0,1955-02-19
NA,24760.536743454188,1078.1818844959369,38771.0,1955-02-20
NA,24755.415882576854,1080.8447995256608,38770.0,1955-02-21
NA,24753.480620169143,1079.3174634511233,38769.0,1955-02-22
NA,24746.393009031683,1081.1720688900266,38772.0,1955-02-23
NA,24759.50631791452,1078.858606653774,38773.0,1955-02-24
NA,24753.41778613369,1080.75756075093,38774.0,1955-02-25
NA,24753.41778613369,1080.75756075093,38773.0,1955-02-26
NA,24757.50821386595,1078.7715422461838,38770.0,1955-02-27
NA,24736.4339663668,1080.0160311657194,38777.0,1955-02-28
NA,24750.48346789645,1079.1867796560573,38775.0,1955-03-01
NA,24758.475873956966,1079.5352697762335,38773.0,1955-03-02
NA,24763.533903324682,1078.3123939235306,38773.0,1955-03-03
NA,24762.534850034517,1078.2688907809993,38772.0,1955-03-04
NA,24755.384431602586,1081.5649049263614,38775.0,1955-03-05
NA,24749.232618966642,1084.90265566898,38774.0,1955-03-06
NA,24751.104288258404,1087.8701722891567,38776.0,1955-03-07
NA,24747.171383917386,1086.2548020701227,38777.0,1955-03-08
NA,24737.244131846488,1084.3771306268768,38780.0,1955-03-09
NA,24739.14748143348,1086.6236201571473,38780.0,1955-03-10
NA,24749.390149888648,1081.3030142354714,38779.0,1955-03-11
NA,24744.363457176914,1081.8045568067143,38778.0,1955-03-12
NA,24743.30143532419,1083.2003880556617,38779.0,1955-03-13
NA,24744.23741599991,1084.683686901437,38777.0,1955-03-14
NA,24742.39682122239,1080.9974750961,38780.0,1955-03-15
NA,24746.140738808193,1086.9307867097095,38778.0,1955-03-16
NA,24748.485366381323,1079.0996571260132,38780.0,1955-03-17
NA,24753.29186671892,1083.63774437175,38778.0,1955-03-18
NA,24751.419689690527,1080.6703219761994,38778.0,1955-03-19
NA,24758.475873956966,1079.5352697762335,38775.0,1955-03-20
NA,24760.3481880924,1082.5033969596905,38775.0,1955-03-21
NA,24726.191584996785,1085.3339126896587,38785.0,1955-03-22
NA,24742.176193698197,1086.0355426938218,38782.0,1955-03-23
NA,24740.30430590577,1083.0691811608353,38780.0,1955-03-24
NA,24745.299521603138,1083.2878593188793,38778.0,1955-03-25
NA,24746.549997391874,1077.5728405004984,38780.0,1955-03-26
NA,24751.513901720224,1078.5103490234133,38778.0,1955-03-27
NA,24754.416834355274,1080.8011801382954,38778.0,1955-03-28
NA,24758.4130272416,1080.9756576877567,38777.0,1955-03-29
NA,24764.344370821273,1082.6781069979343,38776.0,1955-03-30
NA,24736.11875589417,1087.2115223362066,38780.0,1955-03-31
NA,24741.145554969113,1086.711382029308,38780.0,1955-04-01
NA,24734.18388934749,1085.6847276917401,38784.0,1955-04-02
NA,24737.27566463276,1083.6575529049164,38784.0,1955-04-03
NA,24747.171383917386,1086.2548020701227,38779.0,1955-04-04
NA,24746.29856474261,1083.3315949504881,38781.0,1955-04-05
NA,24751.293780439973,1083.5502731085323,38779.0,1955-04-06
NA,24750.2947373005,1083.5065374769235,38780.0,1955-04-07
NA,24749.264167034748,1084.1827292158432,38780.0,1955-04-08
NA,24758.287082416282,1083.8564225297941,38779.0,1955-04-09
NA,24751.26225076841,1084.2702586009977,38781.0,1955-04-10
NA,24754.416834355274,1080.8011801382954,38780.0,1955-04-11
NA,24754.10139473125,1088.0019022797467,38779.0,1955-04-12
NA,24757.256501969405,1084.5328467564611,38779.0,1955-04-13
NA,24754.353913999093,1082.2413319023244,38781.0,1955-04-14
NA,24764.50157803596,1079.0762676727493,38779.0,1955-04-15
NA,24765.406364792674,1081.2809933993142,38777.0,1955-04-16
NA,24759.41207546318,1081.019277075122,38777.0,1955-04-17
NA,24763.28229811365,1084.0751006878381,38778.0,1955-04-18
NA,24771.400654122164,1081.542709723506,38775.0,1955-04-19
NA,NA,NA,NA,1955-04-20
NA,24762.503473987384,1078.9892032651592,38772.0,1955-04-21
NA,24765.469229259914,1079.840198631388,38773.0,1955-04-22
NA,24768.49778613311,1079.2503964879297,38770.0,1955-04-23
NA,24758.255543836236,1084.5766114490384,38771.0,1955-04-24
NA,24749.042890781184,1089.222195088467,38777.0,1955-04-25
NA,24755.258418235742,1084.4453173713066,38776.0,1955-04-26
NA,24751.658225297335,1097.9941247887846,38777.0,1955-04-27
NA,24721.942235567305,1090.9115918687323,38784.0,1955-04-28
NA,24729.67983972434,1097.0191542226983,38782.0,1955-04-29
NA,24745.17330782971,1086.1670983196022,38779.0,1955-04-30
NA,24749.042890781184,1089.222195088467,38787.0,1955-05-01
NA,24759.223024900104,1085.3405932040664,38784.0,1955-05-02
NA,24764.344370821273,1082.6781069979343,38785.0,1955-05-03
NA,24759.159840443448,1086.7810245732448,38787.0,1955-05-04
NA,24766.21630905353,1085.6471494786267,38786.0,1955-05-05
NA,24752.22974074668,1085.0340369295059,38781.0,1955-05-06
NA,24750.04192371586,1089.266163206785,38781.0,1955-05-07
NA,24744.047726107794,1089.0023544968776,38782.0,1955-05-08
NA,24745.23645659326,1084.7274806549456,38785.0,1955-05-09
NA,24751.135922647278,1087.150191390111,38782.0,1955-05-10
NA,24754.164650224255,1086.561765196944,38786.0,1955-05-11
NA,24754.259376368907,1084.4015526787293,38784.0,1955-05-12
NA,24764.40731657109,1081.2373740119488,38784.0,1955-05-13
NA,24756.16272631193,1086.6494689474644,38786.0,1955-05-14
NA,24763.219187273487,1085.5157682181007,38783.0,1955-05-15
NA,24755.289952997864,1083.7252156349675,38785.0,1955-05-16
NA,24757.256501969405,1084.5328467564611,38781.0,1955-05-17
NA,24764.28134125312,1084.118836319447,38777.0,1955-05-18
NA,24767.27847067154,1084.2500432142735,38781.0,1955-05-19
NA,24773.398750565328,1081.629948498237,38774.0,1955-05-20
NA,24766.405413014254,1081.3246127866794,38783.0,1955-05-21
NA,24772.399702343748,1081.5863291108715,38780.0,1955-05-22
NA,24773.46163532043,1080.188688751564,38780.0,1955-05-23
NA,24768.403509457417,1081.41185156141,38783.0,1955-05-24
NA,24773.209593206953,1085.953705753187,38782.0,1955-05-25
NA,24721.751459040293,1095.226368126278,38792.0,1955-05-26
NA,24747.0131328105,1089.8541207448282,38791.0,1955-05-27
NA,24737.990146394022,1090.1777455590225,38792.0,1955-05-28
