H,X,Y,Z,date
NA,19935.97979522403,3083.283737254681,52531.0,1965-09-11
NA,19931.128200540523,3081.9397550274016,52536.0,1965-09-12
NA,19927.71504126979,3084.3797162395326,52538.0,1965-09-13
NA,19922.32517278057,3086.5125481672185,52538.0,1965-09-14
NA,19917.653669586816,3090.5352770021786,52541.0,1965-09-15
NA,19904.088657683074,3086.651698376737,52539.0,1965-09-16
NA,19906.60400985862,3090.006762885905,52542.0,1965-09-17
NA,19912.622908840614,3090.3478591116545,52541.0,1965-09-18
NA,19911.185578583587,3086.5660296201377,52540.0,1965-09-19
NA,19919.450302280988,3085.473813688573,52538.0,1965-09-20
NA,19920.887092846908,3082.7295427989607,52536.0,1965-09-21
NA,19932.925359174817,3083.4050375462216,52536.0,1965-09-22
NA,19932.656205425817,3085.1445016886373,52539.0,1965-09-23
NA,19925.469363525026,3085.8126390345806,52539.0,1965-09-24
NA,19917.563607689674,3084.588292404006,52540.0,1965-09-25
NA,19912.53279709093,3084.4023091642975,52540.0,1965-09-26
NA,19918.641844505924,3090.6886077859153,52530.0,1965-09-27
NA,19899.327212066986,3084.7277849253414,52536.0,1965-09-28
NA,19907.771920395713,3089.001969164809,52538.0,1965-09-29
NA,19913.43127761415,3085.134640779644,52539.0,1965-09-30
NA,19923.94148257087,3082.6087651681746,52534.0,1965-10-01
NA,19915.22653216451,3080.0740530985145,52536.0,1965-10-02
NA,19916.665102368377,3083.8558980765606,52537.0,1965-10-03
NA,19919.089912718275,3081.2648456510483,52539.0,1965-10-04
NA,19932.206101613712,3081.512765314009,52535.0,1965-10-05
NA,19924.031143595614,3082.0291998993243,52537.0,1965-10-06
NA,19935.52934882604,3079.6515358227966,52534.0,1965-10-07
NA,19935.439756959873,3080.231435561885,52532.0,1965-10-08
NA,19924.2104150683,3080.870061538449,52535.0,1965-10-09
NA,19926.634853280757,3078.2775092601155,52536.0,1965-10-10
NA,19929.062040870856,3082.213842535959,52537.0,1965-10-11
NA,19925.828279247555,3083.494184515103,52538.0,1965-10-12
NA,19924.120787761447,3081.449632022586,52539.0,1965-10-13
NA,19920.078158893743,3081.4177165007036,52542.0,1965-10-14
NA,19923.132537139565,3081.296789919911,52540.0,1965-10-15
NA,19929.2413230771,3081.054411489033,52536.0,1965-10-16
NA,19932.385343027614,3080.35315135423,52536.0,1965-10-17
NA,19930.498392752816,3079.4679437327254,52537.0,1965-10-18
NA,19928.16343533814,3081.481314960708,52536.0,1965-10-19
NA,19931.486665594228,3079.6206420985573,52535.0,1965-10-20
NA,19930.319202841398,3080.627447915686,52535.0,1965-10-21
NA,19929.78122836807,3084.105897888017,52533.0,1965-10-22
NA,19915.94590644626,3081.964901082819,52529.0,1965-10-23
NA,19919.89885556678,3082.5766144557324,52527.0,1965-10-24
NA,19910.376907899958,3085.254509009606,52534.0,1965-10-25
NA,19923.132537139565,3081.296789919911,52538.0,1965-10-26
NA,19927.80475380781,3083.80004120156,52530.0,1965-10-27
NA,19921.875330127037,3082.8824711421894,52529.0,1965-10-28
NA,19922.863567407167,3083.0353994854177,52534.0,1965-10-29
NA,19921.78564428255,3083.461973700607,52535.0,1965-10-30
NA,NA,NA,52538.0,1965-10-31
NA,NA,NA,NA,1965-11-01
NA,19919.719484818164,3083.735501977356,52539.0,1965-11-02
NA,19923.132537139565,3081.296789919911,52537.0,1965-11-03
NA,NA,NA,NA,1965-11-04
NA,NA,NA,NA,1965-11-05
NA,NA,NA,NA,1965-11-06
NA,19908.75931092157,3082.631781415619,52539.0,1965-11-07
NA,19921.875330127037,3082.8824711421894,52536.0,1965-11-08
NA,19921.42482723642,3079.2526451670747,52535.0,1965-11-09
NA,19927.085539627093,3081.9081583306097,52530.0,1965-11-10
