H,X,Y,Z,date
NA,11275.477327223462,2306.6625334603405,51259.0,1959-02-17
NA,11328.528591821294,2286.6326649218163,NA,1959-02-18
NA,11338.164102738056,2279.31125109805,51225.0,1959-02-19
NA,11332.532580638344,2281.9520829260287,51224.0,1959-02-20
NA,11330.372788286602,2282.5460517708048,51221.0,1959-02-21
NA,11347.729002466534,2272.30620440553,51223.0,1959-02-22
NA,11318.260842851281,2286.9587869437914,51212.0,1959-02-23
NA,11338.945520934014,2280.4978564538183,51219.0,1959-02-24
NA,11291.821752150301,2271.3620402008423,51182.0,1959-02-25
NA,11224.020573201798,2318.595085896369,51232.0,1959-02-26
NA,11313.52211526235,2275.0422737764025,51240.0,1959-02-27
NA,11284.337014301038,2283.179175552267,51246.0,1959-02-28
NA,11229.783602348347,2305.4839501562756,51196.0,1959-03-01
NA,11273.47268922284,2286.4432040500674,51212.0,1959-03-02
NA,11283.653650074826,2291.583798413893,51213.0,1959-03-03
NA,11319.107952902834,2287.8153663553894,51229.0,1959-03-04
NA,11314.27357378018,2286.4956806562013,51205.0,1959-03-05
NA,11330.403533859117,2292.4998931107625,51211.0,1959-03-06
NA,11350.459397607492,2279.034985089907,51241.0,1959-03-07
NA,11309.979843775587,2297.615488585926,51230.0,1959-03-08
NA,11337.084324251731,2289.732522546176,51219.0,1959-03-09
NA,11333.313705258817,2283.138510514126,51211.0,1959-03-10
NA,11340.456324508357,2278.056046702624,51201.0,1959-03-11
NA,NA,NA,51200.0,1959-03-12
NA,11324.607668193425,2285.841237158583,51206.0,1959-03-13
NA,11337.234927888438,2283.928455505222,51215.0,1959-03-14
NA,11334.227586569132,2283.6656970439535,51207.0,1959-03-15
NA,11339.59405614539,2282.3443302517167,51192.0,1959-03-16
NA,NA,NA,NA,1959-03-17
NA,11349.513085880124,2288.806831830902,51215.0,1959-03-18
NA,11351.955884689794,2281.740255168571,51228.0,1959-03-19
NA,11346.323555949857,2284.38564250815,51225.0,1959-03-20
NA,11343.964094296098,2285.9708281867706,51215.0,1959-03-21
NA,NA,NA,NA,1959-03-22
NA,11344.628576305848,2282.6709061239526,51209.0,1959-03-23
NA,11343.515416586695,2283.1335908483284,51211.0,1959-03-24
NA,11344.643061857194,2277.52383062295,51204.0,1959-03-25
NA,11326.862710224155,2294.8703980254513,51203.0,1959-03-26
NA,11079.66555361012,2325.0918734848624,51304.0,1959-03-27
NA,11272.001248495724,2308.6844422551185,51263.0,1959-03-28
NA,11250.656059301911,2252.868002190361,51222.0,1959-03-29
NA,11308.420646287846,2295.2436660648355,51252.0,1959-03-30
NA,11270.000304400968,2288.469606265737,51262.0,1959-03-31
NA,11294.210911640925,2299.8860587801023,51198.0,1959-04-01
NA,11315.4349781974,2290.841822166428,51206.0,1959-04-02
NA,11321.134867639355,2287.882275974974,NA,1959-04-03
NA,11315.414361727686,2295.977748674148,51179.0,1959-04-04
NA,11335.456759110235,2287.6879294042897,51207.0,1959-04-05
NA,11332.200564298555,2283.6003088350385,51215.0,1959-04-06
NA,11318.641869291096,2290.120135436253,51209.0,1959-04-07
NA,11309.04011671224,2287.1501128245195,51215.0,1959-04-08
NA,11291.459939965875,2313.3543663143914,51243.0,1959-04-09
NA,11327.30840346532,2297.7050143097063,NA,1959-04-10
NA,11293.498525976793,2298.3724771585644,NA,1959-04-11
NA,11326.304762273836,2302.647266103309,51201.0,1959-04-12
NA,NA,NA,NA,1959-04-13
NA,11312.047127773976,2287.4157424964383,51199.0,1959-04-14
NA,11300.24678943978,2295.2959499280155,NA,1959-04-15
NA,11339.328416563634,2283.663736479716,51190.0,1959-04-16
NA,11341.023211796712,2285.3781983488375,51192.0,1959-04-17
NA,11328.195894760804,2288.280308424755,51179.0,1959-04-18
NA,11334.942070199522,2285.182107671283,51188.0,1959-04-19
NA,11338.082329297327,2284.7855685109043,51190.0,1959-04-20
NA,11343.132359086358,2279.966728758992,51208.0,1959-04-21
NA,11332.200564298555,2283.6003088350385,51193.0,1959-04-22
NA,11368.868093328829,2263.4712890800593,51211.0,1959-04-23
NA,11352.720189078493,2288.078955912491,51211.0,1959-04-24
NA,11299.305024606047,2284.8391542759673,51230.0,1959-04-25
NA,11283.120068786075,2294.2095617787204,51203.0,1959-04-26
NA,11310.169752408056,2281.557400486326,51197.0,1959-04-27
NA,11289.353194520865,2288.63833957258,51211.0,1959-04-28
NA,11344.721311754714,2272.0471735019964,51203.0,1959-04-29
NA,11307.744515965625,2283.464464722267,51195.0,1959-04-30
NA,11328.509926219605,2291.773734805399,51229.0,1959-05-01
NA,11311.647726122988,2289.3900323222847,51173.0,1959-05-02
NA,11313.559335164575,2284.981218677846,51201.0,1959-05-03
NA,11359.614893898106,2279.154549899661,51240.0,1959-05-04
NA,11280.510110420917,2307.0083763808625,51233.0,1959-05-05
NA,11334.143700615836,2289.138609562635,51198.0,1959-05-06
NA,11341.289050853693,2284.0585949108527,51197.0,1959-05-07
NA,11349.379909289344,2289.467115863294,51215.0,1959-05-08
NA,11340.507995012715,2282.871528372262,51210.0,1959-05-09
NA,11338.464027707278,2287.951593104208,51200.0,1959-05-10
NA,11315.652689625973,2284.718846545564,51200.0,1959-05-11
NA,11381.948761182628,2304.9970494152994,51268.0,1959-05-12
NA,11321.428160307265,2296.51222748795,51224.0,1959-05-13
NA,11336.217640616083,2294.0195301227764,51215.0,1959-05-14
NA,11237.757671460928,2291.4544546032425,51237.0,1959-05-15
NA,11162.505750730686,2295.0558522407096,51254.0,1959-05-16
NA,11349.86235867633,2282.006450276199,51225.0,1959-05-17
NA,11287.573627024653,2292.379901870004,51247.0,1959-05-18
NA,11314.501109482666,2295.4497693296485,51225.0,1959-05-19
NA,11320.237916342134,2282.2176752908395,51199.0,1959-05-20
NA,11304.870276286932,2282.541792897608,51225.0,1959-05-21
NA,11342.866996127144,2281.2865467033266,51227.0,1959-05-22
NA,11302.340305274467,2295.0365190489347,51210.0,1959-05-23
NA,11299.779183009574,2297.596878310789,51230.0,1959-05-24
NA,11289.864580572459,2306.184457569567,51218.0,1959-05-25
NA,11323.342582530926,2292.099857912363,51199.0,1959-05-26
NA,11328.794576926668,2285.3145152903858,51193.0,1959-05-27
NA,11340.357942420123,2288.6770715391062,51208.0,1959-05-28
NA,11340.557623991055,2287.687429903476,51201.0,1959-05-29
NA,11353.25234182592,2285.436996030357,51204.0,1959-05-30
NA,11357.214836111976,2270.7697299369684,51188.0,1959-05-31
NA,11331.782215432302,2305.8204227589317,51183.0,1959-06-01
NA,11334.109980463434,2279.182298711351,51225.0,1959-06-02
NA,11330.114796114134,2298.9605709701914,51196.0,1959-06-03
NA,11310.313898775661,2295.9704944014607,51235.0,1959-06-04
NA,11345.818562807544,2296.993064824476,51202.0,1959-06-05
NA,11338.064532130362,2289.93049354069,51218.0,1959-06-06
NA,11343.232055425804,2289.6005190339415,51207.0,1959-06-07
NA,NA,NA,NA,1959-06-08
NA,NA,NA,NA,1959-06-09
NA,NA,NA,NA,1959-06-10
NA,11370.73164301197,2279.6646469615484,NA,1959-06-11
NA,11322.76230094122,2289.925299302206,51213.0,1959-06-12
NA,11324.674155828481,2285.5118167076926,NA,1959-06-13
NA,NA,NA,NA,1959-06-14
NA,11346.352790149167,2294.352710782321,51224.0,1959-06-15
NA,11339.577370069022,2287.489687019052,51209.0,1959-06-16
NA,11334.857455357705,2290.65546661252,51212.0,1959-06-17
NA,11347.752213395515,2287.4211906374353,51213.0,1959-06-18
NA,11342.032795730838,2275.2837318818283,NA,1959-06-19
NA,11330.652177949607,2276.0866025540095,51195.0,1959-06-20
NA,11349.412672252945,2279.168268229502,51198.0,1959-06-21
