H,X,Y,Z,date
NA,23127.13331659807,6154.374749420091,43851.0,1997-03-01
NA,23128.17061683545,6158.25299241183,43850.0,1997-03-02
NA,23134.685172255293,6157.104999968014,43849.0,1997-03-03
NA,23136.188776496063,6155.343199070023,43848.0,1997-03-04
NA,23137.763371189518,6157.203519361742,43847.0,1997-03-05
NA,23130.032422395736,6155.14623213145,43850.0,1997-03-06
NA,23139.804066984605,6153.422116315659,43847.0,1997-03-07
NA,23136.009715031945,6156.016200916582,43848.0,1997-03-08
NA,23146.03172875393,6157.240957727446,43844.0,1997-03-09
NA,23150.863683939257,6158.526340583637,43842.0,1997-03-10
NA,23153.583680550902,6159.971083351517,43842.0,1997-03-11
NA,23143.99038879563,6161.0233633167945,43840.0,1997-03-12
NA,23137.763371189518,6157.203519361742,43844.0,1997-03-13
NA,23144.63613432235,6154.70707749932,43843.0,1997-03-14
NA,23136.367818383274,6154.670192015063,43843.0,1997-03-15
NA,23144.0989466798,6156.726804584969,43842.0,1997-03-16
NA,23143.490685367145,6155.123304721374,43841.0,1997-03-17
NA,23139.08792717187,6156.114513116939,43840.0,1997-03-18
NA,23150.43461512764,6156.249030919713,43840.0,1997-03-19
NA,23151.830074976322,6158.783417154875,43838.0,1997-03-20
NA,23150.326162979414,6160.546611110968,43837.0,1997-03-21
NA,23134.25600937886,6154.828989705412,43842.0,1997-03-22
NA,23143.561582784856,6158.746484784462,43840.0,1997-03-23
NA,23143.311630296408,6155.796518971944,43839.0,1997-03-24
NA,23140.59146739253,6154.352243676018,43840.0,1997-03-25
NA,23138.72973978874,6157.460680265529,43840.0,1997-03-26
NA,23139.87521934923,6157.044732089201,43841.0,1997-03-27
NA,23137.978314382424,6148.612894236283,43839.0,1997-03-28
NA,23129.352422618107,6149.922398724225,43844.0,1997-03-29
NA,23130.748449605166,6152.454888992546,43843.0,1997-03-30
NA,23138.479637722852,6154.511276672176,43843.0,1997-03-31
NA,23140.16201941179,6152.07588667208,43839.0,1997-04-01
NA,23141.235406762065,6148.037072824275,43843.0,1997-04-02
NA,23135.40142734621,6154.413115443825,43841.0,1997-04-03
NA,23135.150948274553,6151.464183472996,43842.0,1997-04-04
NA,23132.251685446332,6150.693291098611,43843.0,1997-04-05
NA,23141.91589487374,6153.2629323465635,43838.0,1997-04-06
NA,23133.575915020352,6149.604408739667,43842.0,1997-04-07
NA,23136.904826581962,6152.651139605462,43840.0,1997-04-08
NA,23143.240273927073,6152.173487742358,43839.0,1997-04-09
NA,23146.31855369837,6152.270914932031,43837.0,1997-04-10
NA,23119.93917075316,6150.2998903040125,43846.0,1997-04-11
NA,23135.93841311441,6152.39414736873,43838.0,1997-04-12
NA,23137.513239208143,6154.254228212222,43839.0,1997-04-13
NA,23142.88231581648,6153.519896471358,43837.0,1997-04-14
NA,23149.468201660093,6155.992038682981,43836.0,1997-04-15
NA,23148.43040788284,6152.111316564843,43830.0,1997-04-16
NA,23116.537530316866,6143.635211294025,43841.0,1997-04-17
NA,23127.956129793558,6147.3901989661135,43838.0,1997-04-18
NA,23129.710171457664,6148.576777138591,43840.0,1997-04-19
NA,23134.3634489091,6150.534270596235,43839.0,1997-04-20
NA,23135.006366545564,6144.2208147084175,43835.0,1997-04-21
NA,23109.77237446954,6141.837249569912,43848.0,1997-04-22
NA,23138.765899529513,6149.54279981611,43838.0,1997-04-23
NA,23136.045397769554,6148.099247112584,43838.0,1997-04-24
NA,23146.31855369837,6152.270914932031,43834.0,1997-04-25
NA,23144.457091358683,6155.380325069825,43832.0,1997-04-26
NA,23147.28499706178,6152.527794719711,43831.0,1997-04-27
NA,23153.51294618663,6156.346501844106,43830.0,1997-04-28
NA,23154.658445668523,6155.929926861692,43830.0,1997-04-29
NA,23145.101299746824,6149.064142164873,43832.0,1997-04-30
NA,23138.94477268886,6148.869717798132,43833.0,1997-05-01
NA,23125.05679970332,6146.619559603075,43839.0,1997-05-02
NA,23135.329877326214,6150.791206608876,43834.0,1997-05-03
NA,23135.866547023517,6148.77224479149,43831.0,1997-05-04
NA,23139.195590994674,6151.818950659439,43834.0,1997-05-05
NA,23142.88231581648,6153.519896471358,43834.0,1997-05-06
NA,23144.206709817747,6152.4303956426265,43832.0,1997-05-07
NA,23147.10601748976,6153.201119343434,43832.0,1997-05-08
NA,23139.804066984605,6153.422116315659,43828.0,1997-05-09
NA,23149.468201660093,6155.992038682981,43829.0,1997-05-10
NA,23149.39685871817,6152.368168239716,43831.0,1997-05-11
NA,23154.47936712937,6156.603465968901,43829.0,1997-05-12
NA,23157.12846540083,6154.422981638702,43827.0,1997-05-13
NA,23155.445788072113,6156.860430093697,43826.0,1997-05-14
NA,23118.542970698538,6147.76828710755,43828.0,1997-05-15
NA,23131.391900055194,6146.142266988366,43835.0,1997-05-16
NA,23121.36978449353,6144.919469668392,43838.0,1997-05-17
NA,23139.911230995298,6149.126541359981,43832.0,1997-05-18
NA,23143.77706422104,6150.153835607379,43831.0,1997-05-19
NA,23146.497506212174,6151.597613215096,43830.0,1997-05-20
NA,23146.246639694746,6148.64761507925,43829.0,1997-05-21
NA,23151.25792772442,6149.257870993645,43826.0,1997-05-22
NA,23147.10601748976,6153.201119343434,43827.0,1997-05-23
NA,23149.038889271105,6153.714935143971,43827.0,1997-05-24
NA,23142.810605914605,6149.89701204553,43828.0,1997-05-25
NA,23154.76603220872,6151.631815516371,43826.0,1997-05-26
NA,23112.56569363791,6146.898653570919,43837.0,1997-05-27
NA,23138.157160492246,6147.939835128624,43831.0,1997-05-28
NA,23145.88888670602,6149.994198717489,43830.0,1997-05-29
NA,23152.403288239922,6148.84110859089,43826.0,1997-05-30
NA,23147.821818259465,6150.507789614705,43827.0,1997-05-31
NA,23140.626557715026,6146.434048810255,43826.0,1997-06-01
NA,23144.134826500635,6148.807374829724,43825.0,1997-06-02
NA,23138.3359870235,6147.2667708188255,43829.0,1997-06-03
NA,23141.235406762065,6148.037072824275,43827.0,1997-06-04
NA,23142.738331743058,6146.274278656183,43824.0,1997-06-05
NA,23149.682631634478,6147.397665240222,43825.0,1997-06-06
NA,23142.631702870844,6150.570206515604,43826.0,1997-06-07
NA,23136.760604984338,6145.4072043799315,43825.0,1997-06-08
NA,23110.096420413804,6148.401372647781,43837.0,1997-06-09
NA,23130.246647930937,6146.558305741488,43833.0,1997-06-10
NA,23147.57080999149,6147.557693623537,43825.0,1997-06-11
NA,23150.291439541747,6149.001159886065,43827.0,1997-06-12
NA,23151.436792590237,6148.584425597419,43825.0,1997-06-13
NA,23152.93978769406,6146.820656844756,43822.0,1997-06-14
NA,23151.079043268943,6149.9313111866195,43822.0,1997-06-15
NA,23153.369783889608,6149.0977915843605,43822.0,1997-06-16
NA,23151.615637866245,6147.910974998508,43823.0,1997-06-17
NA,23150.291439541747,6149.001159886065,43823.0,1997-06-18
NA,23142.273838036403,6151.916579842088,43820.0,1997-06-19
NA,23148.927289885996,6138.547574758326,43822.0,1997-06-20
NA,23146.961910645983,6145.954385374492,43822.0,1997-06-21
NA,23155.123880455107,6150.284715423969,43819.0,1997-06-22
NA,23154.442651263074,6145.056672592154,43815.0,1997-06-23
NA,23150.827952971034,6146.980892432887,43819.0,1997-06-24
NA,23154.085107173047,6146.4037330610945,43815.0,1997-06-25
NA,23154.872823785707,6147.33385414443,43817.0,1997-06-26
NA,23148.464691179208,6144.190950908787,43815.0,1997-06-27
NA,23138.263315414624,6143.644744493104,43821.0,1997-06-28
NA,23135.46900985648,6138.5804298689845,43825.0,1997-06-29
NA,23142.66549334426,6142.651696390814,43820.0,1997-06-30
NA,23149.00078484553,6142.170842887791,43820.0,1997-07-01
NA,23149.609949090078,6143.774101070909,43818.0,1997-07-02
NA,23158.487585503193,6145.40907931233,43817.0,1997-07-03
NA,23154.872823785707,6147.33385414443,43816.0,1997-07-04
NA,23159.454133399082,6145.665565500949,43813.0,1997-07-05
NA,NA,NA,NA,1997-07-06
NA,NA,NA,NA,1997-07-07
NA,NA,NA,NA,1997-07-08
NA,23142.810605914605,6149.89701204553,43821.0,1997-07-09
NA,23141.235406762065,6148.037072824275,43816.0,1997-07-10
NA,23147.57080999149,6147.557693623537,43815.0,1997-07-11
NA,23148.537305641177,6147.814376617007,43815.0,1997-07-12
NA,23151.079043268943,6149.9313111866195,43815.0,1997-07-13
NA,23154.157392272435,6150.028004316388,43813.0,1997-07-14
NA,23154.085107173047,6146.4037330610945,43810.0,1997-07-15
NA,23142.023023599133,6148.967016923056,43818.0,1997-07-16
NA,23147.57080999149,6147.557693623537,43815.0,1997-07-17
NA,23143.88361293918,6145.857735965362,43815.0,1997-07-18
NA,23146.067772993014,6149.320909500024,43815.0,1997-07-19
NA,23145.280158979906,6148.390875857776,43814.0,1997-07-20
NA,23146.85535248274,6150.2509941660965,43814.0,1997-07-21
NA,23151.615637866245,6147.910974998508,43812.0,1997-07-22
NA,23154.76603220872,6151.631815516371,43812.0,1997-07-23
NA,23158.56003762113,6149.033906549676,43808.0,1997-07-24
NA,23148.464691179208,6144.190950908787,43809.0,1997-07-25
NA,23149.4312241517,6144.447493328449,43808.0,1997-07-26
NA,23153.833561627336,6143.453133251651,43809.0,1997-07-27
NA,23151.973269648235,6146.564058194919,43811.0,1997-07-28
NA,23152.76097413356,6147.494145962084,43808.0,1997-07-29
NA,23145.816619170946,6146.371045723648,43810.0,1997-07-30
NA,23136.939357844938,6144.734180695358,43811.0,1997-07-31
NA,23141.08972337719,6140.792327917187,43810.0,1997-08-01
NA,23141.87762561328,6141.721986636916,43813.0,1997-08-02
NA,23146.174161373296,6145.024466295898,43809.0,1997-08-03
NA,23146.961910645983,6145.954385374492,43812.0,1997-08-04
NA,23144.419852077383,6143.838027712513,43811.0,1997-08-05
NA,23141.771836093372,6146.017595662712,43807.0,1997-08-06
NA,23145.70998083391,6150.667482731078,43806.0,1997-08-07
NA,23144.850116055062,6146.114390844505,43806.0,1997-08-08
NA,23151.006751602414,6146.307459545083,43808.0,1997-08-09
NA,23138.40809447371,6150.888948241012,43809.0,1997-08-10
NA,23138.94477268886,6148.869717798132,43809.0,1997-08-11
NA,23142.380716835385,6147.620658193354,43808.0,1997-08-12
