date,X,Y,Z
1994-03-01,25508.29732855181,3613.715041089511,41699.0
1994-03-02,25501.111493372522,3607.4003939934123,41697.0
1994-03-03,25493.69977817504,3616.9424408300724,41697.0
1994-03-04,25514.238010303598,3614.5566468903316,41695.0
1994-03-05,25515.33326040494,3613.954705094335,41691.0
1994-03-06,25511.416012019552,3620.2129856781003,41696.0
1994-03-07,25477.288732488436,3611.590071065349,41699.0
1994-03-08,25468.211351034504,3618.6166664952702,41707.0
1994-03-09,25469.78784597038,3607.503718814384,41703.0
1994-03-10,25476.14822977077,3605.3808917710235,41702.0
1994-03-11,25484.38393152313,3604.2779624670625,41701.0
1994-03-12,25479.79399106469,3608.1649314996353,41701.0
1994-03-13,25480.574147043466,3609.787547352349,41705.0
1994-03-14,25479.328365713653,3604.318941511647,41701.0
1994-03-15,25478.128497802623,3605.661139022619,41700.0
1994-03-16,25488.134752369686,3606.3209570204253,41701.0
1994-03-17,25490.895291805566,3608.224247771321,41701.0
1994-03-18,25493.550670892757,3610.8694507865325,41700.0
1994-03-19,25492.14025320145,3613.6953816150917,41702.0
1994-03-20,25502.35664680002,3612.8734352886904,41697.0
1994-03-21,25503.031368390995,3615.239276018236,41693.0
1994-03-22,25503.34676042532,3613.0137029221605,41694.0
1994-03-23,25501.261432237672,3613.474970809578,41690.0
1994-03-24,25505.011571152732,3615.519984091535,41692.0
1994-03-25,25501.261432237672,3613.474970809578,41693.0
1994-03-26,NA,NA,NA
1994-03-27,NA,NA,NA
1994-03-28,25509.34743642752,3606.2948253891745,41694.0
1994-03-29,25515.33326040494,3613.954705094335,41692.0
1994-03-30,25512.42280387028,3605.9726394635622,41690.0
1994-03-31,25511.898066566595,3609.6832327941993,41692.0
1994-04-01,25515.288362741172,3607.13470308014,41690.0
1994-04-02,25489.334662724374,3604.9781485659178,41693.0
1994-04-03,25465.82737514998,3606.9427634856925,41701.0
1994-04-04,25463.21727058746,3611.1065105943057,41710.0
1994-04-05,NA,NA,NA
1994-04-06,25480.318507879965,3604.459007533546,41700.0
1994-04-07,25478.59391979287,3609.507012085409,41701.0
1994-04-08,25478.86216062967,3600.4731632986236,41696.0
1994-04-09,25478.33822354734,3604.178875489749,41700.0
1994-04-10,25483.393785282882,3604.1379252472916,41699.0
1994-04-11,25473.748316790774,3608.0646741430755,41704.0
1994-04-12,25483.75447820094,3608.725771622663,41700.0
1994-04-13,25485.059435914103,3606.6420044032016,41695.0
1994-04-14,25486.93477204766,3607.663638061044,41701.0
1994-04-15,25491.360336791084,3612.0720064630914,41698.0
1994-04-16,25489.019971977807,3607.2024989063916,41697.0
1994-04-17,25448.031073356065,3625.567471376617,41693.0
1994-04-18,25482.089033866327,3606.221633525809,41697.0
1994-04-19,25496.47542941461,3604.4750903920835,41695.0
1994-04-20,25505.072062037772,3607.960658081006,41693.0
1994-04-21,25505.386818885087,3605.734906928531,41694.0
1994-04-22,25505.072062037772,3607.960658081006,41692.0
1994-04-23,25513.203124024265,3607.596894371422,41692.0
1994-04-24,25503.511377756997,3604.7130821494593,41691.0
1994-04-25,25509.34743642752,3606.2948253891745,41692.0
1994-04-26,25513.77332237595,3610.705589551331,41695.0
1994-04-27,25517.313495815135,3614.235182758681,41689.0
1994-04-28,25517.838895115823,3610.5238017376428,41689.0
1994-04-29,25520.809309390435,3610.9440862093647,41689.0
1994-04-30,25524.304705354654,3607.652049215699,41687.0
1994-05-01,25503.0452134687,3600.86390186734,41686.0
1994-05-02,25473.492322880393,3602.737553049581,41699.0
1994-05-03,25470.417086216843,3603.0583473145616,41698.0
1994-05-04,25492.048535716087,3600.0675622403564,41694.0
1994-05-05,25487.87838274522,3600.991050584382,41696.0
1994-05-06,25485.16433809507,3605.9006725487034,41694.0
1994-05-07,25482.8693151346,3607.8442964977426,41695.0
1994-05-08,25481.774234632812,3608.445351561149,41693.0
1994-05-09,25495.950910089286,3608.1833642869747,41691.0
1994-05-10,25491.885421745043,3608.3644001988905,41692.0
1994-05-11,25497.255832646362,3606.098446324086,41693.0
1994-05-12,25501.635898764853,3603.6913695303924,41694.0
1994-05-13,25501.53106084293,3604.433180524103,41689.0
1994-05-14,25511.012915035644,3608.801054212396,41690.0
1994-05-15,NA,NA,NA
1994-05-16,NA,NA,NA
1994-05-17,NA,NA,41692.0
1994-05-18,25496.37056869736,3605.2167512734936,41690.0
1994-05-19,25499.760381913587,3602.6697690726696,41690.0
1994-05-20,25508.986286278174,3601.70274265827,41686.0
1994-05-21,25510.861855668645,3602.724438670054,41690.0
1994-05-22,25512.94700148449,3602.261969852224,41688.0
1994-05-23,25507.367127656304,3606.014866158853,41687.0
1994-05-24,25500.436046957046,3605.0350088527266,41686.0
1994-05-25,25499.131209039897,3607.1202619496153,41688.0
1994-05-26,25503.511377756997,3604.7130821494593,41687.0
1994-05-27,25500.85533920697,3602.067873991187,41687.0
1994-05-28,25501.79748445989,3595.391642310371,41684.0
1994-05-29,25484.069301898176,3606.501880777404,41692.0
1994-05-30,25483.70820861637,3601.9140658958977,41690.0
1994-05-31,25489.124890461222,3606.4610518443324,41691.0
1994-06-01,25495.17064037465,3606.5599978620216,41690.0
1994-06-02,25502.101635538835,3607.5404600153106,41689.0
1994-06-03,25500.074677063963,3600.4444814718745,41690.0
1994-06-04,25495.63593960969,3610.408291991747,41690.0
1994-06-05,25493.190356042025,3606.279865818225,41690.0
1994-06-06,25500.284099278706,3598.9609411708807,41685.0
1994-06-07,25498.770215316224,3602.529875865312,41690.0
1994-06-08,25500.01640946814,3608.0020949073123,41690.0
1994-06-09,25511.012915035644,3608.801054212396,41684.0
1994-06-10,25515.753590407803,3610.985836802926,41686.0
1994-06-11,25505.7472408977,3610.3265341848605,41684.0
1994-06-12,25503.871982216693,3609.3043532933552,41684.0
1994-06-13,25503.97696183429,3608.5624742029413,41685.0
1994-06-14,25511.17615554757,3600.4981822827076,41683.0
1994-06-15,25507.634107091504,3596.9712618732733,41685.0
1994-06-16,25508.881506199956,3602.444767466928,41685.0
1994-06-17,25512.94700148449,3602.261969852224,41683.0
1994-06-18,25502.776851079274,3609.9060769021526,41685.0
1994-06-19,25513.563216862432,3612.189914603638,41685.0
1994-06-20,25501.635898764853,3603.6913695303924,41685.0
1994-06-21,25510.757045869705,3603.4665180363804,41681.0
1994-06-22,25504.71121490041,3603.369235109456,41681.0
1994-06-23,25508.25237245753,3606.896852283796,41682.0
1994-06-24,25514.612880874047,3604.768167183029,41678.0
1994-06-25,25522.264084340633,3614.9363769195447,41679.0
1994-06-26,25502.46173023865,3612.1316002760877,41679.0
1994-06-27,25500.376419549426,3612.59290002175,41681.0
1994-06-28,25506.062204204085,3608.100724102904,41680.0
1994-06-29,25498.921312137063,3608.603735164367,41682.0
1994-06-30,25499.91144615299,3608.7438587901647,41681.0
1994-07-01,25499.236125126863,3606.3785207636283,41680.0
1994-07-02,25490.219929543087,3605.8596677525297,41682.0
1994-07-03,25499.969933590848,3601.186247052861,41682.0
1994-07-04,25498.245978886614,3606.238483543857,41681.0
1994-07-05,25504.816021872066,3602.6273316092643,41681.0
1994-07-06,25516.593214068776,3605.047953597744,41677.0
1994-07-07,25516.698069867347,3604.3057044634966,41679.0
1994-07-08,25508.25237245753,3606.896852283796,41675.0
1994-07-09,25518.468661734332,3606.0700437016994,41677.0
1994-07-10,25516.17357496431,3608.0169196239976,41676.0
1994-07-11,25515.18342465096,3607.8769112064724,41673.0
1994-07-12,25522.009488652584,3609.599376818362,41674.0
1994-07-13,25525.97007361358,3610.159525697446,41674.0
1994-07-14,25515.660385942472,3597.3461147415405,41675.0
1994-07-15,25497.675248654385,3603.1316814900847,41677.0
1994-07-16,25495.647075144894,3596.037293974539,41675.0
1994-07-17,25496.532654935676,3596.9186223486777,41676.0
1994-07-18,25495.75166884286,3595.295654142587,41676.0
1994-07-19,25500.49343518422,3597.477388688706,41675.0
1994-07-20,25501.845509873245,3602.207738395706,41673.0
1994-07-21,25504.349542013173,3598.7780480063466,41675.0
1994-07-22,25499.969933590848,3601.186247052861,41674.0
1994-07-23,25513.261260997457,3600.03553150334,41673.0
1994-07-24,25511.95682268291,3602.122163053735,41671.0
1994-07-25,25503.40651011387,3605.4549476982093,41676.0
1994-07-26,25506.48185312809,3605.1329345874933,41673.0
1994-07-27,25498.770215316224,3602.529875865312,41670.0
1994-07-28,25498.770215316224,3602.529875865312,41673.0
1994-07-29,25503.673294341956,3596.4127259630445,41674.0
1994-07-30,25501.16958182792,3599.8424908396337,41670.0
1994-07-31,25506.643903904118,3596.831627895716,41671.0
1994-08-01,25504.663497529342,3596.5523599406015,41670.0
1994-08-02,25509.50986289742,3597.9925729133165,41674.0
1994-08-03,25508.728935201183,3596.368878525956,41668.0
1994-08-04,25508.310306006188,3599.3369295605657,41669.0
1994-08-05,25510.757045869705,3603.4665180363804,41671.0
1994-08-06,25506.53926552188,3597.5735845692925,41667.0
1994-08-07,25506.53926552188,3597.5735845692925,41670.0
1994-08-08,25505.02557107186,3601.1435154643164,41668.0
1994-08-09,25514.927359087647,3602.5415834492005,41665.0
1994-08-10,25505.4444104949,3598.1758466137417,41667.0
1994-08-11,25498.04575123353,3593.349811527071,41670.0
1994-08-12,25493.56206974927,3596.499547593656,41669.0
1994-08-13,25499.817069962377,3595.112431963061,41669.0
