H,X,Y,Z,date
NA,24970.720274757452,-603.0032834214384,37195.0,2002-10-03
NA,24965.017090477988,-590.5130584008822,37199.0,2002-10-04
NA,24974.789113768482,-600.1939043270204,37195.0,2002-10-05
NA,24992.801379128094,-599.8993444344749,37195.0,2002-10-06
NA,24970.82513835806,-598.6450614054095,37200.0,2002-10-07
NA,24984.821116896655,-598.9805979119221,37198.0,2002-10-08
NA,24991.696588427232,-604.2372315528868,37197.0,2002-10-09
NA,24992.73140848681,-602.807384856114,37196.0,2002-10-10
NA,25012.637584134463,-606.9275778410689,37192.0,2002-10-11
NA,25009.53216985586,-611.219800844924,37191.0,2002-10-12
NA,25015.5659043153,-609.9110483158918,37191.0,2002-10-13
NA,24997.464498223995,-613.8352059233783,37194.0,2002-10-14
NA,25001.693666945743,-604.4789361136903,37196.0,2002-10-15
NA,25001.676072788545,-605.2062056462837,37195.0,2002-10-16
NA,25007.70949127463,-603.8965143240964,37194.0,2002-10-17
NA,25007.63905544059,-606.8062893562885,37194.0,2002-10-18
NA,25012.584524470698,-609.1103399295456,37195.0,2002-10-19
NA,25013.58422808878,-609.1346848671927,37194.0,2002-10-20
NA,25017.54755653862,-610.6875275692242,37192.0,2002-10-21
NA,25019.52918475367,-611.4641226264505,37191.0,2002-10-22
NA,25015.548152138494,-610.6387213732147,37189.0,2002-10-23
NA,24981.66432859636,-605.4489023330827,37198.0,2002-10-24
NA,24985.645529187557,-606.2726200232547,37197.0,2002-10-25
NA,24990.679294156824,-604.9400107459635,37197.0,2002-10-26
NA,24992.713862956854,-603.5343936878837,37199.0,2002-10-27
NA,24997.747482655497,-602.2007915893759,37198.0,2002-10-28
NA,25004.675194233558,-605.278804255462,37196.0,2002-10-29
NA,24997.747482655497,-602.2007915893759,37196.0,2002-10-30
NA,24997.624343253683,-607.2908640601684,37197.0,2002-10-31
NA,25011.54934333825,-610.5411089811956,37194.0,2002-11-01
NA,24994.730826999486,-602.8556094469026,37196.0,2002-11-02
NA,24985.85563603838,-597.5509476597218,37203.0,2002-11-03
NA,24984.803682686772,-599.7073766442559,37203.0,2002-11-04
NA,24994.76585741807,-601.4014739322292,37201.0,2002-11-05
NA,24993.8533492016,-597.7422175185334,37202.0,2002-11-06
NA,25008.72675658824,-603.193181582422,37197.0,2002-11-07
NA,25014.725012126277,-603.3378553547875,37195.0,2002-11-08
NA,25026.703953810476,-604.3552004632992,37194.0,2002-11-09
NA,25018.758913196732,-601.9787731632656,37192.0,2002-11-10
NA,25014.82993345047,-598.9719530581659,37195.0,2002-11-11
NA,25018.793892562386,-600.5232397526868,37195.0,2002-11-12
NA,25008.918484284444,-595.1909327399585,37197.0,2002-11-13
NA,25018.723849151633,-603.4343045363644,37192.0,2002-11-14
NA,25016.61873887543,-607.7523128271007,37193.0,2002-11-15
NA,25017.49416873864,-612.8707181193067,37193.0,2002-11-16
NA,25028.365501949527,-618.2364441076277,37194.0,2002-11-17
NA,25004.710365611074,-603.8240901968538,37195.0,2002-11-18
NA,25007.901444073228,-595.8945909471554,37196.0,2002-11-19
NA,24996.094150840243,-587.610587319764,37197.0,2002-11-20
NA,24976.065474136307,-588.5936048380825,37208.0,2002-11-21
NA,24990.854206765394,-597.6704913214791,37203.0,2002-11-22
NA,25000.868730126687,-597.1823331057525,37200.0,2002-11-23
NA,25000.7816090434,-600.8185557365352,37201.0,2002-11-24
NA,25002.728501050202,-603.0485078100565,37203.0,2002-11-25
NA,25012.795620231394,-600.3792639100225,37198.0,2002-11-26
NA,25005.832512404948,-598.7565127425428,37200.0,2002-11-27
NA,25005.815084704547,-599.4839026716913,37201.0,2002-11-28
NA,25012.70803404722,-604.017221202834,37199.0,2002-11-29
NA,25010.81364846833,-599.603737138303,37198.0,2002-11-30
NA,25011.760938594623,-601.81039422088,37200.0,2002-12-01
NA,25014.777568037585,-601.1549064955049,37199.0,2002-12-02
NA,25018.741391759104,-602.7065391048079,37197.0,2002-12-03
NA,25015.724721382616,-603.3619676501817,37197.0,2002-12-04
NA,25021.77554753468,-601.3230818749897,37197.0,2002-12-05
NA,25029.65023790736,-606.6118759339466,37194.0,2002-12-06
NA,25016.724430638955,-603.386079945576,37195.0,2002-12-07
NA,25011.778433967404,-601.0828313328685,37197.0,2002-12-08
NA,25021.77554753468,-601.3230818749897,37197.0,2002-12-09
NA,25026.68636324202,-605.0831975156993,37195.0,2002-12-10
NA,25026.73907141762,-602.8992048249725,37195.0,2002-12-11
NA,25030.73791124688,-602.9955376850547,37193.0,2002-12-12
NA,25031.720069484047,-603.7477643764896,37192.0,2002-12-13
NA,25022.722686176992,-603.5307537179414,37195.0,2002-12-14
NA,25016.864167573982,-597.5644075351228,37198.0,2002-12-15
NA,25027.843630145275,-598.5551144184826,37194.0,2002-12-16
NA,25029.773238388498,-601.5152823086866,37193.0,2002-12-17
NA,25045.680812427196,-605.5424361812261,37189.0,2002-12-18
NA,25008.76180662229,-601.7382318170005,37195.0,2002-12-19
NA,25002.98925050883,-592.138952392125,37201.0,2002-12-20
NA,25000.972577320626,-592.8188492803026,37201.0,2002-12-21
NA,25021.827927596987,-599.139517748095,37197.0,2002-12-22
NA,25004.86758948851,-597.2778517130951,37201.0,2002-12-23
NA,24999.886375344573,-596.4312364899004,37201.0,2002-12-24
NA,25010.883246225876,-596.6935927741963,37202.0,2002-12-25
NA,25009.848775528037,-598.1247572361566,37201.0,2002-12-26
NA,24997.990652098088,-592.0205719538219,37202.0,2002-12-27
NA,25006.9017278452,-595.870769456412,37202.0,2002-12-28
NA,25012.86530821216,-597.4688889277802,37200.0,2002-12-29
NA,25016.864167573982,-597.5644075351228,37199.0,2002-12-30
NA,25018.82878724848,-599.067704309554,37197.0,2002-12-31
NA,25025.791876948544,-600.6912115691284,37198.0,2003-01-01
NA,25023.774970248134,-601.3711319834139,37194.0,2003-01-02
NA,25018.82878724848,-599.067704309554,37196.0,2003-01-03
NA,25015.96836221585,-593.1744268050628,37200.0,2003-01-04
NA,25023.827354495992,-599.1873933737891,37198.0,2003-01-05
NA,25028.825921743504,-599.3070824380242,37195.0,2003-01-06
NA,25026.774104318316,-601.4432071460502,37194.0,2003-01-07
NA,25034.78928544503,-600.9071753331248,37194.0,2003-01-08
NA,25031.772661101953,-601.5633324171108,37194.0,2003-01-09
NA,25022.792740783047,-600.6192236477963,37195.0,2003-01-10
NA,25020.932398452645,-594.7486124932393,37199.0,2003-01-11
NA,25019.880686037854,-596.9082479158931,37199.0,2003-01-12
NA,25024.91395501312,-595.571611302632,37197.0,2003-01-13
NA,25025.930986513707,-594.8674291410924,37195.0,2003-01-14
NA,25027.895768633753,-596.3710207620242,37193.0,2003-01-15
NA,25023.966114159975,-593.3640681516016,37194.0,2003-01-16
NA,25029.877841384496,-597.1467536288893,37193.0,2003-01-17
NA,25027.843630145275,-598.5551144184826,37193.0,2003-01-18
NA,25020.00171085186,-591.8136437849943,37196.0,2003-01-19
NA,25019.053538635682,-589.6066747259277,37196.0,2003-01-20
