date,X,Y,Z
1982-05-24,35833.73089383857,1205.423671560862,7204.0
1982-05-25,35843.760299572554,1204.7172227484969,7209.0
1982-05-26,35866.8173914744,1203.4031770896959,7212.0
1982-05-27,35771.01078683765,1196.021859308742,7208.0
1982-05-28,35767.11724557226,1192.7669267241968,7205.0
1982-05-29,35778.971505071706,1197.3299625696943,7209.0
1982-05-30,35784.863507725386,1200.6534610220012,7207.0
1982-05-31,35781.9349796852,1198.4711550892737,7205.0
1982-06-01,35797.99570738317,1196.92411379175,7203.0
1982-06-02,35796.89168115952,1200.0145696334775,7206.0
1982-06-03,35807.99012240003,1197.2582821187898,7202.0
1982-06-04,35810.95360200632,1198.4002315381636,7201.0
1982-06-05,35819.843823959716,1201.827120319188,7197.0
1982-06-06,35822.80715896376,1202.969763416708,7203.0
1982-06-07,35794.92769391166,1198.9063298006351,7203.0
1982-06-08,35815.950804652355,1198.567461064487,7205.0
1982-06-09,35828.94353153204,1199.0022578329274,7201.0
1982-06-10,35775.07808180931,1194.0742189858677,7201.0
1982-06-11,35791.89448825096,1199.847049381972,7209.0
1982-06-12,35793.172182546085,1191.5511363802905,7206.0
1982-06-13,35781.178826329335,1191.1518787465664,7214.0
1982-06-14,35780.90066385213,1199.4785048286603,7209.0
1982-06-15,35796.996265881484,1196.890696959046,7207.0
1982-06-16,35805.81673623959,1202.3992060978985,7206.0
1982-06-17,35815.81110254792,1202.7348280501394,7209.0
1982-06-18,35822.66694458178,1207.137928145608,7206.0
1982-06-19,35803.922649914595,1199.2076046008085,7202.0
1982-06-20,35793.963113009806,1197.8316511486642,7213.0
1982-06-21,35806.78118036989,1203.4743458457058,7206.0
1982-06-22,35800.95919671425,1198.0657724855168,7210.0
1982-06-23,35765.08364736824,1193.740632110889,7210.0
1982-06-24,35796.961434597426,1197.9319888644582,7208.0
1982-06-25,35780.04054482915,1195.2818121189168,7214.0
1982-06-26,35791.92937524401,1198.8059048672442,7213.0
1982-06-27,35778.971505071706,1197.3299625696943,7210.0
1982-06-28,35791.06917691503,1194.6079579858335,7210.0
1982-06-29,35805.81673623959,1202.3992060978985,7212.0
1982-06-30,35775.9383423499,1198.2703052224915,7211.0
1982-07-01,35794.82293330042,1202.0300219504336,7213.0
1982-07-02,35803.60747112038,1208.5810084280934,7214.0
1982-07-03,35816.670348268206,1206.9358572372332,7207.0
1982-07-04,35816.529672451805,1211.1033078889393,7211.0
1982-07-05,35828.628405640025,1208.3822121186643,7209.0
1982-07-06,35835.72976319172,1205.490912240929,7209.0
1982-07-07,35811.74333095397,1204.684024080125,7217.0
1982-07-08,35820.738243043124,1204.9866071404265,7215.0
1982-07-09,35817.87989137546,1200.7181546898,7210.0
1982-07-10,35819.73880836655,1204.952986800393,7209.0
1982-07-11,35811.848323106155,1201.5588553369737,7210.0
1982-07-12,35787.93161702049,1198.672004956056,7214.0
1982-07-13,35744.99052707868,1196.1928017906957,7215.0
1982-07-14,35596.48753009053,1178.7839157833148,7214.0
1982-07-15,35706.116484165934,1191.7724695485153,7203.0
1982-07-16,35744.81616981408,1201.39168725184,7208.0
1982-07-17,35747.95403478521,1197.3330058441747,7203.0
1982-07-18,35754.915260727634,1198.6073995208324,7209.0
1982-07-19,35769.941705014615,1198.0694553557094,7204.0
1982-07-20,35754.98493237074,1196.5272608433422,7202.0
1982-07-21,35779.83138383792,1201.5265890220724,7206.0
1982-07-22,35788.72129790697,1204.9518084718773,7201.0
1982-07-23,35786.75746403965,1203.8435155792877,7206.0
1982-07-24,35755.98437289995,1196.560706748607,7202.0
1982-07-25,35762.01581332248,1195.721107814406,7208.0
1982-07-26,35769.80206116723,1202.231468942915,7204.0
1982-07-27,35766.908523708174,1199.0094481244453,7205.0
1982-07-28,35779.76142130364,1203.6081731990532,7209.0
1982-07-29,35778.796982054366,1202.533790351702,7210.0
1982-07-30,35785.652840869945,1206.9327871661942,7209.0
1982-07-31,35773.83476405292,1201.325215850728,7210.0
1982-08-01,35785.002967861255,1196.4896949665979,7214.0
1982-08-02,35769.837017529586,1201.1909670698317,7215.0
1982-08-03,35767.83814426792,1201.1238426793834,7221.0
1982-08-04,35788.7563333928,1203.9107562593547,7211.0
1982-08-05,35784.863507725386,1200.6534610220012,7210.0
1982-08-06,35801.853947039206,1201.2235241092062,7213.0
1982-08-07,35703.94389306035,1196.8986929554778,7212.0
1982-08-08,35777.9720645425,1197.2965166644296,7210.0
1982-08-09,35778.90178668871,1199.4114967280582,7205.0
1982-08-10,35765.943946791085,1197.9355554445212,7211.0
1982-08-11,35777.007435847765,1196.222360304966,7210.0
1982-08-12,35765.839271006254,1201.0567182889354,7206.0
1982-08-13,35774.834200683756,1201.358778045952,7212.0
1982-08-14,35791.68453029498,1206.0938951190055,7206.0
1982-08-15,35805.81673623959,1202.3992060978985,7207.0
1982-08-16,35815.776101257026,1203.7766672544928,7212.0
1982-08-17,35800.78456644514,1203.2727982398478,7215.0
1982-08-18,35799.7501148351,1204.2805799997232,7206.0
1982-08-19,35811.77835864052,1203.642302183921,7205.0
1982-08-20,35811.70827296498,1205.7257449569747,7206.0
1982-08-21,35805.67658835999,1206.565393905213,7210.0
1982-08-22,35808.63977086324,1207.7080609779805,7208.0
1982-08-23,35800.64431695253,1207.4384005217069,7211.0
1982-08-24,35797.75124548195,1204.2133393196561,7208.0
1982-08-25,35797.82124319292,1202.1307085361059,7209.0
1982-08-26,35801.78400209926,1203.3063895074908,7215.0
1982-08-27,35812.70770666315,1205.75939436937,7207.0
1982-08-28,35820.70317624854,1206.0285896685346,7207.0
1982-08-29,35777.867444478514,1200.4187291625637,7205.0
1982-08-30,35777.832510576256,1201.4594646316243,7211.0
1982-08-31,35791.85957097225,1200.8881928814385,7209.0
1982-09-01,35810.77892298639,1203.608710916278,7213.0
1982-09-02,35799.7501148351,1204.2805799997232,7211.0
1982-09-03,35789.96535089298,1197.6978675276055,7213.0
1982-09-04,35773.90459378015,1199.243976476553,7209.0
1982-09-05,35764.90964654475,1198.9424400238431,7207.0
1982-09-06,35581.392787480676,1181.3925270705797,7209.0
1982-09-07,35671.65206736196,1175.040333380487,7214.0
1982-09-08,35758.843214590415,1200.8217829223668,7208.0
1982-09-09,35784.82856699209,1201.694399998193,7207.0
1982-09-10,35791.96423195139,1197.7647593381348,7210.0
1982-09-11,35784.89841817898,1199.6125210298646,7207.0
1982-09-12,35787.75689871622,1203.8771359193213,7205.0
1982-09-13,35770.906278035014,1199.1434643256496,7201.0
1982-09-14,35787.75689871622,1203.8771359193213,7207.0
1982-09-15,35793.858446185644,1200.9552591269921,7202.0
1982-09-16,35798.855634219115,1201.122924740876,7206.0
1982-09-17,NA,NA,7210.0
1982-09-18,35779.72639462341,1204.6489637603174,7208.0
1982-09-19,35779.86631969191,1200.4857954081174,7209.0
1982-09-20,35785.002967861255,1196.4896949665979,7206.0
1982-09-21,35779.97094560091,1197.363408474959,7205.0
1982-09-22,35659.211825243685,1188.130044397926,7198.0
1982-09-23,35743.16523742789,1190.9272899409464,7200.0
1982-09-24,35769.837017529586,1201.1909670698317,7206.0
1982-09-25,35795.71733379419,1205.187354358646,7204.0
1982-09-26,35733.96188100286,1196.8643561550164,7207.0
1982-09-27,35726.96580411169,1196.630031310437,7208.0
1982-09-28,35775.65852348156,1206.5957115958522,7203.0
1982-09-29,35782.93441924108,1198.5046300670708,7201.0
1982-09-30,35784.79359597912,1202.73533795756,7206.0
1982-10-01,35777.04221740919,1195.1816488385718,7203.0
1982-10-02,35752.12557936153,1192.2669825014102,7203.0
1982-10-03,35779.00631885114,1196.2891939703738,7204.0
1982-10-04,35775.90347094357,1199.310984577155,7196.0
1982-10-05,35795.85732139903,1201.0223253725455,7200.0
1982-10-06,35785.96758877615,1197.564083906547,7200.0
