date,dx,dy,dz
1981-02-01,NA,NA,46.89400921657216
1981-03-01,-44.94470046083734,41.253456221197666,70.00921658988227
1981-04-01,-47.883870967736584,62.232258064516145,-9.380645161232678
1981-05-01,132.27096774196252,54.670967741935556,43.05806451605167
1981-06-01,184.92903225804912,-53.07096774193565,-72.25806451606331
1981-07-01,-135.38064516127633,55.39354838709687,62.58064516124432
1981-08-01,-63.419354838712025,32.606451612903584,80.61935483876732
1981-09-01,-20.000000000014552,23.59999999999968,-42.80000000007567
1981-10-01,-198.0,68.05161290322599,135.9870967742172
1981-11-01,96.79999999998836,4.748387096773968,16.012903225841
1981-12-01,118.81290322582936,-1.2645161290317901,-70.59354838711442
1982-01-01,-33.39068100358418,62.95340501792066,-12.774193548364565
1982-02-01,-275.65079365079873,151.1111111111113,206.68202764971647
1982-03-01,256.78341013824684,-72.77419354838707,-123.45622119816835
1982-04-01,-60.954838709687465,52.37419354838721,33.74193548387848
1982-05-01,170.89032258064253,-18.30967741935524,-62.77419354833546
1982-06-01,-25.69032258061634,75.10967741935542,73.17419354835874
1982-07-01,-165.53548387097544,70.8258064516126,86.30967741936911
1982-08-01,27.483870967727853,-2.7096774193551028,56.51612903227215
1982-09-01,-190.3483870967757,64.68387096774245,88.77419354839367
1982-10-01,65.31612903227506,24.735483870967755,-16.77419354839367
1982-11-01,-38.916129032266326,79.26451612903179,12.774193548364565
1982-12-01,48.20645161290304,-0.2967741935481172,45.29032258063671
1983-01-01,91.35483870968164,-10.064516129032654,-63.870967741910135
1983-02-01,-85.1612903225905,78.30414746543829,52.43778801840381
1983-03-01,8.129032258046209,38.98617511520729,14.142857142869616
1983-04-01,71.87096774196834,-17.329032258064444,-78.79999999998836
1983-05-01,101.54838709675823,59.52258064516104,42.79999999998836
1983-06-01,28.851612903221394,-14.722580645161543,0.0
1983-07-01,38.89032258064253,70.46451612903229,-27.870967741910135
1983-08-01,-125.41935483868292,41.03225806451633,-41.032258064544294
1983-09-01,-19.87096774193924,28.103225806451974,23.303225806419505
1983-10-01,-97.80645161292341,29.96129032258068,81.60000000003492
1983-11-01,-16.59354838707077,74.83870967741882,69.60000000003492
1983-12-01,38.27096774193342,13.41935483870975,-0.80000000007567
1984-01-01,27.483870967727853,-1.161290322580271,-39.38064516123268
1984-02-01,-56.59621802002948,90.50055617352564,101.33926585092559
1984-03-01,-24.69410456060723,5.8865406006675585,-30.500556173559744
1984-04-01,-2.8645161290623946,53.354838709677324,0.9419354839192238
1984-05-01,84.92903225806367,-1.0967741935480717,11.44516129035037
1984-06-01,42.27096774196252,4.296774193548572,-19.845161290402757
1984-07-01,-24.39999999999418,28.799999999999727,18.40000000008149
1984-08-01,-64.32258064519556,33.48387096774218,42.86451612896053
1984-09-01,-100.87741935480153,52.916129032257686,65.13548387103947
1984-10-01,-9.445161290335818,56.245161290322585,14.219354838685831
1984-11-01,4.645161290318356,38.554838709677824,34.18064516130835
1984-12-01,147.31034482756513,32.110344827586005,331.9862068964867
1985-01-01,-144.98776418238413,24.947719688542975,-272.10233592879376
1985-02-01,10.534562211949378,5.59907834101341,7.658986175141763
1985-03-01,54.11059907836898,18.788018433179786,-51.400921658962034
1985-04-01,-78.56774193550518,27.35483870967778,6.258064516063314
1985-05-01,106.8258064515976,22.19354838709637,35.16129032257595
1985-06-01,-0.025806451580137946,34.60645161290313,-3.961290322506102
1985-07-01,-33.264516129056574,52.103225806451974,48.47741935477825
1985-08-01,-29.41935483868292,28.64516129032245,7.741935483907582
1985-09-01,-49.89543937709823,36.52057842046702,49.20133481640369
1985-10-01,-29.459399332583416,31.608453837597608,17.76640711905202
1985-11-01,-19.96129032257886,47.122580645161406,29.21290322582354
1985-12-01,-19.522580645192647,18.683870967741996,64.46451612899546
1986-01-01,3.4838709677715087,35.225806451612925,26.709677419363288
1986-02-01,-230.0184331797209,110.43317972350223,103.36866359450505
1986-03-01,143.69585253453988,-48.11059907834101,6.566820276493672
1986-04-01,91.96129032257886,4.967741935483446,-76.70967741933418
1986-05-01,9.845161290329997,22.51612903225805,3.1612903225177433
1986-06-01,48.554838709693286,10.283870967742132,-18.761290322552668
1986-07-01,-19.13548387096671,44.296774193548345,23.40645161291468
1986-08-01,-54.58064516131708,39.870967741935715,29.80645161290886
1986-09-01,-111.48387096772785,70.63225806451601,42.78709677417646
1986-10-01,12.387096774182282,-0.9548387096775741,70.63225806455011
1986-11-01,-49.987096774202655,34.55483870967771,44.56774193543242
1986-12-01,82.89032258065708,-1.2645161290324722,-5.858064516069135
1987-01-01,32.129032258089865,25.54838709677415,-20.129032258089865
1987-02-01,-24.705069124422153,31.65898617511516,8.10138248844305
1987-03-01,-0.8433179723506328,19.050691244239943,4.285714285739232
1987-04-01,47.3290322580433,20.6064516129029,-11.60000000000582
1987-05-01,21.961290322593413,36.29677419354846,-6.980645161267603
1987-06-01,-13.561290322584682,33.703225806451655,67.78064516125596
1987-07-01,-12.761290322596324,30.16774193548406,10.800000000017462
1987-08-01,-122.70967741936329,51.0967741935483,121.93548387099872
1987-09-01,-76.92903225804912,54.735483870967755,25.6645161290362
1987-10-01,-59.20000000001164,36.0,77.60000000000582
1987-11-01,40.80000000001746,19.999999999999886,19.599999999976717
1987-12-01,34.941935483861016,8.877419354838821,26.94193548389012
1988-01-01,-82.45161290322721,58.45161290322585,57.29032258063671
1988-02-01,8.91657397110248,12.560622914349096,-0.8943270300223958
1988-03-01,26.309232480532955,7.955506117908726,8.249165739660384
1988-04-01,-32.51612903227215,39.754838709677415,51.61290322584682
